公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1319,東陽,1660486,1753885,1576649,-5.32,5.31,13929614,12752364,9.23,-
1339,昭輝,101741,102229,90212,-0.47,12.77,937408,796188,17.73,-
1512,瑞利,283736,318232,231097,-10.83,22.77,2445046,2064009,18.46,-
1521,大億,384112,415993,337541,-7.66,13.79,3195360,2553098,25.15,-
1522,堤維西,1459478,1496672,1368385,-2.48,6.65,12211442,10647470,14.68,-
1524,耿鼎,206426,191754,191326,7.65,7.89,1598228,1626715,-1.75,-
1525,江申,81732,110417,88677,-25.97,-7.83,734019,717860,2.25,-
1533,車王電,218162,227044,194138,-3.91,12.37,1757336,1472121,19.37,-
1536,和大,373578,345940,342899,7.98,8.94,2728818,2389929,14.17,-
1568,倉佑,182549,178361,150239,2.34,21.5,1416410,1160355,22.06,-
1587,吉茂,106565,152826,103817,-30.27,2.64,928890,819328,13.37,-
2201,裕隆,9826375,11513564,7797178,-14.65,26.02,75704251,57182119,32.39,-
2204,中華,2324717,3296355,2297591,-29.47,1.18,25593376,24258748,5.5,-
2206,三陽工業,2944872,3519472,2616738,-16.32,12.53,24937161,22340875,11.62,-
2207,和泰車,10100049,16391649,9629039,-38.38,4.89,105958966,96206782,10.13,-
2227,裕日車,2011060,3523731,1986990,-42.92,1.21,23805676,19591208,21.51,-
2228,劍麟,327603,305201,256549,7.34,27.69,2325449,2007767,15.82,-
2231,為升,193400,190011,124972,1.78,54.75,1366514,942916,44.92,-
2233,宇隆,196989,183320,167660,7.45,17.49,1331390,1154173,15.35,-
2497,怡利電,264986,285182,336649,-7.08,-21.28,2342951,2026701,15.6,-
3346,麗清,201055,151401,123116,32.79,63.3,1189769,1033958,15.06,無
4551,智伸科,229344,233578,194906,-1.81,17.66,1819112,1557370,16.8,-
6288,聯嘉,184174,182618,144377,0.85,27.56,1292228,1069447,20.83,-
6605,帝寶,1177634,1184481,1194389,-0.57,-1.4,9738275,8907913,9.32,-
合計,合計,35040823,46253916,31545134,-24.24,11.08,319287689,275279414,15.98,
