公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2302,麗正,59277,42152,49822,40.62,18.97,404819,410080,-1.28,-
2303,聯電,11415416,11541996,10998405,-1.09,3.79,90520348,82242377,10.06,-
2329,華泰,1166754,1145990,816559,1.81,42.88,8617848,6171637,39.63,-
2330,台積電,69278551,64924870,55091177,6.7,25.75,465439077,395835877,17.58,-
2337,旺宏,1967469,1826755,2525115,7.7,-22.08,13556997,13966240,-2.93,-
2338,光罩,141438,145307,139358,-2.66,1.49,1163067,1198224,-2.93,-
2342,茂矽,116527,139203,120771,-16.28,-3.51,1231146,1099235,12.0,-
2344,華邦電,3264684,3337870,2804110,-2.19,16.42,25095930,22180066,13.14,-
2351,順德,870299,872987,756552,-0.3,15.03,6482720,6166559,5.12,-
2363,矽統,36044,40037,44351,-9.97,-18.73,321243,310176,3.56,-
2369,菱生,511129,519396,482830,-1.59,5.86,3971643,4046505,-1.85,-
2379,瑞昱,2785263,2663253,2344104,4.58,18.81,20849026,18336124,13.7,無
2388,威盛,449042,484140,306841,-7.24,46.34,4606855,3017415,52.67,-
2401,凌陽,878510,801398,802172,9.62,9.51,5791983,5733805,1.01,-
2408,南亞科,4457165,4392528,3513149,1.47,26.87,32457628,30732947,5.61,-
2434,統懋,16123,22250,24774,-27.53,-34.91,172353,313467,-45.01,-
2436,偉詮電,176416,201290,167130,-12.35,5.55,1251814,1175297,6.51,-
2441,超豐,908449,925616,782947,-1.85,16.02,6989559,5989954,16.68,-
2449,京元電子,1450893,1500070,1305421,-3.27,11.14,10606792,9764818,8.62,-
2451,創見,2121199,2543027,2101207,-16.58,0.95,18117183,17138478,5.71,-
2454,聯發科,19656145,19270385,12747998,2.0,54.19,139064580,83216531,67.11,海外子公司之營收係以當月平均匯率換算之
2458,義隆,668257,663366,625597,0.73,6.81,5150549,5272992,-2.32,-
2481,強茂,1491354,1417992,1314989,5.17,13.41,11483687,8662955,32.56,-
3006,晶豪科,930529,920237,564713,1.11,64.77,6283723,4295487,46.28,-
3014,聯陽,305289,344538,314775,-11.39,-3.01,2418623,2310327,4.68,-
3016,嘉晶,67308,69787,82674,-3.55,-18.58,585433,599005,-2.26,-
3034,聯詠,5111800,4813575,3597463,6.19,42.09,33601722,27191452,23.57,-
3035,智原,450378,418262,600371,7.67,-24.98,3774161,4791815,-21.23,-
3041,揚智,454378,391477,354030,16.06,28.34,2970775,2455278,20.99,-
3054,立萬利,65238,249170,124035,-73.81,-47.4,1761739,1586476,11.04,-
3094,聯傑,27916,28131,33364,-0.76,-16.32,218553,230632,-5.23,-
3189,景碩,2215460,2376911,2046491,-6.79,8.25,17173367,15317779,12.11,-
3257,虹冠電,93928,91273,61803,2.9,51.97,665370,447149,48.8,-
3413,京鼎,350192,268154,224701,30.59,55.84,3169726,1508634,110.1,-
3443,創意,725437,522070,701314,38.95,3.43,4656805,3795927,22.67,-
3530,晶相光,37370,26663,11766,40.15,217.61,182293,133218,36.83,-
3532,台勝科,982272,937555,795643,4.76,23.45,7516117,6712380,11.97,-
3536,誠創,149934,153608,87217,-2.39,71.9,914409,664776,37.55,-
3545,敦泰,660550,833874,784835,-20.78,-15.83,7201438,6434198,11.92,-
3583,辛耘,296020,178511,235725,65.82,25.57,1672124,1897083,-11.85,-
3588,通嘉,98390,95274,96207,3.27,2.26,719028,691910,3.91,-
3686,達能,147221,146926,101302,0.2,45.32,1231509,570535,115.85,-
4919,新唐,578780,666272,587480,-13.13,-1.48,4756310,4735118,0.44,-
4952,凌通,280503,341366,334649,-17.82,-16.17,2026299,2390811,-15.24,-
4961,天鈺,435538,482327,333479,-9.7,30.6,3409934,2456168,38.83,-
4967,十銓,477869,680667,363517,-29.79,31.45,4240796,3366615,25.96,-
4968,立積,118490,116585,88750,1.63,33.5,927614,668096,38.84,-
5269,祥碩,133661,137988,94686,-3.13,41.16,1065735,797163,33.69,-
5285,界霖,212949,197868,234801,7.62,-9.3,1719029,1717014,0.11,-
5305,敦南,897879,871570,903645,3.01,-0.63,6949511,6387058,8.8,-
5471,松翰,301529,336738,304376,-10.45,-0.93,2449668,2412232,1.55,-
6202,盛群,325621,324968,320767,0.2,1.51,2565958,2600354,-1.32,-
6239,力成,3527316,3470360,3139310,1.64,12.35,26804564,24994807,7.24,-
6243,迅杰,62217,65968,69920,-5.68,-11.01,482411,487679,-1.08,-
6257,矽格,458722,451821,475714,1.52,-3.57,3485134,3518725,-0.95,-
6271,同欣電,784119,785888,739146,-0.22,6.08,5642473,5170920,9.11,-
8016,矽創,689981,632679,559603,9.05,23.29,4651405,3919254,18.68,103年08月集團合併營收申報
8081,致新,350354,337265,349080,3.88,0.36,2621384,2640143,-0.71,-
8110,華東,903201,903403,803652,-0.02,12.38,6667777,5768622,15.58,-
8131,福懋科,820646,789389,698045,3.95,17.56,6011116,5761620,4.33,-
8150,南茂,1953964,1943939,1713107,0.51,14.05,14300324,12790697,11.8,-
8261,富鼎,176091,195445,185291,-9.9,-4.96,1360492,1339766,1.54,-
8271,宇瞻,815018,959126,783425,-15.02,4.03,6789848,6306122,7.67,-
合計,合計,151360462,146979506,123766251,2.98,22.29,1078991544,904844804,19.24,
