公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,36077811,33248956,32819912,8.5,9.92,36077811,32819912,9.92,-
2006,東和鋼鐵,3885194,3725233,3052927,4.29,27.26,3885194,3052927,27.26,-
2007,燁興,710512,627131,795581,13.29,-10.69,710512,795581,-10.69,-
2008,高興昌,142822,68412,123512,108.76,15.63,142822,123512,15.63,-
2009,第一銅,200194,253443,248307,-21.01,-19.37,200194,248307,-19.37,-
2010,春源,1416047,1475966,1482311,-4.05,-4.47,1416047,1482311,-4.47,-
2012,春雨,833735,914512,894559,-8.83,-6.79,833735,894559,-6.79,-
2013,中鋼構,1765137,2284021,1500525,-22.71,17.63,1765137,1500525,17.63,-
2014,中鴻,4098860,3616564,3876195,13.33,5.74,4098860,3876195,5.74,-
2015,豐興,2862920,2496048,2492993,14.69,14.83,2862920,2492993,14.83,-
2017,官田鋼,344306,349856,370226,-1.58,-7.0,344306,370226,-7.0,-
2020,美亞,358169,351787,440386,1.81,-18.66,358169,440386,-18.66,-
2022,聚亨,1160536,907426,831956,27.89,39.49,1160536,831956,39.49,-
2023,燁輝,4547372,5083121,6598895,-10.53,-31.08,4547372,6598895,-31.08,-
2024,志聯,117097,104319,135380,12.24,-13.5,117097,135380,-13.5,-
2025,千興,110555,214459,387419,-48.44,-71.46,110555,387419,-71.46,本月營收較去年同期減少，主要係國際鎳價下跌，不�袗�市場景氣衰退所致。
2027,大成鋼,7709297,5672823,7424912,35.89,3.83,7709297,7424912,3.83,-
2028,威致,1162249,811680,925108,43.19,25.63,1162249,925108,25.63,-
2029,盛餘,782996,660458,1143547,18.55,-31.52,782996,1143547,-31.52,-
2030,彰源,1086358,876808,1122258,23.89,-3.19,1086358,1122258,-3.19,-
2031,新光鋼,651691,506000,688489,28.79,-5.34,651691,688489,-5.34,-
2032,新鋼,279648,227654,301913,22.83,-7.37,279648,301913,-7.37,-
2033,佳大,74621,60620,67064,23.09,11.26,74621,67064,11.26,-
2034,允強,1595895,1301988,1771138,22.57,-9.89,1595895,1771138,-9.89,-
2038,海光,783653,859458,765960,-8.82,2.3,783653,765960,2.3,-
2069,運錩,760900,640296,725527,18.83,4.87,760900,725527,4.87,-
3004,豐達科,215570,231644,141536,-6.93,52.3,215570,141536,52.3,本月營收較去年同期增加50%以上，主係本公司航太客戶採購需求增加。
5007,三星,761368,612308,769710,24.34,-1.08,761368,769710,-1.08,-
9958,世紀鋼,99885,161280,125036,-38.06,-20.11,99885,125036,-20.11,-
合計,合計,74595398,68344271,72023282,9.14,3.57,74595398,72023282,3.57,
