公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2427,三商電,246236,566536,324735,-56.53,-24.17,246236,324735,-24.17,-
2453,凌群,322102,606511,341932,-46.89,-5.79,322102,341932,-5.79,-
2468,華經,112149,123435,108798,-9.14,3.08,112149,108798,3.08,-
2471,資通,50143,86095,60587,-41.75,-17.23,50143,60587,-17.23,-
2480,敦陽科,491483,502996,399302,-2.28,23.08,491483,399302,23.08,-
3029,零壹,740073,602538,631703,22.82,17.15,740073,631703,17.15,-
3130,一零四,116724,125764,118486,-7.18,-1.48,116724,118486,-1.48,-
4994,傳奇,295873,247817,52716,19.39,461.25,295873,52716,461.25,因本月適逢新產品上市，致兩期營收差異較大。
5203,訊連,105525,148840,129223,-29.1,-18.33,105525,129223,-18.33,-
6112,聚碩,1025388,1018669,921722,0.65,11.24,1025388,921722,11.24,-
6183,關貿,119150,228008,113621,-47.74,4.86,119150,113621,4.86,-
6214,精誠,2050610,2479678,1530984,-17.3,33.94,2050610,1530984,33.94,-
合計,合計,5675456,6736887,4733809,-15.75,19.89,5675456,4733809,19.89,
