公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2801,彰銀,3209926,3374919,2740955,-4.88,17.1,3209926,2740955,17.1,-
2809,京城銀,1017661,588927,676859,72.79,50.35,1017661,676859,50.35,本月較去年同期增加，主係本月因國內股票市場波動回穩而認列較多之金融資產評價利益所致。
2812,台中銀,1088352,1218644,939198,-10.69,15.88,1088352,939198,15.88,-
2816,旺旺保,723871,643310,668646,12.52,8.25,723871,668646,8.25,-
2820,華票,172026,158514,168096,8.52,2.33,172026,168096,2.33,-
2823,中壽,39759376,32096983,30317841,23.87,31.14,39759376,30317841,31.14,-
2832,台產,442872,377121,411653,17.43,7.58,442872,411653,7.58,-
2834,臺企銀,2360321,1802371,2047950,30.95,15.25,2360321,2047950,15.25,-
2836,高雄銀,369639,285925,352033,29.27,5.0,369639,352033,5.0,-
2838,聯邦銀,1255081,1054888,1041231,18.97,20.53,1255081,1041231,20.53,-
2845,遠東銀,1174805,901051,783930,30.38,49.86,1174805,783930,49.86,-
2849,安泰銀,523270,667178,544119,-21.56,-3.83,523270,544119,-3.83,-
2850,新產,1311523,1072786,1566674,22.25,-16.28,1311523,1566674,-16.28,-
2851,中再保,1434121,1214731,1513435,18.06,-5.24,1434121,1513435,-5.24,-
2852,第一保,675790,479143,596218,41.04,13.34,675790,596218,13.34,-
2855,統一證,512143,319119,757273,60.48,-32.37,512143,757273,-32.37,本月營收減少主因交易部位操作獲利減少所致
2867,三商壽,19788314,15530901,20053133,27.41,-1.32,19788314,20053133,-1.32,-
2880,華南金,4461159,3545643,4039520,25.82,10.43,4461159,4039520,10.43,-
2881,富邦金,55879043,21552859,50454693,159.26,10.75,55879043,50454693,10.75,-
2882,國泰金,34327341,49577550,48304545,-30.76,-28.93,34327341,48304545,-28.93,本月營業收入淨額較去年同期減少，主係保險業務淨收益減少所致。
2883,開發金,30549193,20447556,24933000,49.4,22.52,30549193,24933000,22.52,-
2884,玉山金,4992749,4093815,4663011,21.95,7.07,4992749,4663011,7.07,-
2885,元大金,9610233,8390762,9448229,14.53,1.71,9610233,9448229,1.71,-
2886,兆豐金,5985804,5293676,5579063,13.07,7.29,5985804,5579063,7.29,-
2887,台新金,4296339,2822395,3878154,52.22,10.78,4296339,3878154,10.78,-
2888,新光金,31829943,18925856,37060994,68.18,-14.11,31829943,37060994,-14.11,-
2889,國票金,547933,564337,591400,-2.9,-7.34,547933,591400,-7.34,-
2890,永豐金,4055469,2300555,3660405,76.28,10.79,4055469,3660405,10.79,-
2891,中信金,32232285,32210898,32448749,0.06,-0.66,32232285,32448749,-0.66,-
2892,第一金,5517158,4835009,5943269,14.1,-7.16,5517158,5943269,-7.16,-
2897,王道銀行,757627,686773,641266,10.31,18.14,757627,641266,18.14,-
5876,上海商銀,3232676,3582064,2922581,-9.75,10.61,3232676,2922581,10.61,-
5880,合庫金,4447251,4066079,4947873,9.37,-10.11,4447251,4947873,-10.11,-
6005,群益證,641356,437119,1141454,46.72,-43.81,641356,1141454,-43.81,-
6024,群益期,175637,148768,368940,18.06,-52.39,175637,368940,-52.39,主係本月證自營投資現貨利益、自營從事衍生工具利益以及香港子公司期貨佣金收入較去年同期減少。
合計,合計,309358287,245268225,306206390,26.13,1.02,309358287,306206390,1.02,
