公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2302,麗正,46445,47178,50053,-1.55,-7.2,46445,50053,-7.2,-
2303,聯電,11795477,11385275,13175662,3.6,-10.47,11795477,13175662,-10.47,-
2329,華泰,1354012,1467867,1106723,-7.75,22.34,1354012,1106723,22.34,-
2330,台積電,78093827,89830598,79740672,-13.06,-2.06,78093827,79740672,-2.06,-
2337,旺宏,2259997,2043397,3091355,10.59,-26.89,2259997,3091355,-26.89,-
2338,光罩,248830,228876,212756,8.71,16.95,248830,212756,16.95,本公司合併美祿/威達/昱嘉之營收
2342,茂矽,134645,130616,150487,3.08,-10.52,134645,150487,-10.52,-
2344,華邦電,3876792,3691818,4145678,5.01,-6.48,3876792,4145678,-6.48,-
2351,順德,856640,854344,878792,0.26,-2.52,856640,878792,-2.52,-
2363,矽統,16306,10812,11637,50.81,40.12,16306,11637,40.12,-
2369,菱生,358362,359544,485178,-0.32,-26.13,358362,485178,-26.13,-
2379,瑞昱,4662891,3926809,3865058,18.74,20.64,4662891,3865058,20.64,無
2388,威盛,428559,489177,355223,-12.39,20.64,428559,355223,20.64,-
2401,凌陽,391621,420843,509036,-6.94,-23.06,391621,509036,-23.06,-
2408,南亞科,4258227,4828971,6147637,-11.81,-30.73,4258227,6147637,-30.73,-
2434,統懋,16803,18949,28422,-11.32,-40.88,16803,28422,-40.88,-
2436,偉詮電,196273,190364,225046,3.1,-12.78,196273,225046,-12.78,-
2441,超豐,892838,928476,1085274,-3.83,-17.73,892838,1085274,-17.73,-
2449,京元電子,1809595,1945886,1536711,-7.0,17.75,1809595,1536711,17.75,-
2451,創見,1371138,1041558,1714797,31.64,-20.04,1371138,1714797,-20.04,-
2454,聯發科,16242046,21387117,16835151,-24.05,-3.52,16242046,16835151,-3.52,海外子公司之營收係以當月平均匯率換算之
2458,義隆,761885,697935,704488,9.16,8.14,761885,704488,8.14,-
2481,強茂,741702,897073,1062066,-17.31,-30.16,741702,1062066,-30.16,"本月營收淨額含二極體$736,266仟元及其他$13,435仟元，減銷退/折$7,999仟元。107.10起對熒茂光學喪失控制力並未併入合併營收。"
3006,晶豪科,899594,825118,908544,9.02,-0.98,899594,908544,-0.98,-
3014,聯陽,308903,227220,345694,35.94,-10.64,308903,345694,-10.64,-
3016,嘉晶,352816,339093,306212,4.04,15.21,352816,306212,15.21,-
3034,聯詠,5118504,5105147,3670359,0.26,39.45,5118504,3670359,39.45,-
3035,智原,364946,428977,356820,-14.92,2.27,364946,356820,2.27,-
3041,揚智,241897,193799,238635,24.81,1.36,241897,238635,1.36,-
