公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2208,台船,1644198,2143637,1991476,-23.29,-17.43,16160912,18419285,-12.26,-
2603,長榮,10663419,11423004,12724128,-6.64,-16.19,103223180,107089143,-3.61,-
2605,新興,447187,428140,425240,4.44,5.16,3765068,3667490,2.66,-
2606,裕民,750901,706117,749995,6.34,0.12,5903418,6810070,-13.31,-
2607,榮運,606944,638823,591554,-4.99,2.6,5530842,4879431,13.35,-
2608,嘉里大榮,772211,763454,692696,1.14,11.47,6502211,6047301,7.52,-
2609,陽明,10627325,11196414,12608897,-5.08,-15.71,97647554,99839034,-2.19,-
2610,華航,11073818,12800438,11926698,-13.48,-7.15,109837033,111858288,-1.8,-
2611,志信,106257,112571,147560,-5.6,-27.99,1025975,1084632,-5.4,-
2612,中航,279045,283999,288980,-1.74,-3.43,2516989,2597409,-3.09,-
2613,中櫃,204175,213230,239331,-4.24,-14.68,1899604,1999683,-5.0,-
2615,萬海,4943416,5128230,5765142,-3.6,-14.25,48923925,49018986,-0.19,-
2617,台航,220260,228619,240591,-3.65,-8.45,2037937,2185468,-6.75,-
2618,長榮航,10915981,12297183,10747408,-11.23,1.56,102075401,98150629,3.99,-
2630,亞航,229969,194552,137576,18.2,67.15,1576239,1352416,16.54,-
2633,台灣高鐵,3234297,3321483,3140301,-2.62,2.99,29841210,28776094,3.7,-
2634,漢翔,2675997,2469193,1977508,8.37,35.32,20004078,16973807,17.85,-
2636,台驊投控,755570,824120,869216,-8.31,-13.07,7380609,7017766,5.17,-
2642,宅配通,232225,205044,224384,13.25,3.49,1950642,1920990,1.54,-
5607,遠雄港,103518,103089,112231,0.41,-7.76,936705,953235,-1.73,-
5608,四維航,407349,341645,377777,19.23,7.82,3384337,3247451,4.21,-
8367,建新國際,112754,124053,117103,-9.1,-3.71,1109443,914185,21.35,-
合計,合計,61006816,65947038,66095792,-7.49,-7.69,573233312,574802793,-0.27,
