公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2301,光寶科,20595148,17897372,20313033,15.07,1.38,159182927,170544706,-6.66,-
2305,全友,75503,57045,58393,32.35,29.3,584477,559031,4.55,-
2324,仁寶,91546877,64225273,84850181,42.54,7.89,613062300,599291681,2.29,-
2331,精英,5655231,4066771,3818972,39.05,48.08,38383825,41634124,-7.8,-
2352,佳世達,11962462,10550267,11564516,13.38,3.44,98898041,98076888,0.83,-
2353,宏��,29445011,20997881,31100417,40.22,-5.32,195477026,244144799,-19.93,-
2356,英業達,40504343,32704230,36771622,23.85,10.15,285418432,322928503,-11.61,-
2357,華碩,43930567,40828450,41561820,7.59,5.69,339602257,339448699,0.04,-
2362,藍天,1968779,1520095,1291903,29.51,52.39,13829495,14056534,-1.61,NB出貨量較去年同期增加
2364,倫飛,64375,55653,77960,15.67,-17.42,531417,628791,-15.48,-
2365,昆盈,511445,517117,714117,-1.09,-28.38,4497161,5678249,-20.8,-
2376,技嘉,5013766,4532304,5113622,10.62,-1.95,38608806,41486722,-6.93,-
2377,微星,8595621,7343363,8198209,17.05,4.84,61208644,63192324,-3.13,-
2380,虹光,208967,167328,209744,24.88,-0.37,1872056,2085303,-10.22,-
2382,廣達,101329571,90927621,85154583,11.43,18.99,732099688,674671011,8.51,-
2387,精元,1694194,1465101,1534846,15.63,10.38,12096456,11744087,3.0,-
2395,研華,3212024,3096526,3097850,3.72,3.68,28249414,26549132,6.4,-
2397,友通,255956,234491,218471,9.15,17.15,2348453,1951241,20.35,-
2399,映泰,312686,296951,408171,5.29,-23.39,2300751,3512453,-34.49,-
2405,浩鑫,610274,334155,639218,82.63,-4.52,3872234,5495286,-29.53,-
2417,圓剛,188563,210880,60113,-10.58,213.68,1686228,623613,170.39,"本公司2015年9月份合併營收(含圓展科技)為NT$188,563仟元, 較去年同期合併營收(含圓展科技)NT$225,678, 減少16.45%"
2424,隴華,161,195,1459,-17.43,-88.96,2503,49343,-94.92,"本月減少因本月未認列遞延收入，去年同期認列了1,377千元，本年減少因本年沒有出售辦公室，去年有出售辦公室金額29,768千元。"
2425,承啟,620644,645337,451983,-3.82,37.31,5427367,4363568,24.37,-
2442,新美齊,116502,92516,176786,25.92,-34.09,910410,736883,23.54,-
2465,麗臺,199238,182000,171724,9.47,16.02,1709688,1573083,8.68,-
3002,歐格,43028,47252,38393,-8.93,12.07,359399,377171,-4.71,-
3005,神基,1560016,1526721,1527090,2.18,2.15,13250835,11462291,15.6,-
3013,晟銘電,281461,237521,241419,18.49,16.58,2369253,2171113,9.12,-
3017,奇鋐,2394747,2233259,2033072,7.23,17.78,18946901,17970209,5.43,-
3022,威強電,531667,558490,595029,-4.8,-10.64,5278738,4865198,8.49,-
3046,建��,141468,160414,92125,-11.81,53.56,1093754,780388,40.15,新產品銷量增加
3057,喬鼎,234499,180569,337507,29.86,-30.52,2179544,2810347,-22.44,-
3060,銘異,742198,785608,605105,-5.52,22.65,5784478,5244645,10.29,-
3231,緯創,60773336,47041149,61449399,29.19,-1.1,449194178,417456556,7.6,-
3416,融程電,109931,109567,123333,0.33,-10.86,1067215,1102911,-3.23,-
3494,誠研,131021,122771,209357,6.71,-37.41,1311397,1712731,-23.43,-
3515,華擎,706272,617409,861132,14.39,-17.98,5206711,6982959,-25.43,"“本年累計營業收入淨額”採年平均匯率計算,“本月營業收入淨額”採該月平均匯率計算,故累計營收淨額與各月營收淨額加總會有差異"
3701,大眾控,1067105,1086012,1271913,-1.74,-16.1,9551193,10717105,-10.87,-
3706,神達,3768597,3086365,3220927,22.1,17.0,40257393,30233050,33.15,-
4916,事欣科,142105,104147,87373,36.44,62.64,1061273,1073704,-1.15,主要是因為客戶新機種出貨所致
4938,和碩,166083357,75776654,107013825,119.17,55.19,801288270,667792496,19.99,無
5258,虹堡,378210,299010,151752,26.48,149.22,1937701,1307123,48.24,營收增加
6117,迎廣,192979,187040,188177,3.17,2.55,1495176,2444424,-38.83,-
6128,上福,157045,142606,155597,10.12,0.93,1449701,1395238,3.9,-
6166,凌華,746959,788447,669850,-5.26,11.51,6911029,5962061,15.91,-
6172,互億,20136,18089,24194,11.31,-16.77,194984,195532,-0.28,-
6206,飛捷,405430,405706,449199,-0.06,-9.74,3845938,3501186,9.84,-
6230,超眾,574783,476610,529028,20.59,8.64,4279300,4416117,-3.09,-
6235,華孚,155426,145179,89512,7.05,73.63,1231432,1013463,21.5,去年同期因受昆山中榮爆炸事件影響，當地政府要求所有企業精修製程停產待檢，致本公司生產、出貨計劃受到影響，使營業額銳減。
6277,宏正,443028,392509,419849,12.87,5.52,3585455,3577656,0.21,-
6414,樺漢,1031591,888473,509550,16.1,102.45,7797538,2949028,164.41,主因合併子公司瑞祺電通(股)及沅聖科技(股)營收及新客戶新訂單進入量產，使本月份及本年累計營收增減百分比達50%以上。
6579,研揚,297920,303773,351473,-1.92,-15.23,3253549,2711867,19.97,-
8114,振樺電,272545,265701,215933,2.57,26.21,2217952,2141969,3.54,-
8163,達方,1658152,1588321,2002418,4.39,-17.19,14876251,15751611,-5.55,-
8210,勤誠,368062,379075,413974,-2.9,-11.09,3169486,3236189,-2.06,-
9912,偉聯,69147,47983,48056,44.1,43.88,495676,502143,-1.28,-
合計,合計,614100129,442951352,523485274,38.63,17.3,4056801756,3908884535,3.78,
