公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,779906,863799,854772,-9.71,-8.75,8416753,9745803,-13.63,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,570982,622136,611188,-8.22,-6.57,5792409,5850375,-0.99,-
2103,台橡,2184969,2101000,2577124,3.99,-15.21,19679088,23947687,-17.82,-
2104,國際中橡,1370277,1492596,1849020,-8.19,-25.89,13152328,16879695,-22.08,-
2105,正新,10037282,9550633,11516169,5.09,-12.84,89280561,98692794,-9.53,無。
2106,建大,2622986,2779755,2792238,-5.63,-6.06,23993047,25416190,-5.59,-
2107,厚生,113402,118508,548442,-4.3,-79.32,1668911,4677968,-64.32,主要係因本期營建收入較去年同期減少所致.
2108,南帝,908208,873924,773631,3.92,17.39,7342371,6029683,21.77,-
2109,華豐,496233,512942,624336,-3.25,-20.51,5038315,5105349,-1.31,-
2114,鑫永銓,145077,143281,198226,1.25,-26.81,1408729,1553724,-9.33,-
合計,合計,19229322,19058574,22345146,0.89,-13.94,175772512,197899268,-11.18,
