Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,104.157997,105.119003,102.235001,103.677002,83.867004,2108392272
2000-01-05,110.913002,110.913002,110.913002,110.913002,89.720383,1719552796
2000-01-06,118.628998,118.628998,118.628998,118.628998,95.962051,1361901
2000-01-07,126.825996,126.825996,121.513000,124.422997,100.648964,13003794896
2000-01-10,122.473999,122.981003,118.148003,119.110001,96.351151,5239048734
2000-01-11,119.589996,121.992996,113.316002,113.795998,92.052528,4035769189
2000-01-12,114.277000,116.225998,111.392998,112.834999,91.275154,2512919632
2000-01-13,112.834999,120.551003,112.834999,117.667999,95.184685,4344080492
2000-01-14,118.628998,119.589996,113.795998,113.795998,92.052528,2307218714
2000-01-17,114.277000,118.148003,114.277000,116.225998,94.018219,2346432247
2000-01-18,117.667999,120.070999,116.707001,117.186996,94.795586,3185594584
2000-01-19,118.148003,123.942001,117.186996,120.551003,97.516823,5590738704
2000-01-20,121.992996,121.992996,115.264999,115.745003,93.629128,2760829189
2000-01-21,115.745003,118.148003,114.758003,116.707001,94.407310,1848847605
2000-01-24,116.707001,122.473999,116.707001,118.628998,95.962051,3597559710
2000-01-25,119.110001,124.422997,119.110001,121.992996,98.683296,6724641670
2000-01-26,125.384003,129.229004,123.461998,127.787003,103.370201,8361690281
2000-01-27,129.229004,136.464996,128.748001,136.464996,110.390068,8973849255
2000-01-28,140.335999,140.335999,130.190002,134.061996,108.446205,12357812
2000-01-31,131.177994,137.425995,130.697998,134.542007,108.834503,5250357629
2000-02-01,135.022995,138.895004,135.022995,135.983994,110.000969,6652854999
2000-02-02,135.983994,135.983994,135.983994,135.983994,110.000969,0
2000-02-03,135.983994,135.983994,135.983994,135.983994,110.000969,0
2000-02-04,135.983994,135.983994,135.983994,135.983994,110.000969,0
2000-02-07,135.983994,135.983994,135.983994,135.983994,110.000969,0
2000-02-08,135.983994,135.983994,135.983994,135.983994,110.000969,0
2000-02-09,139.375000,144.662003,135.983994,144.662003,117.020836,7723762232
2000-02-10,146.104004,153.339005,146.104004,152.858994,123.651588,10157118
2000-02-11,154.807999,155.768997,146.104004,146.610992,118.597412,7024747049
2000-02-14,146.104004,151.417007,139.856003,143.220001,115.854370,5039993
2000-02-15,144.181000,146.610992,135.983994,137.425995,111.167450,4130230204
2000-02-16,138.895004,146.104004,138.386993,145.623001,117.798218,5444084
2000-02-17,147.091995,151.417007,146.610992,148.533005,120.152176,8310133405
2000-02-18,149.975006,150.455994,139.856003,141.778000,114.687889,4995517
2000-02-21,148.533005,153.339005,145.141998,145.141998,117.409111,7993613180
2000-02-22,145.623001,147.091995,135.983994,137.906998,111.556541,4979720170
2000-02-23,135.022995,139.856003,132.619995,134.061996,108.446205,3168856146
2000-02-24,134.061996,137.425995,130.190002,131.177994,106.113251,2842623
2000-02-25,131.177994,131.177994,121.992996,122.473999,99.072388,3150734948
2000-02-28,122.473999,122.473999,122.473999,122.473999,99.072388,0
2000-02-29,124.903999,125.384003,118.148003,121.031998,97.905899,1498449010
2000-03-01,124.903999,128.268005,122.473999,127.787003,103.370201,1906072974
2000-03-02,127.787003,128.268005,124.422997,124.903999,101.038078,1403484253
2000-03-03,125.384003,126.345001,122.473999,122.473999,99.072388,1209796345
2000-03-06,120.551003,121.031998,115.745003,117.667999,95.184685,1368662070
2000-03-07,113.316002,117.667999,113.316002,114.277000,92.441620,1191815220
2000-03-08,114.758003,119.110001,114.758003,118.628998,95.962051,1318387955
2000-03-09,118.628998,121.513000,117.186996,117.186996,94.795586,1346806446
2000-03-10,118.148003,119.110001,113.316002,113.795998,92.052528,1326585265
2000-03-13,109.952003,112.355003,106.080002,106.080002,85.810852,1244109918
2000-03-14,99.351501,105.598999,99.351501,103.677002,83.867004,1604376597
2000-03-15,103.677002,107.547997,101.274002,101.754997,82.312241,1528407563
2000-03-16,97.402397,102.716003,97.402397,101.274002,81.923149,2077820
2000-03-17,101.754997,103.195999,101.274002,101.274002,81.923149,2625060
2000-03-20,97.883003,97.883003,97.883003,97.883003,79.180092,263218793
