Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,142256.000000,142256.000000,132603.000000,139207.000000,139207.000000,28437
2000-01-05,136159.000000,139207.000000,132095.000000,138191.000000,138191.000000,6781
2000-01-06,133619.000000,142256.000000,133619.000000,142256.000000,142256.000000,21328
2000-01-07,142256.000000,142256.000000,136159.000000,142256.000000,142256.000000,80302
2000-01-10,132603.000000,142256.000000,132603.000000,141748.000000,141748.000000,142404
2000-01-11,132095.000000,141240.000000,132095.000000,139207.000000,139207.000000,101790
2000-01-12,137175.000000,146828.000000,135143.000000,137683.000000,137683.000000,670309
2000-01-13,138191.000000,140223.000000,135143.000000,135651.000000,135651.000000,84315
2000-01-14,144796.000000,144796.000000,140223.000000,142256.000000,142256.000000,40614
2000-01-17,142256.000000,146320.000000,137175.000000,141240.000000,141240.000000,31683
2000-01-18,138699.000000,142256.000000,136667.000000,141240.000000,141240.000000,97239
2000-01-19,142256.000000,144288.000000,139207.000000,140223.000000,140223.000000,9837
2000-01-20,142256.000000,142256.000000,137175.000000,139716.000000,139716.000000,8224
2000-01-21,137683.000000,139716.000000,132095.000000,135143.000000,135143.000000,11899
2000-01-24,137175.000000,137683.000000,134127.000000,136159.000000,136159.000000,3445
2000-01-25,136159.000000,145304.000000,133111.000000,141748.000000,141748.000000,46349
2000-01-26,140732.000000,141748.000000,138191.000000,141240.000000,141240.000000,27800
2000-01-27,141240.000000,147336.000000,141240.000000,146320.000000,146320.000000,58158
2000-01-28,148352.000000,152417.000000,147336.000000,151909.000000,151909.000000,89552
2000-01-31,145304.000000,147336.000000,142256.000000,144288.000000,144288.000000,30896
2000-02-01,152417.000000,152417.000000,142764.000000,142764.000000,142764.000000,20710
2000-02-02,null,null,null,null,null,null
2000-02-03,null,null,null,null,null,null
2000-02-04,null,null,null,null,null,null
2000-02-07,null,null,null,null,null,null
2000-02-08,null,null,null,null,null,null
2000-02-09,144288.000000,148352.000000,142256.000000,148352.000000,148352.000000,184920
2000-02-10,149877.000000,150385.000000,143272.000000,150385.000000,150385.000000,157339
2000-02-11,160546.000000,160546.000000,160546.000000,160546.000000,160546.000000,28835
2000-02-14,171723.000000,171723.000000,171723.000000,171723.000000,171723.000000,61922
2000-02-15,182900.000000,182900.000000,161562.000000,174771.000000,174771.000000,497517
2000-02-16,164610.000000,175787.000000,164610.000000,166642.000000,166642.000000,36164
2000-02-17,168675.000000,174771.000000,164610.000000,170707.000000,170707.000000,39260
2000-02-18,170707.000000,171723.000000,165626.000000,166642.000000,166642.000000,46041
2000-02-21,170707.000000,170707.000000,163594.000000,165626.000000,165626.000000,54415
2000-02-22,162578.000000,162578.000000,154449.000000,154449.000000,154449.000000,19774
2000-02-23,145304.000000,152417.000000,143780.000000,147336.000000,147336.000000,28616
2000-02-24,148352.000000,148352.000000,139716.000000,139716.000000,139716.000000,13203
2000-02-25,140223.000000,140223.000000,130062.000000,130062.000000,130062.000000,10534
2000-02-28,null,null,null,null,null,null
2000-02-29,130062.000000,130062.000000,123966.000000,124982.000000,124982.000000,11560
2000-03-01,122950.000000,130570.000000,122950.000000,130570.000000,130570.000000,10684
2000-03-02,132095.000000,135143.000000,131587.000000,132095.000000,132095.000000,13870
2000-03-03,132095.000000,132095.000000,130062.000000,130062.000000,130062.000000,4212
2000-03-06,127014.000000,129046.000000,125998.000000,129046.000000,129046.000000,1862
2000-03-07,122950.000000,125490.000000,121933.000000,125490.000000,125490.000000,15154
2000-03-08,134127.000000,134127.000000,127522.000000,128538.000000,128538.000000,19954
2000-03-09,124982.000000,133619.000000,124982.000000,130570.000000,130570.000000,71491
2000-03-10,134127.000000,134127.000000,127014.000000,127014.000000,127014.000000,21606
2000-03-13,123966.000000,125490.000000,118377.000000,125490.000000,125490.000000,5048
2000-03-14,124982.000000,125490.000000,118885.000000,125490.000000,125490.000000,21845
2000-03-15,124474.000000,126506.000000,121933.000000,126506.000000,126506.000000,14557
2000-03-16,122442.000000,124982.000000,118885.000000,124982.000000,124982.000000,18600
2000-03-17,124982.000000,124982.000000,118885.000000,124982.000000,124982.000000,31484
2000-03-20,120917.000000,120917.000000,120917.000000,120917.000000,120917.000000,876
2000-03-21,116853.000000,124982.000000,116853.000000,120917.000000,120917.000000,14169
2000-03-22,123966.000000,123966.000000,119901.000000,120917.000000,120917.000000,28238
2000-03-23,120917.000000,124982.000000,119901.000000,123458.000000,123458.000000,49864
2000-03-24,122950.000000,123966.000000,119901.000000,123458.000000,123458.000000,11470
2000-03-27,126506.000000,126506.000000,116853.000000,122950.000000,122950.000000,5994
2000-03-28,118377.000000,123966.000000,118377.000000,122442.000000,122442.000000,5138
2000-03-29,121933.000000,123458.000000,119901.000000,123458.000000,123458.000000,19874
2000-03-30,123966.000000,124982.000000,119901.000000,119901.000000,119901.000000,11610
2000-03-31,119901.000000,123458.000000,119901.000000,121933.000000,121933.000000,15254
2000-04-03,null,null,null,null,null,null
2000-04-04,null,null,null,null,null,null
2000-04-05,117361.000000,122950.000000,115329.000000,122950.000000,122950.000000,7577
2000-04-06,121933.000000,124474.000000,119393.000000,124474.000000,124474.000000,5207
2000-04-07,124474.000000,124474.000000,119901.000000,121933.000000,121933.000000,9150
2000-04-10,120917.000000,121933.000000,119393.000000,119393.000000,119393.000000,6492
2000-04-11,116853.000000,119393.000000,116853.000000,118377.000000,118377.000000,9927
2000-04-12,116853.000000,121425.000000,116853.000000,118377.000000,118377.000000,4371
2000-04-13,116853.000000,119901.000000,116853.000000,118377.000000,118377.000000,3634
2000-04-14,117361.000000,119901.000000,115329.000000,119901.000000,119901.000000,10425
