Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,10.120800,10.120800,9.215680,9.544810,9.544810,91149
2000-01-05,9.462520,9.503670,9.462520,9.503670,9.503670,17243
2000-01-06,9.709370,9.709370,9.544810,9.544810,9.544810,3646
2000-01-07,9.544810,9.873940,9.544810,9.873940,9.873940,18230
2000-01-10,9.915080,9.997360,9.915080,9.956220,9.956220,99660
2000-01-11,9.956220,10.244200,9.873940,10.038500,10.038500,173791
2000-01-12,10.161900,10.161900,9.956220,10.038500,10.038500,34029
2000-01-13,10.120800,10.408800,9.915080,9.956220,9.956220,46182
2000-01-14,10.120800,10.203100,10.120800,10.120800,10.120800,44967
2000-01-17,10.244200,10.326500,10.203100,10.285300,10.285300,143408
2000-01-18,10.285300,10.902500,10.285300,10.902500,10.902500,335428
2000-01-19,11.108200,11.643000,11.108200,11.643000,11.643000,227265
2000-01-20,11.807600,12.260100,11.108200,11.108200,11.108200,97226
2000-01-21,11.108200,11.601900,11.108200,11.519600,11.519600,58335
2000-01-24,11.355000,11.889900,11.355000,11.601900,11.601900,48613
2000-01-25,11.766400,12.342400,10.820200,11.519600,11.519600,105733
2000-01-26,11.519600,12.136700,11.519600,12.095600,12.095600,121532
2000-01-27,12.260100,12.507000,11.931000,11.931000,11.931000,66844
2000-01-28,12.219000,12.219000,12.219000,12.219000,12.219000,1937
2000-01-31,11.601900,11.601900,11.355000,11.519600,11.519600,21876
2000-02-01,11.519600,11.848700,11.519600,11.684200,11.684200,46316
2000-02-02,11.684200,11.684200,11.684200,11.684200,11.684200,0
2000-02-03,11.684200,11.684200,11.684200,11.684200,11.684200,0
2000-02-04,11.684200,11.684200,11.684200,11.684200,11.684200,0
2000-02-07,11.684200,11.684200,11.684200,11.684200,11.684200,0
2000-02-08,11.684200,11.684200,11.684200,11.684200,11.684200,0
2000-02-09,11.766400,12.013300,11.684200,11.931000,11.931000,83857
2000-02-10,12.507000,12.753800,12.342400,12.753800,12.753800,210250
2000-02-11,13.576700,13.576700,13.576700,13.576700,13.576700,192021
2000-02-14,14.481700,14.481700,14.481700,14.481700,14.481700,130038592
2000-02-15,15.469200,15.469200,14.810900,15.057700,15.057700,754713034
2000-02-16,14.810900,14.893200,14.070400,14.317200,14.317200,252798781
2000-02-17,14.564100,14.728600,14.317200,14.399500,14.399500,178651407
2000-02-18,14.564100,14.810900,14.317200,14.399500,14.399500,100871133
2000-02-21,14.646300,15.551400,14.646300,15.551400,15.551400,416855
2000-02-22,16.374300,16.456600,14.810900,14.893200,14.893200,430234639
2000-02-23,13.905800,14.481700,13.905800,14.399500,14.399500,229695321
2000-02-24,14.152600,14.234900,13.658900,13.988100,13.988100,25872
2000-02-25,13.165300,13.823500,13.083000,13.083000,13.083000,76566
2000-02-28,13.083000,13.083000,13.083000,13.083000,13.083000,0
2000-02-29,13.576700,13.576700,12.342400,13.083000,13.083000,86288
2000-03-01,13.083000,13.658900,13.083000,13.247500,13.247500,111809
2000-03-02,13.247500,13.247500,12.507000,13.000700,13.000700,41321
2000-03-03,13.000700,13.165300,13.000700,13.165300,13.165300,20660
2000-03-06,13.576700,13.988100,13.083000,13.083000,13.083000,35244
2000-03-07,13.576700,13.576700,12.836100,13.412100,13.412100,21876
2000-03-08,13.412100,13.741200,13.165300,13.165300,13.165300,199313
2000-03-09,13.494400,13.658900,13.083000,13.329800,13.329800,69273
2000-03-10,13.165300,13.165300,12.836100,12.836100,12.836100,55905
2000-03-13,12.424700,12.753800,12.013300,12.753800,12.753800,113025
2000-03-14,12.342400,12.671600,12.095600,12.671600,12.671600,113025
2000-03-15,12.342400,12.671600,12.342400,12.507000,12.507000,58335
2000-03-16,11.972100,12.507000,11.972100,12.260100,12.260100,119101
2000-03-17,12.260100,12.424700,12.177800,12.424700,12.424700,51043
2000-03-20,12.013300,12.013300,12.013300,12.013300,12.013300,31598
2000-03-21,12.671600,12.836100,12.671600,12.836100,12.836100,24306
2000-03-22,13.658900,13.658900,13.658900,13.658900,13.658900,94795
2000-03-23,14.564100,14.564100,14.564100,14.564100,14.564100,153130
2000-03-24,15.551400,15.551400,15.551400,15.551400,15.551400,548109
2000-03-27,15.551400,15.551400,14.481700,14.646300,14.646300,290461340
2000-03-28,14.810900,14.810900,13.823500,14.070400,14.070400,168929302
2000-03-29,14.399500,14.399500,13.494400,13.576700,13.576700,111859
2000-03-30,13.741200,14.152600,13.658900,13.741200,13.741200,224834
2000-03-31,13.741200,13.741200,13.412100,13.494400,13.494400,73277
2000-04-03,13.494400,13.494400,13.494400,13.494400,13.494400,0
2000-04-04,13.494400,13.494400,13.494400,13.494400,13.494400,0
2000-04-05,13.741200,13.741200,13.329800,13.741200,13.741200,80211
2000-04-06,13.658900,13.741200,13.412100,13.741200,13.741200,53480
2000-04-07,13.741200,13.741200,13.412100,13.658900,13.658900,102128
2000-04-10,13.329800,13.576700,13.000700,13.576700,13.576700,91149
2000-04-11,13.576700,13.576700,13.000700,13.165300,13.165300,66900
2000-04-12,13.165300,13.576700,13.165300,13.165300,13.165300,1175266
2000-04-13,13.165300,13.576700,13.165300,13.165300,13.165300,245617
