Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,10.496700,10.635700,10.288100,10.288100,8.411797,15855725
2000-01-05,10.427100,10.983300,10.427100,10.983300,8.980209,53776227
2000-01-06,10.983300,11.261300,10.774700,10.983300,8.980209,45709041
2000-01-07,11.122300,11.608900,11.122300,11.469900,9.378065,55621473
2000-01-10,11.608900,11.817400,11.469900,11.747900,9.605364,44580626
2000-01-11,12.026000,12.095500,11.261300,11.261300,9.207508,38134616
2000-01-12,11.330800,11.608900,11.330800,11.469900,9.378065,21592917
2000-01-13,11.608900,11.747900,11.330800,11.469900,9.378065,26837175
2000-01-14,11.608900,11.747900,11.191800,11.191800,9.150683,21443034
2000-01-17,11.678400,12.234500,11.678400,12.234500,10.003219,66915707
2000-01-18,12.095500,12.373600,11.886900,12.026000,9.832745,43778144
2000-01-19,11.817400,12.095500,11.678400,11.678400,9.548539,27324815
2000-01-20,11.678400,11.817400,11.469900,11.469900,9.378065,19658136
2000-01-21,11.608900,11.817400,11.469900,11.608900,9.491714,19929073
2000-01-24,11.817400,12.304000,11.817400,12.234500,10.003219,58299439
2000-01-25,12.234500,12.373600,11.886900,12.026000,9.832745,32653530
2000-01-26,12.165000,12.373600,11.956500,12.026000,9.832745,42502349
2000-01-27,12.095500,12.651600,12.095500,12.443100,10.173776,64502060
2000-01-28,12.512600,12.999200,12.512600,12.929700,10.571631,86282536
2000-01-31,12.582100,12.721100,12.304000,12.373600,10.116952,23458475
2000-02-01,12.512600,12.651600,12.304000,12.443100,10.173776,27656704
2000-02-02,12.443100,12.443100,12.443100,12.443100,10.173776,0
2000-02-03,12.443100,12.443100,12.443100,12.443100,10.173776,0
2000-02-04,12.443100,12.443100,12.443100,12.443100,10.173776,0
2000-02-07,12.443100,12.443100,12.443100,12.443100,10.173776,0
2000-02-08,12.443100,12.443100,12.443100,12.443100,10.173776,0
2000-02-09,12.651600,12.721100,12.443100,12.651600,10.344251,28876064
2000-02-10,12.651600,13.277200,12.443100,13.138200,10.742105,74542826
2000-02-11,13.207700,13.416300,12.860200,12.999200,10.628456,47342992
2000-02-14,13.207700,13.346800,12.860200,12.860200,10.514808,50053786
2000-02-15,12.929700,13.068700,12.512600,12.512600,10.230601,23835103
2000-02-16,12.651600,12.929700,12.582100,12.790600,10.457901,29778885
2000-02-17,12.929700,13.207700,12.860200,12.929700,10.571631,44608232
2000-02-18,12.929700,13.068700,12.512600,12.582100,10.287426,31820637
2000-02-21,12.999200,13.555300,12.929700,12.999200,10.628456,78648541
2000-02-22,13.138200,13.207700,12.373600,12.582100,10.287426,32146152
2000-02-23,12.582100,12.721100,12.234500,12.234500,10.003219,21275803
2000-02-24,12.304000,12.443100,11.817400,11.817400,9.662189,15238572
2000-02-25,11.817400,11.886900,11.191800,11.261300,9.207508,16254650
2000-02-28,11.261300,11.261300,11.261300,11.261300,9.207508,0
2000-02-29,11.330800,11.539400,11.122300,11.261300,9.207508,10545749
2000-03-01,11.469900,11.678400,11.400300,11.678400,9.548539,15276133
2000-03-02,11.608900,11.747900,11.261300,11.469900,9.378065,8995831
2000-03-03,11.469900,11.678400,11.261300,11.400300,9.321158,13961342
2000-03-06,11.261300,11.330800,10.983300,10.983300,8.980209,10806406
2000-03-07,10.983300,11.122300,10.774700,10.913700,8.923303,12153435
2000-03-08,10.983300,11.052800,10.774700,10.983300,8.980209,7900907
2000-03-09,10.983300,11.191800,10.983300,11.052800,9.037033,13612470
2000-03-10,11.191800,11.191800,10.496700,10.635700,8.696003,10215807
2000-03-13,10.427100,10.427100,9.905790,9.905790,8.099212,11026605
2000-03-14,9.801520,10.079600,9.523460,9.905790,8.099212,14344056
2000-03-15,9.905790,10.079600,9.871030,9.871030,8.070789,8232197
2000-03-16,9.732010,9.766760,9.314920,9.662490,7.900283,13489483
2000-03-17,9.662490,10.322900,9.662490,10.322900,8.440250,38826200
2000-03-20,9.975310,9.975310,9.975310,9.975310,8.156052,2918642
2000-03-21,9.662490,10.635700,9.662490,10.635700,8.696003,16443532
2000-03-22,10.635700,10.774700,10.288100,10.392400,8.497075,15169234
2000-03-23,10.357600,10.913700,10.357600,10.844200,8.866477,17542471
2000-03-24,10.844200,10.844200,10.496700,10.566200,8.639178,9679587
2000-03-27,10.427100,10.635700,10.427100,10.566200,8.639178,10320421
2000-03-28,10.635700,10.983300,10.635700,10.774700,8.809653,15210391
2000-03-29,10.774700,11.052800,10.774700,10.983300,8.980209,18958554
2000-03-30,10.983300,11.122300,10.496700,10.705200,8.752828,14395523
2000-03-31,10.566200,10.983300,10.427100,10.983300,8.980209,18989554
2000-04-03,10.983300,10.983300,10.983300,10.983300,8.980209,0
2000-04-04,10.983300,10.983300,10.983300,10.983300,8.980209,0
2000-04-05,10.635700,11.052800,10.635700,10.913700,8.923303,18941420
2000-04-06,10.913700,11.052800,10.635700,10.705200,8.752828,10049164
2000-04-07,10.774700,10.844200,10.635700,10.774700,8.809653,9124840
2000-04-10,11.261300,11.539400,11.122300,11.539400,9.434889,42860232
2000-04-11,11.678400,12.165000,11.330800,12.095500,9.889569,63289663
2000-04-12,12.234500,12.304000,11.678400,11.678400,9.548539,30510633
2000-04-13,11.469900,11.747900,11.469900,11.678400,9.548539,24895388
2000-04-14,11.678400,12.304000,11.608900,12.026000,9.832745,57419117
2000-04-17,11.261300,11.608900,11.191800,11.469900,9.378065,12666455
2000-04-18,11.678400,12.165000,11.469900,12.165000,9.946395,30836005
2000-04-19,12.512600,12.651600,12.373600,12.582100,10.287426,46254137
2000-04-20,12.790600,12.790600,12.026000,12.026000,9.832745,27608339
2000-04-21,12.234500,12.582100,12.095500,12.304000,10.060044,50573075
2000-04-24,12.443100,12.443100,11.678400,11.678400,9.548539,19876192
2000-04-25,11.469900,11.747900,10.983300,11.052800,9.037033,22731388
2000-04-26,11.191800,11.330800,10.288100,10.566200,8.639178,18152360
2000-04-27,10.566200,10.705200,10.288100,10.392400,8.497075,10981205
2000-04-28,10.496700,10.913700,10.288100,10.913700,8.923303,15217627
2000-05-01,10.913700,10.913700,10.913700,10.913700,8.923303,0
2000-05-02,10.913700,11.122300,10.705200,11.052800,9.037033,23177957
2000-05-03,11.052800,11.469900,10.983300,11.191800,9.150683,35122805
2000-05-04,11.330800,11.539400,11.122300,11.261300,9.207508,29604705
2000-05-05,11.122300,11.469900,10.774700,11.191800,9.150683,19771954
2000-05-08,11.122300,11.469900,10.983300,11.052800,9.037033,22155147
2000-05-09,11.052800,11.052800,11.052800,11.052800,9.037033,0
