Date,Open,High,Low,Close,Adj Close,Volume
2000-01-04,7.387440,7.409300,7.103290,7.125180,3.358684,3115798238
2000-01-05,7.103290,7.321880,6.994030,7.321880,3.451405,2715343864
2000-01-06,7.278140,7.802720,7.103290,7.627860,3.595639,6005834836
2000-01-07,7.780860,8.152420,7.562300,8.152420,3.842907,12421882
2000-01-10,8.108700,8.305410,7.999420,8.086850,3.811998,11355496
2000-01-11,8.130560,8.239840,7.999420,8.086850,3.811998,7297708
2000-01-12,8.130560,8.633260,8.130560,8.502120,4.007750,10115142
2000-01-13,8.502120,8.567690,7.977560,7.999420,3.770786,7005333694
2000-01-14,7.977560,8.108700,7.693430,7.846430,3.698668,3550503
2000-01-17,8.086850,8.523960,8.086850,8.523960,4.018044,11886708655
2000-01-18,8.633260,8.742540,8.370990,8.633260,4.069566,14876601977
2000-01-19,8.633260,8.633260,8.305410,8.414690,3.966536,5768175
2000-01-20,8.370990,8.414690,8.086850,8.305410,3.915024,3352370481
2000-01-21,8.392840,8.633260,8.305410,8.414690,3.966536,5460587719
2000-01-24,8.545840,8.982970,8.480260,8.982970,4.234414,12804437284
2000-01-25,9.114090,9.594920,8.873670,9.092240,4.285922,23697848797
2000-01-26,9.267100,9.507510,9.026670,9.376370,4.419856,13612953765
2000-01-27,9.398230,9.835350,9.070380,9.092240,4.285922,11652910
2000-01-28,9.004810,9.092240,8.567690,8.611400,4.059262,8316990515
2000-01-31,8.458400,8.851820,8.414690,8.698810,4.100465,5874723723
2000-02-01,8.851820,9.288950,8.808110,9.288950,4.378647,9227440792
2000-02-02,9.288950,9.288950,9.288950,9.288950,4.378647,0
2000-02-03,9.288950,9.288950,9.288950,9.288950,4.378647,0
2000-02-04,9.288950,9.288950,9.288950,9.288950,4.378647,0
2000-02-07,9.288950,9.288950,9.288950,9.288950,4.378647,0
2000-02-08,9.288950,9.288950,9.288950,9.288950,4.378647,0
2000-02-09,9.616800,9.922780,9.507510,9.922780,4.677423,15016235227
2000-02-10,9.900930,10.600300,9.507510,10.600300,4.996795,20623496114
2000-02-11,11.256000,11.256000,11.256000,11.256000,5.305879,7112059
2000-02-14,12.021000,12.021000,12.021000,12.021000,5.666486,7498830
2000-02-15,12.786000,12.786000,11.256000,12.786000,6.027094,38329194
2000-02-16,13.004500,13.660200,12.895200,13.332400,6.284657,21851030330
2000-02-17,13.441700,14.206600,12.786000,14.206600,6.696740,35905395
2000-02-18,15.190200,15.190200,14.862300,15.190200,7.160393,27352014007
2000-02-21,15.190200,15.190200,14.206600,14.206600,6.696740,9118634226
2000-02-22,13.223100,13.550900,13.223100,13.223100,6.233136,6885933
2000-02-23,12.458100,13.988100,12.458100,13.660200,6.439178,14380538427
2000-02-24,13.550900,13.660200,12.786000,12.786000,6.027094,10669982583
2000-02-25,12.676700,12.676700,11.911700,11.911700,5.614965,7112581
2000-02-28,11.911700,11.911700,11.911700,11.911700,5.614965,0
2000-02-29,11.802400,12.676700,11.802400,12.021000,5.666486,7998579217
2000-03-01,12.348800,12.786000,12.021000,12.786000,6.027094,10353983
2000-03-02,12.895200,13.004500,12.130300,12.786000,6.027094,8021611353
2000-03-03,12.895200,13.660200,12.786000,13.660200,6.439178,13719567730
2000-03-06,13.550900,14.534500,13.550900,14.425200,6.799783,15977053861
2000-03-07,14.425200,14.753000,13.441700,13.441700,6.336180,16151036211
2000-03-08,13.113800,13.660200,12.676700,12.786000,6.027094,11862167262
2000-03-09,12.786000,13.332400,12.676700,13.113800,6.181613,12147502741
2000-03-10,13.332400,13.332400,12.239500,12.239500,5.769484,8372946070
2000-03-13,11.802400,11.802400,11.474600,11.474600,5.408923,2188566702
2000-03-14,10.687700,10.687700,10.687700,10.687700,5.037994,1963503
2000-03-15,9.944630,10.665900,9.944630,9.944630,4.687722,7011727
2000-03-16,9.267100,9.267100,9.267100,9.267100,4.368347,1039073821
2000-03-17,9.070380,9.398230,8.873670,8.895530,4.193196,5543517
2000-03-20,8.589540,8.589540,8.589540,8.589540,4.048958,149110
2000-03-21,8.305410,9.179670,8.305410,9.179670,4.327135,11223296
2000-03-22,9.441950,9.813500,9.398230,9.813500,4.625910,8957723904
2000-03-23,10.447300,10.491000,10.272500,10.491000,4.945272,3032776
2000-03-24,10.928200,11.146700,10.600300,11.146700,5.254358,8923817
2000-03-27,10.928200,11.583900,10.840700,11.256000,5.305879,11461835
2000-03-28,11.146700,11.146700,10.469200,10.928200,5.151361,8166934
2000-03-29,10.775200,10.884500,10.381800,10.709600,5.048316,11021083783
2000-03-30,10.709600,11.365300,10.709600,11.146700,5.254358,12949534827
2000-03-31,10.928200,11.365300,10.709600,11.037500,5.202883,5010762965
2000-04-03,11.037400,11.037400,11.037400,11.037400,5.202836,0
2000-04-04,11.037400,11.037400,11.037400,11.037400,5.202836,0
2000-04-05,11.583900,12.348800,11.583900,11.802400,5.563443,9690548968
2000-04-06,12.021000,12.239500,11.583900,11.802400,5.563443,6405763182
2000-04-07,12.130300,12.130300,11.802400,12.130300,5.718009,5824547095
2000-04-10,13.769500,13.769500,13.332400,13.769500,6.490699,19962168996
2000-04-11,13.769500,13.988100,12.895200,12.895200,6.078569,15475521100
2000-04-12,12.458100,12.786000,12.021000,12.130300,5.718009,10140622
2000-04-13,11.583900,12.895200,11.474600,12.895200,6.078569,8828021266
2000-04-14,12.676700,13.113800,12.239500,12.348800,5.821006,9693565022
2000-04-17,11.365300,12.130300,11.365300,12.021000,5.666486,5009986215
2000-04-18,12.458100,12.567400,12.239500,12.239500,5.769484,5423244686
2000-04-19,12.458100,12.676700,11.693100,12.021000,5.666486,4825963
2000-04-20,12.021000,12.348800,11.583900,12.021000,5.666486,3291370
2000-04-21,12.021000,12.458100,11.802400,12.130300,5.718009,6090500674
2000-04-24,12.348800,12.348800,11.365300,11.583900,5.460446,4466771924
2000-04-25,11.037500,11.693100,10.840700,11.256000,5.305879,3871972530
2000-04-26,11.256000,11.365300,10.469200,10.469200,4.934995,3623203333
2000-04-27,9.835350,10.272500,9.835350,9.944630,4.687722,2931552
2000-04-28,9.857210,10.622200,9.791640,10.622200,5.007118,7008240
2000-05-01,10.622200,10.622200,10.622200,10.622200,5.007118,0
2000-05-02,11.256000,11.256000,10.709600,10.797000,5.089516,2626238747
2000-05-03,10.534800,10.709600,10.097600,10.272500,4.842276,3745199914
2000-05-04,10.163200,10.665900,10.163200,10.228800,4.821676,3202831201
2000-05-05,10.294300,10.928200,10.163200,10.928200,5.151361,3747196
2000-05-08,10.928200,11.583900,10.928200,11.474600,5.408923,11122630
2000-05-09,11.474600,11.474600,11.474600,11.474600,5.408923,0
