公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1704,榮化,2258455,2251045,1326103,0.32,70.3,2258455,1326103,70.3
1708,東鹼,248210,197046,212492,25.96,16.8,248210,212492,16.8
1709,和益化工,688354,469803,520760,46.51,32.18,688354,520760,32.18
1710,東聯,1084405,952507,724125,13.84,49.75,1084405,724125,49.75
1711,永光化學,487668,484614,221717,0.63,119.95,487668,221717,119.95
1712,興農,557479,484143,588637,15.14,-5.29,557479,588637,-5.29
1713,國化,43106,44008,20292,-2.04,112.42,43106,20292,112.42
1714,和桐化學,1059686,1037435,465463,2.14,127.66,1059686,465463,127.66
1717,長興化學,1532017,1376651,717927,11.28,113.39,1532017,717927,113.39
1718,中纖,1160205,1278196,606342,-9.23,91.34,1160205,606342,91.34
1721,三晃,163924,130433,43843,25.67,273.88,163924,43843,273.88
1722,台肥,922276,1436668,1581761,-35.8,-41.69,922276,1581761,-41.69
1723,中碳,581449,569615,252217,2.07,130.53,581449,252217,130.53
1724,台硝,131808,105890,68032,24.47,93.74,131808,68032,93.74
1725,元禎,852434,745570,351472,14.33,142.53,852434,351472,142.53
1726,永記造漆,576113,565091,403880,1.95,42.64,576113,403880,42.64
1727,中華化學,109757,121248,80525,-9.47,36.3,109757,80525,36.3
1730,花仙子,97353,79155,82152,22.99,18.5,97353,82152,18.5
1732,毛寶,104375,58987,86823,76.94,20.21,104375,86823,20.21
1735,日勝化,177652,183578,74222,-3.22,139.35,177652,74222,139.35
1737,臺鹽,206576,165850,163007,24.55,26.72,206576,163007,26.72
1773,勝一化工,456494,461034,204684,-0.98,123.02,456494,204684,123.02
4722,國精化學,159029,172867,77870,-8.0,104.22,159029,77870,104.22
4725,信昌化,1547706,1372000,600980,12.8,157.53,1547706,600980,157.53
4733,上緯企業,104132,72016,105615,44.59,-1.4,104132,105615,-1.4
合計,合計,15310663,14815450,9580941,3.34,59.8,15310663,9580941,59.8
