公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益,143678,127354,53005,12.81,171.06,143678,53005,171.06
2302,麗正,26693,25743,10432,3.69,155.87,26693,10432,155.87
2303,聯電,8600453,9292732,3152994,-7.44,172.77,8600453,3152994,172.77
2311,日月光,4618849,4568405,1717472,1.1,168.93,4618849,1717472,168.93
2325,矽品,5082552,5343064,2334745,-4.87,117.69,5082552,2334745,117.69
2329,華泰電子,803654,816592,500827,-1.58,60.46,803654,500827,60.46
2330,台積電,29156271,30466359,12436378,-4.3,134.44,29156271,12436378,134.44
2337,旺宏,2228845,2230814,1251219,-0.08,78.13,2228845,1251219,78.13
2338,光罩,173254,180216,129753,-3.86,33.52,173254,129753,33.52
2342,茂矽,346035,254903,193019,35.75,79.27,346035,193019,79.27
2344,華邦電,2361008,2203078,982759,7.16,140.24,2361008,982759,140.24
2351,順德,596513,364853,231638,63.49,157.51,596513,231638,157.51
2363,矽統科技,194375,141347,130730,37.51,48.68,194375,130730,48.68
2369,菱生,485695,445519,214311,9.01,126.63,485695,214311,126.63
2379,瑞昱,2386032,1653510,843358,44.3,182.92,2386032,843358,182.92
2388,威盛電子,367622,414707,367327,-11.35,0.08,367622,367327,0.08
2401,凌陽科技,611199,707781,212853,-13.64,187.14,611199,212853,187.14
2408,南科,4722438,4963710,2003911,-4.86,135.66,4722438,2003911,135.66
2425,承啟,230488,406210,81010,-43.25,184.51,230488,81010,184.51
2434,統懋,51330,53848,21136,-4.67,142.85,51330,21136,142.85
2436,偉詮電,214096,187355,82022,14.27,161.02,214096,82022,161.02
2441,超豐電子,912411,758747,293535,20.25,210.83,912411,293535,210.83
2449,京元電,1110352,1108707,355608,0.14,212.24,1110352,355608,212.24
2451,創見資訊,2930284,2873012,2759746,1.99,6.17,2930284,2759746,6.17
2454,聯發科,9042190,5571722,5151166,62.28,75.53,9042190,5151166,75.53
2458,義隆,394344,407923,170328,-3.32,131.52,394344,170328,131.52
2481,強茂,411376,426966,176638,-3.65,132.89,411376,176638,132.89
3006,晶豪科技,590733,429577,172011,37.51,243.42,590733,172011,243.42
3014,聯陽,434058,287058,189149,51.2,129.47,434058,189149,129.47
3016,嘉晶,64952,43676,17210,48.71,277.4,64952,17210,277.4
3034,聯詠,2905976,2411936,904006,20.48,221.45,2905976,904006,221.45
3035,智原,470118,405385,286144,15.96,64.29,470118,286144,64.29
