公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1435,中福,3500,3339,1984,4.82,76.41,3500,1984,76.41
2062,橋椿,389005,348633,318382,11.58,22.18,389005,318382,22.18
2514,龍邦國際,9728,26798,6093,-63.69,59.65,9728,6093,59.65
2904,匯僑,32254,30304,26432,6.43,22.02,32254,26432,22.02
6184,大豐電,53814,54135,52346,-0.59,2.8,53814,52346,2.8
6504,南六企業,180881,192960,98596,-6.25,83.45,180881,98596,83.45
8033,雷虎科技,63515,70436,70408,-9.82,-9.79,63515,70408,-9.79
9902,台火,492895,783,488,62849.55,100903.07,492895,488,100903.07
9904,寶成工業,990085,1124840,711978,-11.97,39.06,990085,711978,39.06
9905,大華金,199989,209712,187977,-4.63,6.39,199989,187977,6.39
9906,興達,3720,19918,0,-81.32,,3720,0,
9907,統一實業,1970971,1868491,1258784,5.48,56.57,1970971,1258784,56.57
9910,豐泰企業,855780,1067509,709321,-19.83,20.64,855780,709321,20.64
9911,台灣櫻花,446316,348269,351784,28.15,26.87,446316,351784,26.87
9914,美利達,984383,1332679,780007,-26.13,26.2,984383,780007,26.2
9917,中保,486016,498796,478083,-2.56,1.65,486016,478083,1.65
9919,康那香,293602,299641,281488,-2.01,4.3,293602,281488,4.3
9921,巨大機械,1525899,1656399,1367884,-7.87,11.55,1525899,1367884,11.55
9924,台灣福興,262837,247827,306207,6.05,-14.16,262837,306207,-14.16
9925,新光保全,282623,286436,279812,-1.33,1.0,282623,279812,1.0
9927,泰銘,776121,772592,224436,0.45,245.8,776121,224436,245.8
9928,中視,121167,155359,156989,-22.0,-22.81,121167,156989,-22.81
9929,秋雨,72908,78068,73534,-6.6,-0.85,72908,73534,-0.85
9930,中聯資源,397069,404036,363218,-1.72,9.31,397069,363218,9.31
9933,中鼎工程,1274981,2522067,1701252,-49.44,-25.05,1274981,1701252,-25.05
9934,成霖企業,254630,297362,261212,-14.37,-2.51,254630,261212,-2.51
9935,慶豐富,382145,424419,305627,-9.96,25.03,382145,305627,25.03
9938,台灣百和,119319,149584,118543,-20.23,0.65,119319,118543,0.65
9939,宏全,369214,373797,357919,-1.22,3.15,369214,357919,3.15
9940,信義房屋,637682,891500,203706,-28.47,213.04,637682,203706,213.04
9941,裕融企業,126785,124117,132442,2.14,-4.27,126785,132442,-4.27
9942,茂順,120693,115260,76913,4.71,56.92,120693,76913,56.92
9943,好樂迪,282648,270558,362838,4.46,-22.1,282648,362838,-22.1
9944,新麗企業,39650,20986,33761,88.93,17.44,39650,33761,17.44
9945,潤泰創新,684111,639036,1045062,7.05,-34.53,684111,1045062,-34.53
9955,佳龍,630671,594813,145696,6.02,332.86,630671,145696,332.86
合計,合計,15817607,17521459,12851202,-9.72,23.08,15817607,12851202,23.08
