公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,959265,1013690,933286,-5.36,2.78,959265,933286,2.78,"本合併營業額公告係屬公司自結數,與每季會計師所出具之合併財報因匯率之故將存有略微差距,屆時請以公告之合併財報為準."
2102,泰豐,644859,646937,771648,-0.32,-16.43,644859,771648,-16.43,-
2103,台橡,2676848,2530681,3627361,5.77,-26.2,2676848,3627361,-26.2,-
2104,國際中橡,1843460,1699244,1838331,8.48,0.27,1843460,1838331,0.27,-
2105,正新,9656475,10853186,9898895,-11.02,-2.44,9656475,9898895,-2.44,無。
2106,建大,2655009,5885009,2396635,-54.88,10.78,2655009,2396635,10.78,-
2107,厚生,191776,285603,115693,-32.85,65.76,191776,115693,65.76,-
2108,南帝,554024,678572,928577,-18.35,-40.33,554024,928577,-40.33,-
2109,華豐,513191,637643,632250,-19.51,-18.83,513191,632250,-18.83,-
2114,鑫永銓,143660,158637,155026,-9.44,-7.33,143660,155026,-7.33,-
合計,合計,19838567,24389202,21297702,-18.65,-6.85,19838567,21297702,-6.85,
