公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1503,士電,1342158,1250273,1423066,7.34,-5.68,6443907,6545710,-1.55
1504,東元電機,2207474,2204038,2178892,0.15,1.31,10701823,10162387,5.3
1506,正道,96709,91726,85482,5.43,13.13,455055,404347,12.54
1507,永大機電,325731,303973,321887,7.15,1.19,1604101,1555725,3.1
1512,瑞利,175763,178167,218064,-1.34,-19.39,938209,1082731,-13.34
1513,中興電,545184,500635,492085,8.89,10.79,3098357,2679908,15.61
1514,亞力電機,326800,222496,278145,46.87,17.49,1406026,1249584,12.51
1515,力山,243890,369448,209607,-33.98,16.35,1305464,888338,46.95
1517,利奇機械,173047,208995,153889,-17.2,12.44,960337,775968,23.75
1519,華城電機,560534,185363,269424,202.39,108.04,1184690,1575789,-24.81
1521,大億,379027,373514,269496,1.47,40.64,1780230,1640812,8.49
1522,堤維西,776053,708439,674284,9.54,15.09,3632513,3365033,7.94
1524,耿鼎企業,235887,218721,257908,7.84,-8.53,1152921,1305458,-11.68
1525,江申工業,142171,122676,105084,15.89,35.29,594623,544973,9.11
1526,日馳,55331,51561,58158,7.31,-4.86,237948,251435,-5.36
1527,鑽全,242814,262773,241546,-7.59,0.52,1191160,1146777,3.87
1528,恩德,211731,235207,247907,-9.98,-14.59,1049398,1119200,-6.23
1529,樂士,5986,8580,6577,-30.23,-8.98,36307,50490,-28.09
1530,亞崴機電,313284,184309,351800,69.97,-10.94,1306268,1133091,15.28
1531,高林股,181632,180783,402636,0.46,-54.88,862147,1785393,-51.71
1533,車王電,120589,107062,136127,12.63,-11.41,572900,607166,-5.64
1535,中宇,790041,615869,618116,28.28,27.81,3653410,3155316,15.78
1536,和大工業,287359,280903,207568,2.29,38.44,1419590,1027333,38.18
1537,廣隆光電,427532,401538,276812,6.47,54.44,1830642,1571445,16.49
1538,正峰新,75143,83523,86624,-10.03,-13.25,348926,415517,-16.02
1539,巨庭機械,124979,123261,75481,1.39,65.57,588600,451428,30.38
1540,喬福機械,135688,137256,117378,-1.14,15.59,625794,463829,34.91
1541,錩泰,110799,133096,88310,-16.75,25.46,632822,366785,72.53
1558,伸興,392375,494448,332915,-20.64,17.86,1837491,1441049,27.51
1560,中砂,335241,303177,323676,10.57,3.57,1560766,1599417,-2.41
1568,倉佑,121879,137384,98274,-11.28,24.01,617531,534194,15.6
1583,程泰,246169,294162,209014,-16.31,17.77,1249368,848980,47.16
2049,上銀科技,1003938,1044363,1209867,-3.87,-17.02,4297957,5156222,-16.64
2228,劍麟,130065,122774,140221,5.93,-7.24,679536,599719,13.3
2231,為升,105329,104117,86242,1.16,22.13,468739,421697,11.15
2371,大同,2917048,2948229,3245467,-1.05,-10.11,14307587,15969490,-10.4
3167,大量科技,346432,152841,121884,126.66,184.23,906670,540209,67.83
4526,東台,397028,414978,763705,-4.32,-48.01,1822442,2664994,-31.61
4532,瑞智精密,672935,705244,493725,-4.58,36.29,2842699,2194438,29.54
6605,帝寶工業,905415,806468,903006,12.26,0.26,4156387,4284278,-2.98
8222,寶一科技,45477,54240,61469,-16.15,-26.01,308237,263212,17.1
8374,羅昇,155213,156799,166590,-1.01,-6.82,580760,704628,-17.57
8996,高力,133424,125991,106669,5.89,25.08,610527,452056,35.05
合計,合計,18521304,17609400,18115077,5.17,2.24,85860865,84996551,1.01
