公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1802,台玻,1282158,1239351,1246529,3.45,2.85,5736612,6235872,-8.0
1806,冠軍,274157,304757,223040,-10.04,22.91,1264543,1095929,15.38
1809,中釉,157526,151223,130144,4.16,21.03,715091,603264,18.53
1810,和成,233886,232861,244519,0.44,-4.34,1155026,1172985,-1.53
1817,凱撒衛浴,79193,62602,81030,26.5,-2.26,332941,352466,-5.53
合計,合計,2026920,1990794,1925262,1.81,5.28,9204213,9460516,-2.7
