公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,440669,520739,401652,-15.37,9.71,2161421,1918404,12.66
2002,中鋼,20091460,19460115,21189637,3.24,-5.18,93157602,98779108,-5.69
2006,東和鋼鐵,3427613,3898774,3495033,-12.08,-1.92,16830283,16802894,0.16
2007,燁興公司,843654,728060,919568,15.87,-8.25,3663589,5239259,-30.07
2008,高興昌,185271,262749,412027,-29.48,-55.03,1531691,2432267,-37.02
2009,第一伸銅,408307,404538,475021,0.93,-14.04,1821098,2638150,-30.97
2010,春源鋼鐵,1680852,1763417,1481403,-4.68,13.46,7816871,6972414,12.11
2012,春雨,378624,356348,434528,6.25,-12.86,1676581,2016975,-16.87
2013,中鋼構,1072461,1205245,926210,-11.01,15.79,5831448,4896300,19.09
2014,中鴻,3729235,3859716,2879312,-3.38,29.51,19587551,20393916,-3.95
2015,豐興鋼鐵,3395418,3395069,3396830,0.01,-0.04,15744559,15726012,0.11
2017,官田鋼,498082,565309,507265,-11.89,-1.81,2518873,2790930,-9.74
2020,美亞鋼管,456966,441926,383786,3.4,19.06,2149357,2338550,-8.09
2022,聚亨,242560,244018,187168,-0.59,29.59,1196339,1295893,-7.68
2023,燁輝,2440386,2425521,2553711,0.61,-4.43,11977250,14557979,-17.72
2024,志聯工業,152693,179169,183611,-14.77,-16.83,731844,951111,-23.05
2025,千興,281512,257522,747172,9.31,-62.32,1232891,3722164,-66.87
2027,大成鋼,857362,735364,897183,16.59,-4.43,4026583,4422585,-8.95
2028,威致鋼鐵,760313,850204,973933,-10.57,-21.93,4527460,4909785,-7.78
2029,盛餘,1385952,1324912,1659808,4.6,-16.49,7134596,7689377,-7.21
2030,彰源,1171082,1162960,1306299,0.69,-10.35,5617740,6627914,-15.24
2031,新光鋼,554378,673106,665487,-17.63,-16.69,2991242,3223097,-7.19
2032,新鋼工業,372850,407546,361688,-8.51,3.08,1760630,2137984,-17.64
2033,佳大世界,103530,90866,93542,13.93,10.67,473720,466874,1.46
2034,允強,1923413,2328822,2705153,-17.4,-28.89,10843005,11006447,-1.48
2038,海光企業,1225358,1161947,1218602,5.45,0.55,5856530,6183430,-5.28
3004,豐達科技,66871,74120,52451,-9.78,27.49,465390,308063,51.06
5007,三星科技,501420,471659,557387,6.3,-10.04,2263115,2528614,-10.49
9958,世紀鋼構,532464,258732,128772,105.79,313.49,1352203,826740,63.55
合計,合計,49180756,49508473,51194239,-0.66,-3.93,236941462,253803236,-6.64
