公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1603,華電,204083,281304,252079,-27.45,-19.04,1163488,1128296,3.11
1604,聲寶,1041202,920000,835407,13.17,24.63,4567248,3615016,26.34
1605,華新,6223717,6083285,6282386,2.3,-0.93,30273351,32929501,-8.06
1608,華榮,890021,1143428,664590,-22.16,33.92,4330338,4069407,6.41
1609,大亞電線,889959,645054,701841,37.96,26.8,3817277,3619892,5.45
1611,中電,631784,580258,549036,8.87,15.07,2887699,2650544,8.94
1612,宏泰,333503,467684,632663,-28.69,-47.28,2270162,2575007,-11.83
1613,台一,483265,494352,513195,-2.24,-5.83,2439653,2566772,-4.95
1614,三洋電,583786,675170,608906,-13.53,-4.12,3341116,2638166,26.64
1615,大山,293829,314998,278412,-6.72,5.53,1568490,1638797,-4.29
1616,億泰,263018,293318,344541,-10.33,-23.66,1337727,1670613,-19.92
1617,榮星電線,327195,347318,469004,-5.79,-30.23,1661998,2255397,-26.31
1618,合機公司,468341,562548,290020,-16.74,61.48,1484745,1404503,5.71
4930,燦星網通,61061,73865,53549,-17.33,14.02,312636,357698,-12.59
合計,合計,12694764,12882582,12475629,-1.45,1.75,61455928,63119609,-2.63
