公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1435,中福,2086,2551,3051,-18.22,-31.62,30210,34920,-13.48,-
1437,勤益控,54234,45261,39029,19.82,38.95,582065,544806,6.83,-
1516,川飛,30343,72790,37096,-58.31,-18.2,908249,781421,16.23,-
2062,橋椿,511588,563497,453575,-9.21,12.79,6736384,5975253,12.73,-
2348,海悅,135024,75783,81451,78.17,65.77,1101387,787974,39.77,本月增減百分比達50％以上，係因部分個案銷售狀況穩定。
2358,廷鑫,453280,213879,502830,111.93,-9.85,2331710,2479670,-5.96,-
2443,億麗,60561,120514,81522,-49.74,-25.71,1336018,795763,67.89,主要是本月份大宗物資貿易因客戶排程變動致訂單減少，本年度累計訂單則是增加，故營業收入產生差異。
2496,卓越,70801,88488,89135,-19.98,-20.56,920506,871690,5.6,-
2514,龍邦,9489,9465,65142,0.25,-85.43,111905,1695471,-93.39,本公司自107年1月起，採權益法認列投資損益及金融資產處分損益重分類至營業外收支項下所致
2904,匯僑,40860,39467,37196,3.52,9.85,475681,442440,7.51,-
3040,遠見,13324,19018,17612,-29.94,-24.34,189634,188461,0.62,-
4536,拓凱,598475,633243,598458,-5.49,0.0,7397503,6315548,17.13,-
6184,大豐電,171557,169659,161916,1.11,5.95,1974216,1873164,5.39,-
6464,台數科,246681,251404,236395,-1.87,4.35,2931656,2943179,-0.39,106年12月會計師調整金額267仟元。本期將去年同期及去年累計金額申報為正確數。
6504,南六,569298,619764,529302,-8.14,7.55,6786338,6433820,5.47,-
6581,鋼聯,252870,112405,220091,124.96,14.89,2147371,1906571,12.63,-
6592,和潤企業,996085,960755,830860,3.67,19.88,11083472,9491687,16.77,-
6625,必應,306577,101021,214931,203.47,42.63,1419068,1105733,28.33,-
6655,科定,257595,239633,208415,7.49,23.59,2547291,1864587,36.61,-
6670,復盛應用,1483700,1676074,1769820,-11.47,-16.16,15766646,14122802,11.63,-
8033,雷虎,56251,66079,87093,-14.87,-35.41,871972,830805,4.95,-
8341,日友,242098,218736,172527,10.68,40.32,2205999,1903528,15.89,-
8422,可寧衛,287159,237462,310740,20.92,-7.58,3395807,2785266,21.92,-
8463,潤泰材,312257,268711,339094,16.2,-7.91,2783565,2834539,-1.79,-
8464,億豐,1840086,1986472,1708403,-7.36,7.7,21878095,19696131,11.07,-
8473,山林水,465763,493703,348720,-5.65,33.56,4535371,2742279,65.38,係107年承攬工程增加
8478,東哥遊艇,1003947,751035,551693,33.67,81.97,3955384,3622993,9.17,主係認列遊艇銷貨收入所致
8481,政伸,102890,118174,95514,-12.93,7.72,1138059,1143969,-0.51,-
8497,格威傳媒,337981,283566,272889,19.18,23.85,2991229,2716212,10.12,-
9902,台火,24899,43785,2193,-43.13,1035.38,138095,67361,105.0,本月及累計營收較去年同期大幅增加之主要原因係出售投標車輛等營收較去年同期增加所致。
9904,寶成,25837949,25936898,24110411,-0.38,7.16,293465994,278591426,5.33,-
9905,大華,481329,403779,617999,19.2,-22.11,7132593,7140343,-0.1,-
9907,統一實,3123568,2511291,2820571,24.38,10.74,35103806,32667383,7.45,-
9910,豐泰,5841381,5555497,5491264,5.14,6.37,64499323,58707483,9.86,合併營收為本公司自結數
9911,櫻花,790161,579270,741877,36.4,6.5,5986090,5643859,6.06,-
9914,美利達,2023002,1846164,1799676,9.57,12.4,25807813,22350667,15.46,-
9917,中保科,1275675,1126049,1216612,13.28,4.85,13393619,13053454,2.6,-
9919,康那香,314857,270357,281209,16.45,11.96,3535029,3727103,-5.15,-
9921,巨大,4495899,5050457,4148630,-10.98,8.37,60002535,54826955,9.43,-
9924,福興,741055,673436,736223,10.04,0.65,8301819,8007364,3.67,-
9925,新保,591205,619766,608282,-4.6,-2.8,7046295,7097406,-0.72,-
9927,泰銘,802755,815975,904284,-1.62,-11.22,10590555,10848763,-2.38,-
9928,中視,71984,90029,70575,-20.04,1.99,763662,736111,3.74,-
9929,秋雨,91045,97873,72616,-6.97,25.37,780756,734719,6.26,-
9930,中聯資源,834133,781916,741513,6.67,12.49,9229388,7266100,27.01,-
9933,中鼎,7852404,6475677,10158691,21.25,-22.7,64100393,71606604,-10.48,-
9934,成霖,1225279,1577885,1334422,-22.34,-8.17,17902349,17962132,-0.33,-
9935,慶豐富,423437,394381,279575,7.36,51.45,4496917,4110862,9.39,本期當月營收較上期同期增加主要係因本期新產品訂單較去年同期增加所致
9938,百和,2484645,1074011,882629,131.34,181.5,13667514,11747956,16.33,主要為營建工案已完工，並於12月開始陸續交屋，認列之收入增加所致。
9939,宏全,1326460,1350525,1128110,-1.78,17.58,19929717,17519458,13.75,-
9940,信義,2087448,911615,1328392,128.98,57.14,12864941,17808145,-27.75,本月營收同比增加57.14%，主要係因子公司上海信義置業於本月依建案交屋進度認列營建收入。
9941,裕融,2162459,2043522,1758233,5.82,22.99,23213020,19454879,19.31,-
9942,茂順,268551,246929,291623,8.75,-7.91,3221191,3181191,1.25,-
9944,新麗,224033,243695,270272,-8.06,-17.1,3280938,3369152,-2.61,-
9945,潤泰新,1389887,1386847,1251114,0.21,11.09,15023238,11043738,36.03,-
9955,佳龍,124893,172977,108519,-27.79,15.08,2123480,2167711,-2.04,-
合計,合計,77823253,72719215,73220015,7.01,6.28,836133861,790369007,5.79,
