公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1201,味全公司,1236898,1263103,1190111,-2.07,3.93,10404128,9992508,4.11
1203,味王公司,151566,180603,148189,-16.07,2.27,1500268,1445402,3.79
1210,大成長城,2110835,2013621,1703744,4.82,23.89,17058092,15494751,10.08
1213,大飲,54892,102626,62412,-46.51,-12.04,557345,540425,3.13
1215,卜蜂企業,1368124,1307175,1201537,4.66,13.86,11010909,10364393,6.23
1216,統一,4484161,4875928,4228428,-8.03,6.04,39898182,36810333,8.38
1217,愛之味,270518,445076,262298,-39.21,3.13,2541255,2931509,-13.31
1218,泰山企業,773901,784931,693581,-1.4,11.58,5813383,5409984,7.45
1219,福壽實業,983079,913024,793607,7.67,23.87,7448302,6597910,12.88
1220,台榮,300409,302007,233825,-0.52,28.47,2340278,2013058,16.25
1225,福懋油,860591,862646,664565,-0.23,29.49,7095048,5924274,19.76
1227,佳格,949591,981117,961342,-3.21,-1.22,9106975,8342647,9.16
1229,聯華實業,320159,341131,270931,-6.14,18.16,2981440,2270114,31.33
1231,聯華食品,397595,417931,358296,-4.86,10.96,3905357,3267597,19.51
1232,大統益,1433842,1523877,1356053,-5.9,5.73,12527509,11220558,11.64
1233,天仁,178880,182535,177635,-2.0,0.7,1541230,1411247,9.21
1234,黑松,352465,601250,304356,-41.37,15.8,4231160,3381750,25.11
1235,興泰,39633,29666,44184,33.59,-10.3,255166,306749,-16.81
1236,宏亞食品,259868,160035,255692,62.38,1.63,1689732,1489532,13.44
1702,南僑化工,197876,200352,172910,-1.23,14.43,1708596,1445305,18.21
合計,合計,16724883,17488634,15083696,-4.36,10.88,143614355,130660046,9.91
