公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2301,光寶科技,7724682,8364462,9073793,-7.64,-14.86,72942760,77382805,-5.73
2305,全友電腦,8970,11572,14381,-22.48,-37.62,114749,141417,-18.85
2315,神達電腦,2914960,2772358,3896117,5.14,-25.18,25832109,38107471,-32.21
2324,仁寶電腦,53784994,54353570,78915011,-1.04,-31.84,494786591,637405990,-22.37
2331,精英,4936449,4037788,5988679,22.25,-17.57,44506858,37397494,19.01
2352,佳世達,6203401,5821504,5415248,6.56,14.55,49601265,44350403,11.83
2353,宏��,39966094,31617182,58365613,26.4,-31.52,300503756,409158464,-26.55
2356,英業達,32989651,24984605,27585426,32.03,19.59,251016903,257269708,-2.43
2357,華碩,31227682,33267044,27722318,-6.13,12.64,231944043,222191211,4.38
2358,美格,48861,25049,131773,95.06,-62.92,417657,687032,-39.2
2361,鴻友科技,87906,128542,152291,-31.61,-42.27,759223,661856,14.71
2362,藍天,943711,962421,889819,-1.94,6.05,8413361,8301878,1.34
2364,倫飛電腦,186314,129107,155924,44.3,19.49,1397811,1355921,3.08
2365,昆盈企業,806390,630325,803325,27.93,0.38,6046310,6784163,-10.87
2376,技嘉,3930558,3841317,4714318,2.32,-16.62,34347483,36053924,-4.73
2377,微星科技,6618076,6201020,8212338,6.72,-19.41,58379712,64388632,-9.33
2380,虹光精密,266276,223309,291717,19.24,-8.72,2140152,2305073,-7.15
2382,廣達,88438772,92597723,93207096,-4.49,-5.11,765866525,781376422,-1.98
2385,群光電子,1781506,1564968,2180305,13.83,-18.29,13009504,14288264,-8.94
2387,精元電腦,172712,119317,207782,44.75,-16.87,1416233,1535664,-7.77
2395,研華,1629983,1472103,1474467,10.72,10.54,14209256,11864083,19.76
2397,友通資訊,129465,140881,121846,-8.1,6.25,1147614,1142111,0.48
2399,映泰,564449,592436,540227,-4.72,4.48,5513538,5115324,7.78
2405,浩鑫,177345,166461,351981,6.53,-49.61,1911489,2075691,-7.91
2417,圓剛,156323,212754,278374,-26.52,-43.84,1395472,2324788,-39.97
2424,隴華電子,16349,2795,9854,484.93,65.91,105723,126545,-16.45
2438,英誌企業,3606,15361,10296,-76.52,-64.97,95187,102684,-7.3
2442,新美齊,48487,64628,346886,-24.97,-86.02,345441,4705002,-92.65
2465,麗臺科技,265416,181384,219551,46.32,20.89,1820643,2200018,-17.24
2474,可成科技,1834459,1932457,209695,-5.07,774.82,10983175,1102772,895.96
3002,歐格電子,33107,43214,43428,-23.38,-23.76,301768,507409,-40.52
3005,神基科技,371321,427448,551072,-13.13,-32.61,3511730,3985482,-11.88
3013,晟銘電子,251787,247792,310894,1.61,-19.01,2335489,2966094,-21.26
3017,奇鋐科技,828550,793555,1020475,4.4,-18.8,7289584,9406698,-22.5
3022,威達電,362412,293045,607721,23.67,-40.36,4269188,3573105,19.48
3046,建��,137552,161475,134720,-14.81,2.1,1363104,1474749,-7.57
3057,喬鼎資訊,179215,122633,153160,46.13,17.01,968506,1072653,-9.7
3060,銘異,647937,599025,502760,8.16,28.87,4526763,4871298,-7.07
3231,緯創,54976920,46602779,54285123,17.96,1.27,407576912,407749378,-0.04
3494,誠研科技,177982,241052,173820,-26.16,2.39,1385132,1315859,5.26
3515,華擎,939860,1062359,963500,-11.53,-2.45,8256874,7030201,17.44
3701,大眾投控,1848,1843,-115381,0.27,101.6,21972,36463,-39.74
4915,致伸,4622915,4495556,3336774,2.83,38.54,30918201,24556262,25.9
4938,和碩,38656481,32951352,27112166,17.31,42.57,252111996,231298047,8.99
6117,迎廣科技,282110,260349,252526,8.35,11.71,2240419,2166522,3.41
6128,上福全球,115024,105386,135578,9.14,-15.16,1090877,1320044,-17.36
6166,凌華科技,265014,297558,361319,-10.93,-26.65,2861591,2652380,7.88
6172,互億科技,10730,5698,29163,88.31,-63.2,202299,425552,-52.46
6206,飛捷,191680,244535,301055,-21.61,-36.33,2250367,2440274,-7.78
6230,超眾,217557,217617,203741,-0.02,6.78,2009949,2284010,-11.99
6235,華孚科技,9242,10564,7057,-12.51,30.96,115959,129974,-10.78
6277,宏正科,282292,304788,285013,-7.38,-0.95,2195046,2138150,2.66
8008,建興電,4769409,4410097,3509534,8.14,35.89,35887625,31706407,13.18
8114,振樺電子,189400,188571,185387,0.43,2.16,1462373,1493094,-2.05
8210,勤誠興業,203491,192183,184061,5.88,10.55,1697086,1722199,-1.45
9912,偉聯,50565,34247,48655,47.64,3.92,381718,395843,-3.56
合計,合計,396638248,370749164,426069772,6.98,-6.9,3178203071,3420620957,-7.08
