公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,32773,41547,27354,-21.11,19.81,288100,253744,13.53
2702,華園,15451,11685,14576,32.22,6.0,148252,131182,13.01
2704,國賓,251912,191081,222443,31.83,13.24,2052378,1932345,6.21
2705,六福,262775,313529,194470,-16.18,35.12,2365041,1793717,31.85
2706,第一店,28243,29455,25894,-4.11,9.07,255335,242336,5.36
2707,晶華酒店,296699,272966,280423,8.69,5.8,2641544,2586264,2.13
2722,夏都,51167,82279,44974,-37.81,13.77,497832,492672,1.04
2727,王品,636348,743144,476955,-14.37,33.41,5682487,4197678,35.37
5706,鳳凰旅遊,208535,414460,227199,-49.68,-8.21,2046249,1785400,14.61
8940,新天地,84395,24552,72849,243.73,15.84,765328,646296,18.41
合計,合計,1868298,2124698,1587137,-12.06,17.71,16742546,14061634,19.06
