公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1471,首利,611541,609996,616863,0.25,-0.86,4947133,6438608,-23.16
1582,信錦,118240,115269,103470,2.57,14.27,1089807,889644,22.49
2059,川湖,147305,159563,146676,-7.68,0.42,1316614,1476853,-10.85
2308,台達電,2799489,3214162,3442923,-12.9,-18.68,24644195,24887336,-0.97
2313,華通,1629898,1771260,1709743,-7.98,-4.67,13933417,12811758,8.75
2316,楠梓電,341602,332703,389556,2.67,-12.3,2849889,3108622,-8.32
2327,國巨,936821,892847,990707,4.92,-5.43,8866214,9271561,-4.37
2328,廣宇,543946,521365,590571,4.33,-7.89,3829057,4399979,-12.97
2355,敬鵬,1213854,1117237,1176957,8.64,3.13,9623876,9830853,-2.1
2367,燿華,1090349,1023234,900391,6.55,21.09,8526667,6783929,25.68
2368,金像電,1199190,1112633,1135330,7.77,5.62,10330186,9573209,7.9
2375,智寶,17910,23161,40272,-22.67,-55.52,288366,288911,-0.18
2383,台光電子,419684,458185,368966,-8.4,13.74,3772388,3395550,11.09
2392,正崴,6824718,5643415,5680109,20.93,20.15,43540452,31735830,37.19
2413,環科,240311,234111,281974,2.64,-14.77,2209725,2707445,-18.38
2415,錩新,83308,89797,82172,-7.22,1.38,630028,655250,-3.84
2420,新巨,268602,277766,256831,-3.29,4.58,2585678,2536126,1.95
2421,建準電機,455485,459406,517033,-0.85,-11.9,4109323,4377170,-6.11
2428,興勤電子,210158,224390,226463,-6.34,-7.19,1907464,2029054,-5.99
2429,銘旺科,24092,12361,36100,94.9,-33.26,344772,501172,-31.2
2431,聯昌電子,158610,168958,209593,-6.12,-24.32,1379598,2627669,-47.49
2437,旺詮,80819,82223,156307,-1.7,-48.29,780315,1010404,-22.77
2440,太空梭,136730,182671,148462,-25.14,-7.9,1478167,1589787,-7.02
2456,奇力新,174408,187390,182307,-6.92,-4.33,1627051,1615098,0.74
2457,飛宏科技,862670,942485,1505934,-8.46,-42.71,9850020,10888863,-9.54
2460,建通精密,156934,157554,170749,-0.39,-8.09,1394744,1752571,-20.41
2462,良得電,396760,436478,295831,-9.09,34.11,3311402,2796303,18.42
2467,志聖工業,204693,260292,314994,-21.36,-35.01,2604682,2110836,23.39
2472,立隆電子,407020,448070,390349,-9.16,4.27,3491471,3268525,6.82
2476,鉅祥,139139,136896,128103,1.63,8.61,1077311,1239774,-13.1
2478,大毅,160738,197487,193217,-18.6,-16.8,1782223,1890698,-5.73
2483,百容,107781,117478,114635,-8.25,-5.97,1013412,1019944,-0.64
2484,希華,193724,193033,208202,0.35,-6.95,1688100,1705568,-1.02
2492,華新科,535104,605400,680546,-11.61,-21.37,5672760,6650349,-14.69
2493,揚博科技,215085,224517,190276,-4.2,13.03,1829115,1358953,34.59
3003,健和興,170845,229472,191186,-25.54,-10.63,1720516,1534271,12.13
3011,今皓,54712,53964,58454,1.38,-6.4,522909,611153,-14.43
3015,全漢,1310829,1416675,1552630,-7.47,-15.57,11188622,12390905,-9.7
3023,信邦電子,152402,156405,210697,-2.55,-27.66,1510837,1809109,-16.48
3026,禾伸堂,1121422,1043452,1060361,7.47,5.75,9937508,9147632,8.63
3032,偉訓科技,186285,157654,192985,18.16,-3.47,1520433,1746898,-12.96
3037,欣興電子,4689430,4621982,4495942,1.45,4.3,37394124,37159735,0.63
3042,晶技,839876,773636,769966,8.56,9.07,6630273,5907179,12.24
3044,健鼎科技,322933,351660,450274,-8.16,-28.28,3231179,3621409,-10.77
3058,立德電子,480195,495886,503389,-3.16,-4.6,4046798,3803057,6.4
3090,日電貿,139717,145170,191169,-3.75,-26.91,1644191,1929190,-14.77
3229,晟鈦,76893,74258,89748,3.54,-14.32,684601,764730,-10.47
3296,勝德國際,284960,250658,387754,13.68,-26.51,2165484,3076197,-29.6
3308,聯德電子,175395,249390,277890,-29.67,-36.88,2191707,2728497,-19.67
3376,新日興,223578,235831,225413,-5.19,-0.81,1922806,2094159,-8.18
3432,台端,72148,51684,120028,39.59,-39.89,575441,1145201,-49.75
3501,維熹科技,377244,392606,424043,-3.91,-11.03,3113929,3449911,-9.73
3533,嘉澤端子,575451,559421,645323,2.86,-10.82,5035970,4677397,7.66
3550,聯穎,152635,174222,202634,-12.39,-24.67,1593367,1909043,-16.53
3605,宏致,242085,202283,258798,19.67,-6.45,2094673,2058379,1.76
3607,谷崧,563880,523179,568137,7.77,-0.74,4150932,4104726,1.12
3645,達邁,86194,74630,63398,15.49,35.95,709566,663994,6.86
3653,健策,299418,335483,288833,-10.75,3.66,2733620,2440905,11.99
3679,新至陞,243589,237570,306209,2.53,-20.45,2228976,1972423,13.0
5469,瀚宇博德,212165,209510,193940,1.26,9.39,1759580,1619996,8.61
6108,競國實業,197704,203655,213795,-2.92,-7.52,2041550,1875708,8.84
6115,鎰勝,572676,594394,400591,-3.65,42.95,4578593,4317084,6.05
6133,金橋科技,134643,129182,87214,4.22,54.38,894042,697702,28.14
6141,柏承科技,83130,85790,95370,-3.1,-12.83,750602,838792,-10.51
6153,嘉聯益,861368,820701,584235,4.95,47.43,6099400,4526821,34.73
6155,鈞寶,55092,53269,45287,3.42,21.65,467325,463255,0.87
6165,捷泰精密,53984,47855,48525,12.8,11.24,373337,509422,-26.71
6191,精成科技,1673215,2362219,2288298,-29.16,-26.87,20256299,20587578,-1.6
6205,詮欣,131736,140162,146273,-6.01,-9.93,1181403,1209965,-2.36
6213,聯茂,395346,487580,454757,-18.91,-13.06,3776498,3954628,-4.5
6224,聚鼎,109775,115490,110921,-4.94,-1.03,1047318,992414,5.53
6251,定穎電子,899676,858631,814855,4.78,10.4,7716725,8630236,-10.58
6269,台郡科技,685118,652751,445651,4.95,53.73,4812289,3160083,52.28
6282,康舒,1840214,1886307,1777409,-2.44,3.53,14965333,14924646,0.27
8039,台虹科技,404009,450663,482172,-10.35,-16.21,3411761,3935357,-13.3
8046,南電,3638444,3736009,2979062,-2.61,22.13,28596219,26228528,9.02
8103,瀚荃,99513,115390,114464,-13.75,-13.06,1026769,1081735,-5.08
8163,達方電子,1041649,1165595,1170551,-10.63,-11.01,9292037,10016340,-7.23
8213,志超,1523588,1381955,1259709,10.24,20.94,11267088,11059230,1.87
8249,菱光科技,456299,505806,598922,-9.78,-23.81,3904440,4287528,-8.93
合計,合計,51018178,51443878,51429874,-0.82,-0.8,425092692,414887350,2.45
