公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2801,彰化銀行,1987033,5813473,1873123,-65.82,6.08,1987033,1873123,6.08
2809,京城銀行,324595,312844,280892,3.75,15.55,324595,280892,15.55
2812,台中銀行,528135,-40070,417894,1418.03,26.38,528135,417894,26.38
2816,旺旺保險,479011,841528,506022,-43.07,-5.33,479011,506022,-5.33
2820,華票,192482,163563,151168,17.68,27.32,192482,151168,27.32
2823,中壽,9976831,27130711,17993312,-63.22,-44.55,9976831,17993312,-44.55
2832,台產,367333,1182460,1243897,-68.93,-70.46,367333,1243897,-70.46
2833,台灣人壽,4036541,13771710,6757003,-70.68,-40.26,4036541,6757003,-40.26
2834,臺灣企銀,1632999,1608361,1284862,1.53,27.09,1632999,1284862,27.09
2836,高銀,204815,72618,195017,182.04,5.02,204815,195017,5.02
2837,萬泰銀行,80833,67163,38354,20.35,110.75,80833,38354,110.75
2838,聯邦銀行,571282,761944,482609,-25.02,18.37,571282,482609,18.37
2845,遠東商銀,681868,616408,665579,10.61,2.44,681868,665579,2.44
2847,大眾銀行,659979,665733,679249,-0.86,-2.83,659979,679249,-2.83
2849,安泰銀行,393754,392211,440842,0.39,-10.68,393754,440842,-10.68
2850,新產,1682774,1463202,6291148,15.0,-73.25,1682774,6291148,-73.25
2851,中再保,1251480,1617485,608408,-22.62,105.69,1251480,608408,105.69
2852,第一保,377643,688918,1455264,-45.18,-74.04,377643,1455264,-74.04
2855,統一證券,578189,584267,483993,-1.04,19.46,578189,483993,19.46
2856,元富證券,3375083,3259869,2475913,3.53,36.31,3375083,2475913,36.31
2867,三商美邦,11390565,11980327,16061243,-4.92,-29.08,11390565,16061243,-29.08
2880,華南金,778552,-451825,495401,272.31,57.15,778552,495401,57.15
2881,富邦金,5269504,-2253772,2719016,333.8,93.8,5269504,2719016,93.8
2882,國泰金,1421059,-2603226,-492876,154.58,388.31,1421059,-492876,388.31
2883,開發金,729475,2046285,162662,-64.35,348.46,729475,162662,348.46
2884,玉山金控,509298,142772,362465,256.72,40.5,509298,362465,40.5
2885,元大金,1259376,811447,688989,55.2,82.78,1259376,688989,82.78
2886,兆豐金,1818926,1354913,1445017,34.24,25.87,1818926,1445017,25.87
2887,台新金控,1015612,1058476,778696,-4.04,30.42,1015612,778696,30.42
2888,新光金,-1712581,-1620892,-1130104,-5.65,-51.54,-1712581,-1130104,-51.54
2889,國票金控,184366,537221,72719,-65.68,153.53,184366,72719,153.53
2890,永豐金控,623608,312064,44843,99.83,1290.64,623608,44843,1290.64
2891,中信金,1195475,782626,1403850,52.75,-14.84,1195475,1403850,-14.84
2892,第一金控,811432,756144,41557,7.31,1852.57,811432,41557,1852.57
6005,群益證,573511,779134,315399,-26.39,81.83,573511,315399,81.83
合計,合計,55250838,74606092,67293426,-25.94,-17.89,55250838,67293426,-17.89
