公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2701,萬企,25806,31213,24230,-17.32,6.5,89560,82234,8.9
2702,華園,18033,11255,12486,60.22,44.42,51936,49145,5.67
2704,國賓,252592,234316,222898,7.79,13.32,763655,725470,5.26
2705,六福,205201,187730,269215,9.3,-23.77,626296,705152,-11.18
2706,第一店,30409,29235,29186,4.01,4.19,88041,82464,6.76
2707,晶華酒店,316648,285331,280159,10.97,13.02,923938,881402,4.82
2712,遠雄來,25030,34947,25553,-28.37,-2.04,107989,93510,15.48
2722,夏都,36060,31631,35982,14.0,0.21,110750,105957,4.52
2727,王品,684813,778202,539329,-12.0,26.97,2315414,1766326,31.08
5706,鳳凰旅遊,94671,409319,162324,-76.87,-41.67,593618,487833,21.68
8940,新天地,107971,72495,58383,48.93,84.93,343728,351946,-2.33
9943,好樂迪,218937,259771,223342,-15.71,-1.97,844078,827152,2.04
合計,合計,2016171,2365445,1883087,-14.76,7.06,6859003,6158591,11.37
