公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,360161,279108,228447,29.04,57.65,974262,777775,25.26
2002,中鋼,19355784,15344569,13870455,26.14,39.54,53240602,36603782,45.45
2006,東和鋼鐵,2904874,2037847,1538807,42.54,88.77,7855605,4566473,72.02
2007,燁興公司,958772,759122,404827,26.3,136.83,2545071,957880,165.69
2008,高興昌,797374,480753,592171,65.85,34.65,1939497,1538086,26.09
2009,第一伸銅,630896,385682,255515,63.57,146.91,1618618,564785,186.59
2010,春源鋼鐵,1411189,939296,1105089,50.23,27.69,3684703,3068780,20.07
2012,春雨,341895,222787,182629,53.46,87.2,848346,482500,75.82
2013,中鋼構,772631,476434,596183,62.16,29.59,1839339,2273120,-19.08
2014,中鴻,4093736,2994651,2708986,36.7,51.11,10760388,8478916,26.9
2015,豐興鋼鐵,2899837,1713754,1673146,69.2,73.31,7254405,4359189,66.41
2017,官田鋼,465387,397525,199764,17.07,132.96,1304634,710055,83.73
2020,美亞鋼管,524898,320600,231115,63.72,127.11,1340328,1374767,-2.5
2022,聚亨,249679,155899,61321,60.15,307.16,586034,403782,45.13
2023,燁輝,2955889,2574678,2149732,14.8,37.5,8336349,5879022,41.79
2024,志聯工業,196310,103280,66336,90.07,195.93,450075,158858,183.31
2025,千興,632750,341521,245496,85.27,157.74,1419067,829869,70.99
2027,大成鋼,965330,525972,395606,83.53,144.01,2077047,1019913,103.64
2028,威致鋼鐵,445602,382913,328199,16.37,35.77,1464015,985655,48.53
2029,盛餘,1599102,971970,1104606,64.52,44.76,4158518,3228737,28.79
2030,彰源,1183987,518507,457708,128.34,158.67,2524197,1356058,86.14
2031,新光鋼,851415,433836,324155,96.25,162.65,2001101,981181,103.94
2032,新鋼工業,545982,245093,265717,122.76,105.47,1191209,694242,71.58
2033,佳大世界,91524,54515,54443,67.88,68.1,227049,137293,65.37
2034,允強,2037739,1189201,884222,71.35,130.45,4920014,2081786,136.33
2038,海光企業,1076547,505657,836596,112.9,28.68,2649151,2052665,29.05
3004,豐達科技,104842,49886,84315,110.16,24.34,210040,166911,25.83
5007,三星科技,370435,268882,199585,37.76,85.6,944216,714409,32.16
9958,世紀鋼構,173667,137273,209948,26.51,-17.28,499634,425424,17.44
合計,合計,48998234,34811211,31255119,40.75,56.76,128863514,86871913,48.33
