公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2347,聯強國際,3823383,3542263,2958023,7.93,29.25,11512821,10104458,13.93
2348,海悅,40484,46860,30428,-13.6,33.04,122289,81512,50.02
2359,所羅門,490521,237680,323320,106.37,51.71,1104334,792758,39.3
2414,精技電腦,1320367,928927,930853,42.13,41.84,3468411,2597132,33.54
2430,燦坤實業,1968716,2437821,1824998,-19.24,7.87,7085541,7381256,-4.0
2459,敦吉,588610,408692,360517,44.02,63.26,1556767,925820,68.15
3010,華立,1466223,1215933,944445,20.58,55.24,4067618,2174017,87.1
3028,增你強,2406204,1527778,1562694,57.49,53.97,6060281,3596290,68.51
3033,威健,1562040,1007965,1058373,54.96,47.58,3924216,2784740,40.91
3036,文曄科技,5321356,3340421,3196598,59.3,66.46,12576733,8438924,49.03
3040,遠見,15224,15842,21631,-3.9,-29.61,51732,60290,-14.19
3048,益登,3578109,1764877,2320188,102.73,54.21,8669128,5752021,50.71
3055,蔚華科技,544634,362035,71071,50.43,666.32,1364523,219765,520.9
3209,全科,713323,615614,500198,15.87,42.6,1979193,1281046,54.49
3312,弘憶國際,1126663,766559,868965,46.97,29.65,2968484,2154637,37.77
3315,宣昶,754697,576485,572436,30.91,31.83,2144658,1288081,66.5
3702,大聯大,528047,294372,304874,79.38,73.2,1330748,588925,125.96
5434,崇越科技,871627,831134,602053,4.87,44.77,2505746,1485038,68.73
6189,豐藝電子,1638849,1276126,1200271,28.42,36.53,4441888,2982084,48.95
6281,全國電,826432,1186610,801189,-30.35,3.15,3058479,3302757,-7.39
8070,長華電材,1178254,983284,739945,19.82,59.23,3218485,1599060,101.27
8112,至上電子,3647135,2752745,2213367,32.49,64.77,9865637,5915579,66.77
合計,合計,34410898,26120023,23406437,31.74,47.01,93077712,65506190,42.08
