公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,28930655,30997557,33937015,-6.66,-14.75,281805648,296445689,-4.93,-
2006,東和鋼鐵,3457242,3613822,3429505,-4.33,0.8,33827541,29899996,13.13,-
2007,燁興,503784,542585,651922,-7.15,-22.72,5202050,6798724,-23.48,-
2008,高興昌,74979,71043,129388,5.54,-42.05,940193,1046939,-10.19,-
2009,第一銅,212677,216261,243687,-1.65,-12.72,1902401,2344629,-18.86,-
2010,春源,1457725,1245053,1333468,17.08,9.31,12037404,13940108,-13.64,-
2012,春雨,786366,793384,764426,-0.88,2.87,7020395,7204588,-2.55,-
2013,中鋼構,999719,1211400,1501867,-17.47,-33.43,12551350,14669598,-14.43,-
2014,中鴻,2614929,3378074,4588367,-22.59,-43.0,33182960,36380191,-8.78,-
2015,豐興,2238412,2123693,2480343,5.4,-9.75,20611206,22789135,-9.55,-
2017,官田鋼,256471,369620,484082,-30.61,-47.01,3105760,3755247,-17.29,-
2020,美亞,360469,360736,347870,-0.07,3.62,3436484,3551342,-3.23,-
2022,聚亨,850570,975735,944808,-12.82,-9.97,8630867,8122060,6.26,-
2023,燁輝,4991442,5239566,6546616,-4.73,-23.75,45684151,57759539,-20.9,-
2024,志聯,103291,102934,114982,0.34,-10.16,939179,1130442,-16.91,-
2025,千興,49104,60880,207386,-19.34,-76.32,899757,2421992,-62.85,本月營收較去年同期減少，客戶觀望態度較為強烈。
2027,大成鋼,6209521,6725636,6321059,-7.67,-1.76,62030812,64325390,-3.56,-
2028,威致,646945,852825,835736,-24.14,-22.58,7208917,8372351,-13.89,-
2029,盛餘,981521,920995,888904,6.57,10.41,7586651,8888350,-14.64,-
2030,彰源,1020737,1067633,1094897,-4.39,-6.77,9147501,10356176,-11.67,-
2031,新光鋼,676434,729698,762772,-7.29,-11.31,6131246,6924363,-11.45,-
2032,新鋼,220746,259745,232617,-15.01,-5.1,2109797,2352239,-10.3,-
2033,佳大,70879,70802,80323,0.1,-11.75,634245,621702,2.01,-
2034,允強,1379583,1623485,1553311,-15.02,-11.18,12577423,14987909,-16.08,-
2038,海光,588190,494017,577631,19.06,1.82,5810247,5826344,-0.27,-
2069,運錩,688630,727194,625261,-5.3,10.13,6520380,6522800,-0.03,-
3004,豐達科,255799,246918,199766,3.59,28.04,2106985,1619345,30.11,-
5007,三星,498668,561290,627885,-11.15,-20.57,5084991,6044555,-15.87,-
9958,世紀鋼,201594,200023,116713,0.78,72.72,1427365,1245105,14.63,本月營收增加達50%以上，主要係本公司風電事業項目陸續投產，致本期營收較去年同期增加
合計,合計,61327082,65782604,71622607,-6.77,-14.37,600153906,646346848,-7.14,
