公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2427,三商電,137391,226340,227637,-39.29,-39.64,1828030,2292236,-20.25,-
2453,凌群,512817,442810,432447,15.8,18.58,3857390,3190508,20.9,-
2468,華經,226089,189241,259939,19.47,-13.02,1458756,1237103,17.91,-
2471,資通,45088,62172,64361,-27.47,-29.94,498168,470261,5.93,-
2480,敦陽科,559769,381654,364661,46.66,53.5,3938101,3342424,17.82,本月營收增減百分比較去年同期增加達50％以上係因大型專案增加所致
3029,零壹,794447,750599,653431,5.84,21.58,6480590,4894995,32.39,-
3130,一零四,132635,145790,126082,-9.02,5.19,1233356,1196343,3.09,-
4994,傳奇,347372,389066,76253,-10.71,355.55,2866034,672850,325.95,營收增減原因為新產品上市營收注入，故較去年同期營收大幅成長
5203,訊連,144512,109096,131240,32.46,10.11,1053926,1166719,-9.66,-
6112,聚碩,1043688,1069848,966496,-2.44,7.98,9324126,8505055,9.63,-
6183,關貿,132177,139528,166623,-5.26,-20.67,1175781,1108036,6.11,-
6214,精誠,1946401,1786534,2031249,8.94,-4.17,16043100,13984423,14.72,-
合計,合計,6022386,5692678,5500419,5.79,9.48,49757358,42060953,18.29,
