公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,2068933,2044950,1919985,1.17,7.75,16220151,14312831,13.32,-
1504,東元,4081151,3955760,4241176,3.16,-3.77,33400174,33607212,-0.61,-
1506,正道,92547,98523,111171,-6.06,-16.75,818751,904863,-9.51,-
1507,永大,1073918,1178730,1552070,-8.89,-30.8,10194437,11720583,-13.02,此為本公司自結數
1513,中興電,881866,890445,803307,-0.96,9.77,7205279,7150523,0.76,-
1514,亞力,316606,282696,278205,11.99,13.8,2637052,2105962,25.21,-
1515,力山,538251,371083,635455,45.04,-15.29,2957668,2913305,1.52,-
1517,利奇,280480,251829,238440,11.37,17.63,1967788,1869774,5.24,-
1519,華城,741383,377500,354553,96.39,109.1,3570365,3324731,7.38,8月營收較同期增加主要是民營及外銷案。
1526,日馳,106393,106084,137872,0.29,-22.83,813917,817087,-0.38,-
1527,鑽全,412294,318871,381615,29.29,8.03,2558206,2653297,-3.58,-
1528,恩德,388553,415143,453038,-6.4,-14.23,3374553,2839067,18.86,-
1529,樂士,14195,22656,13280,-37.34,6.89,130320,213892,-39.07,-
1530,亞崴,384946,439151,385646,-12.34,-0.18,3217985,2742147,17.35,-
1531,高林股,248191,267113,156074,-7.08,59.02,1774095,1473043,20.43,"本月成長59.02%係因上年度同期營收衰退,致對比基期較低,且本年度營收回升所致."
1532,勤美,2093275,1310302,1305043,59.75,60.39,10593612,10041390,5.49,8月份兩期變動達60.40%，主係本月認列完工交屋之營建收入較去年增加所致
1535,中宇,745792,966639,744105,-22.84,0.22,6733825,5378693,25.19,-
1537,廣隆,741562,754592,667072,-1.72,11.16,5663898,5006175,13.13,-
1538,正峰新,33541,25656,40804,30.73,-17.79,283472,450668,-37.09,-
1539,巨庭,240517,189471,214354,26.94,12.2,1851686,1909169,-3.01,-
1540,喬福,67377,54835,46829,22.87,43.87,352398,407040,-13.42,-
1541,錩泰,379473,339212,357670,11.86,6.09,2420263,2349009,3.03,-
1558,伸興,786700,845544,683565,-6.95,15.08,4532058,4006595,13.11,-
1560,中砂,480896,457757,385293,5.05,24.81,3362340,2976278,12.97,-
1583,程泰,706746,739124,698383,-4.38,1.19,5655240,4684572,20.72,-
2049,上銀,2734603,2811145,1870316,-2.72,46.21,19879165,13095049,51.8,訂單滿載，產能持續提升，致營收較去年同期成長51.81%
2371,大同,5302165,5516461,6774951,-3.88,-21.73,43502685,48766929,-10.79,-
3167,大量,342246,372446,337850,-8.1,1.3,2784184,2189902,27.13,-
4526,東台,992009,1035614,954471,-4.21,3.93,7466929,5912844,26.28,-
4532,瑞智,1180382,1740727,1522960,-32.19,-22.49,15496524,13153435,17.81,-
4540,全球傳動,328989,334163,258299,-1.54,27.36,2384487,1650334,44.48,-
4555,氣立,147311,156772,137707,-6.03,6.97,1173226,961758,21.98,-
4562,穎漢,139439,119546,138649,16.64,0.56,975713,968414,0.75,-
4564,元翎,214082,215018,186697,-0.43,14.66,1676070,1302833,28.64,-
4566,時碩工業,300015,285747,269949,4.99,11.13,2321479,2197970,5.61,-
4572,駐龍,86993,68072,57348,27.79,51.69,513618,385325,33.29,"客戶需求增加,訂單成長"
4576,大銀微系統,285990,310560,221108,-7.91,29.34,2053818,1512762,35.76,-
8222,寶一,60096,58074,76839,3.48,-21.78,542799,569831,-4.74,-
8374,羅昇,294964,339877,325629,-13.21,-9.41,2573853,2529466,1.75,-
8996,高力,212352,173503,147482,22.39,43.98,1290552,1130385,14.16,-
合計,合計,30527222,30241391,30085260,0.94,1.46,236924635,222185143,6.63,
