公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1316,上曜,96944,69881,132499,38.72,-26.83,252713,342142,-26.13,-
1436,華友聯,22989,172,198,13265.69,11510.6,47170,604,7709.6,-
1438,裕豐,619,0,0,,,619,8852,-93.0,-
1442,名軒,83865,47261,861941,77.45,-90.27,390270,974123,-59.93,-
1805,寶徠,121570,97363,13703,24.86,787.17,684129,36734,1762.38,-
1808,潤隆,93055,162981,23975,-42.9,288.13,260484,92518,181.54,-
2501,國建,478141,224175,879078,113.28,-45.6,1051377,1469026,-28.43,-
2504,國產,2852777,1801301,2493375,58.37,14.41,7674149,6716011,14.26,-
2505,國揚,81377,101581,384817,-19.88,-78.85,749882,2127341,-64.75,"本月營收係『國硯』80,920及租金收入457 ，去年03月營收係『早安清境』242,863、「國揚天母」141,438及租金收入516。"
2506,太設,136447,174105,273091,-21.62,-50.03,480726,608677,-21.02,係因本期無建案完工交屋，致本期營收較去年同期低。
2509,全坤建,3620,2469,62649,46.61,-94.22,9583,97601,-90.18,-
2511,太子,768143,1015851,1166415,-24.38,-34.14,2469376,2560218,-3.54,-
2515,中工,1094830,856685,1050236,27.79,4.24,3071207,3362395,-8.66,-
2516,新建,772172,921540,352833,-16.2,118.84,2707973,1982852,36.56,-
2520,冠德,4402375,274067,219867,1506.31,1902.29,4965164,998221,397.4,"本月營收較去年同期增加1,902.29%，主係本公司計有二個建案於本月交屋入帳所致。"
2524,京城,235932,21960,390659,974.37,-39.6,400497,925885,-56.74,-
2527,宏璟,151651,14768,12452,926.88,1117.88,184357,63335,191.08,-
2528,皇普,20883,105949,159,-80.28,13033.96,195932,485,40298.35,-
2530,華建,677,583,560,16.12,20.89,2768,415595,-99.33,-
2534,宏盛,3246,2273,2584,42.8,25.61,7748,7656,1.2,-
2535,達欣工,1057023,1014707,1002476,4.17,5.44,3063780,4668969,-34.37,本公司103年3月累計營收與去年同期差異係因IAS18及IFRIC15規定，子公司達欣開發(股)公司於102年認列銷售房地收入。
2536,宏普,278427,368780,119463,-24.5,133.06,1348675,464122,190.58,"無異常,本月因有個案完工交屋認收入,以及租賃收入"
2537,聯上發,27112,276314,695913,-90.18,-96.1,357427,886317,-59.67,-
2538,基泰,159899,817,8281,19471.48,1830.91,163718,16873,870.29,-
2539,櫻花建,131,91279,261,-99.85,-49.8,159736,781,20352.75,無異常
2540,愛山林,57281,45220,145,26.67,39404.13,198605,164,121000.6,-
2542,興富發,1653215,543303,9241888,204.28,-82.11,2920786,14373796,-79.67,-
2543,皇昌,380650,181595,253231,109.61,50.31,909071,767461,18.45,-
2545,皇翔,18618,5755,385985,223.5,-95.17,87168,1445903,-93.97,-
2546,根基,729905,413609,452016,76.47,61.47,1640362,1363729,20.28,"投資性不動產租金收入自102年4月起併入營業收入項下，故去年本月及去年累計營業收入淨額因此重分類分別增加1,183仟元。"
2547,日勝生,196139,225176,151135,-12.89,29.77,735629,449618,63.61,-
2548,華固,197532,93289,407387,111.74,-51.51,392833,8214879,-95.21,"本月營收為母公司1,185仟元及大陸子公司196,347仟元合計"
2597,潤弘,1178909,791821,1194054,48.88,-1.26,3066668,2930760,4.63,-
2841,台開,37888,9689,8487,291.04,346.42,164550,26091,530.67,-
3052,夆典,477318,224390,228094,112.71,109.26,1056222,611054,72.85,-
3056,總太,69535,0,966453,,-92.8,158380,1017604,-84.43,-
3266,昇陽,767728,2647211,1003782,-70.99,-23.51,4030161,2247756,79.29,-
3703,欣陸,1580931,1349684,1130474,17.13,39.84,4352241,3184338,36.67,-
5515,建國,559810,251594,400755,122.5,39.68,1322048,1237454,6.83,-
5519,隆大,249203,234284,280209,6.36,-11.06,699330,717650,-2.55,-
5521,工信,535561,408188,324498,31.2,65.04,1374976,822186,67.23,無
5522,遠雄,1640749,1134549,2552309,44.61,-35.71,4626216,4922056,-6.01,-
5525,順天,265248,122480,52020,116.56,409.89,526075,123537,325.84,-
5531,鄉林,524742,24834,205028,2012.99,155.93,592746,445858,32.94,-
5533,皇鼎,204417,202106,244591,1.14,-16.42,693284,485824,42.7,-
5534,長虹,30524,3353,2003,810.34,1423.91,52048,6995294,-99.25,-
6177,達麗,21283,279,189330,7528.31,-88.75,76774,398158,-80.71,-
9906,欣巴巴,0,0,895,,-100.0,12019,1456,725.48,-
9946,三發地產,5030,425725,771107,-98.81,-99.34,479306,1467930,-67.34,-
合計,合計,24326121,16984996,30593361,43.22,-20.48,60866958,83077889,-26.73,
