公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1471,首利,523066,不適用,458270,不適用,14.13,523066,458270,14.13,-
1582,信錦,700118,不適用,562484,不適用,24.46,700118,562484,24.46,-
2059,川湖,340269,不適用,216425,不適用,57.22,340269,216425,57.22,-
2308,台達電,14401434,不適用,11499020,不適用,25.24,14401434,11499020,25.24,-
2313,華通,2521464,不適用,1785619,不適用,41.2,2521464,1785619,41.2,1.資料係自行結算 2.經會計師查核之合併財報與部份被投資公司財報日期差異3個月
2316,楠梓電,490285,不適用,449636,不適用,9.04,490285,449636,9.04,-
2327,國巨,2150444,不適用,1590397,不適用,35.21,2150444,1590397,35.21,-
2328,廣宇,1206179,不適用,1934481,不適用,-37.64,1206179,1934481,-37.64,-
2355,敬鵬,1622860,不適用,1405201,不適用,15.48,1622860,1405201,15.48,-
2367,燿華,1057645,不適用,852563,不適用,24.05,1057645,852563,24.05,-
2368,金像電,1427317,不適用,1115733,不適用,27.92,1427317,1115733,27.92,-
2375,凱美,155288,不適用,113469,不適用,36.85,155288,113469,36.85,-
2383,台光電,1397313,不適用,1051800,不適用,32.84,1397313,1051800,32.84,-
2385,群光,5873901,不適用,4031581,不適用,45.69,5873901,4031581,45.69,-
2392,正崴,11939761,不適用,6443131,不適用,85.3,11939761,6443131,85.3,-
2402,毅嘉,734822,不適用,751454,不適用,-2.21,734822,751454,-2.21,-
2413,環科,427049,不適用,218368,不適用,95.56,427049,218368,95.56,-
2415,錩新,161837,不適用,109717,不適用,47.5,161837,109717,47.5,-
2420,新巨,325240,不適用,252963,不適用,28.57,325240,252963,28.57,-
2421,建準,673347,不適用,493446,不適用,36.45,673347,493446,36.45,-
2428,興勤,366195,不適用,270145,不適用,35.55,366195,270145,35.55,-
2429,銘旺科,66400,不適用,46834,不適用,41.77,66400,46834,41.77,-
2431,聯昌,210492,不適用,160447,不適用,31.19,210492,160447,31.19,-
2440,太空梭,159605,不適用,125813,不適用,26.85,159605,125813,26.85,-
2456,奇力新,334615,不適用,265056,不適用,26.24,334615,265056,26.24,-
2457,飛宏,920002,不適用,791169,不適用,16.28,920002,791169,16.28,-
2460,建通,325705,不適用,216556,不適用,50.4,325705,216556,50.4,-
2462,良得電,422188,不適用,320762,不適用,31.62,422188,320762,31.62,-
2467,志聖,214312,不適用,242202,不適用,-11.51,214312,242202,-11.51,-
2472,立隆電,465184,不適用,384452,不適用,20.99,465184,384452,20.99,-
2476,鉅祥,356598,不適用,281553,不適用,26.65,356598,281553,26.65,-
2478,大毅,338989,不適用,248222,不適用,36.56,338989,248222,36.56,-
2483,百容,146592,不適用,92914,不適用,57.77,146592,92914,57.77,-
2484,希華,193577,不適用,161441,不適用,19.9,193577,161441,19.9,-
2492,華新科,1066214,不適用,891315,不適用,19.62,1066214,891315,19.62,1月淨營收為10.66億，較2012年12月增15.2%。較去年同期增19.6%。茲因經銷商與直接客戶提前於二月農曆年前先行備貨。
2493,揚博,172400,不適用,188020,不適用,-8.3,172400,188020,-8.3,-
3003,健和興,229936,不適用,207175,不適用,10.98,229936,207175,10.98,-
3011,今皓,241935,不適用,191515,不適用,26.32,241935,191515,26.32,-
3015,全漢,1442538,不適用,1303654,不適用,10.65,1442538,1303654,10.65,-
3021,鴻名,133020,不適用,92905,不適用,43.17,133020,92905,43.17,-
3023,信邦,817202,不適用,710024,不適用,15.09,817202,710024,15.09,-
3026,禾伸堂,1252735,不適用,1006435,不適用,24.47,1252735,1006435,24.47,-
3032,偉訓,241222,不適用,213692,不適用,12.88,241222,213692,12.88,-
3037,欣興,5245069,不適用,5248825,不適用,-0.07,5245069,5248825,-0.07,-
3042,晶技,848009,不適用,658700,不適用,28.73,848009,658700,28.73,-
3044,健鼎,3648223,不適用,2814705,不適用,29.61,3648223,2814705,29.61,-
3058,立德,508459,不適用,487244,不適用,4.35,508459,487244,4.35,-
3090,日電貿,228437,不適用,160683,不適用,42.16,228437,160683,42.16,-
3229,晟鈦,55651,不適用,55044,不適用,1.1,55651,55044,1.1,合併營收係以當年度平均匯率換算之
3296,勝德,183648,不適用,207531,不適用,-11.5,183648,207531,-11.5,-
3308,聯德,226252,不適用,109083,不適用,107.41,226252,109083,107.41,-
3338,泰碩,223624,不適用,236925,不適用,-5.61,223624,236925,-5.61,-
3376,新日興,671212,不適用,506331,不適用,32.56,671212,506331,32.56,-
3432,台端,105878,不適用,61819,不適用,71.27,105878,61819,71.27,-
3501,維熹,506645,不適用,364447,不適用,39.01,506645,364447,39.01,-
3533,嘉澤,675671,不適用,545468,不適用,23.86,675671,545468,23.86,-
3550,聯穎,355447,不適用,216771,不適用,63.97,355447,216771,63.97,-
3593,力銘,53362,不適用,143363,不適用,-62.77,53362,143363,-62.77,-
3605,宏致,356489,不適用,297002,不適用,20.02,356489,297002,20.02,-
3607,谷崧,740525,不適用,442595,不適用,67.31,740525,442595,67.31,-
3645,達邁,56350,不適用,105404,不適用,-46.53,56350,105404,-46.53,-
3653,健策,229588,不適用,272501,不適用,-15.74,229588,272501,-15.74,-
3679,新至陞,436049,不適用,384078,不適用,13.53,436049,384078,13.53,-
4545,銘鈺,176611,不適用,123435,不適用,43.08,176611,123435,43.08,-
4915,致伸,4341497,不適用,3552985,不適用,22.19,4341497,3552985,22.19,-
4989,榮科,305761,不適用,229181,不適用,33.41,305761,229181,33.41,-
4999,鑫禾,214478,不適用,112013,不適用,91.47,214478,112013,91.47,-
5469,瀚宇博,4346429,不適用,3683151,不適用,18.0,4346429,3683151,18.0,-
6108,競國,578128,不適用,540437,不適用,6.97,578128,540437,6.97,-
6115,鎰勝,757218,不適用,702933,不適用,7.72,757218,702933,7.72,-
6133,金橋,99512,不適用,95166,不適用,4.56,99512,95166,4.56,-
6141,柏承,245968,不適用,262118,不適用,-6.16,245968,262118,-6.16,資料係自行結算數
