公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2347,聯強,24455745,25899282,26009374,-5.57,-5.97,155777689,152416596,2.2,-
2414,精技,1383726,1210108,1185458,14.34,16.72,7218691,6625072,8.96,-
2430,燦坤,1954209,1991800,2025938,-1.88,-3.54,12932919,12653918,2.2,-
2459,敦吉,872437,949506,1101228,-8.11,-20.77,4884858,6072481,-19.55,-
3010,華立,3230638,3316224,2703209,-2.58,19.51,19001035,16363305,16.11,-
3028,增你強,2280124,2544946,2035689,-10.4,12.0,14151393,14117334,0.24,-
3033,威健,3182047,3290449,2810929,-3.29,13.2,19694815,14706516,33.91,-
3036,文曄,8573772,8369608,6439975,2.43,33.13,48719186,41034710,18.72,-
3048,益登,5308215,4477539,2492999,18.55,112.92,23719231,14774542,60.54,上述已依IFRS申報合併營收
3055,蔚華科,399599,361402,307409,10.56,29.98,1809134,1296962,39.49,-
3209,全科,1932952,1898044,1324686,1.83,45.91,10828531,9390397,15.31,-
3312,弘憶股,1214451,1470954,1193616,-17.43,1.74,8206011,6854723,19.71,-
3528,安馳,301993,332749,208321,-9.24,44.96,1549391,1227640,26.2,-
3702,大聯大,37019382,37247324,31367912,-0.61,18.01,216047412,187225274,15.39,-
5434,崇越,1574754,1571145,1372201,0.22,14.76,8720769,7966191,9.47,-
6189,豐藝,1687396,1787198,1468818,-5.58,14.88,9766349,9647455,1.23,-
6281,全國電,1609444,1368874,1663513,17.57,-3.25,7919219,7708394,2.73,-
8070,長華,1375924,1522077,1347284,-9.6,2.12,8284977,7821861,5.92,-
8072,陞泰,163907,154652,239697,5.98,-31.61,933196,1398676,-33.28,-
8112,至上,4586220,4494916,2030373,2.03,125.88,21667850,12065662,79.58,-
合計,合計,103106935,104258797,89328629,-1.1,15.42,601832656,531367709,13.26,
