公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,1632724,1746645,1667467,-6.52,-2.08,9665900,8845555,9.27,-
1504,東元,5256258,4331907,5235712,21.33,0.39,27753407,28148717,-1.4,-
1506,正道,134711,141003,128738,-4.46,4.63,750554,711699,5.45,-
1507,永大,1963554,1746014,1635458,12.45,20.06,10487772,9003876,16.48,此為本公司自結數
1513,中興電,1187200,1004681,1213078,18.16,-2.13,4807142,4644517,3.5,-
1514,亞力,301260,253622,275955,18.78,9.16,1474060,1893065,-22.13,-
1515,力山,233708,280061,204871,-16.55,14.07,1504742,1412582,6.52,-
1517,利奇,308724,320454,336606,-3.66,-8.28,1856048,1908179,-2.73,-
1519,華城,514062,197672,251738,160.05,104.2,1973048,2184438,-9.67,-
1526,日馳,68181,58043,63178,17.46,7.91,365503,350198,4.37,-
1527,鑽全,252713,265662,259471,-4.87,-2.6,1517674,1257963,20.64,-
1528,恩德,284713,309707,452848,-8.07,-37.12,1734954,1867966,-7.12,-
1529,樂士,19251,20133,18570,-4.38,3.66,61801,51570,19.83,-
1530,亞崴,317708,401025,248318,-20.77,27.94,1854713,1453588,27.59,-
1531,高林股,185504,276203,277289,-32.83,-33.1,1488829,1674422,-11.08,-
1532,勤美,1187525,1356777,1294202,-12.47,-8.24,7582580,7206665,5.21,-
1535,中宇,1003483,790272,790538,26.97,26.93,5101570,5134884,-0.64,103年06月營收與去年同期差異27%，主係本期工案陸續依進度估驗所致。
1537,廣隆,554933,553412,407839,0.27,36.06,3245224,2666925,21.68,-
1538,正峰新,63643,84673,62952,-24.83,1.09,427777,367294,16.46,-
1539,巨庭,256198,234976,144998,9.03,76.69,1294504,905621,42.94,-
1540,喬福,81744,85398,93315,-4.27,-12.39,504942,467839,7.93,-
1541,錩泰,213451,205660,120673,3.78,76.88,1312036,879380,49.2,-
1558,伸興,552351,463841,485445,19.08,13.78,2722573,2433410,11.88,-
1560,中砂,403448,382248,349932,5.54,15.29,2191666,1994708,9.87,-
1583,程泰,610747,834909,488317,-26.84,25.07,3594024,2831828,26.91,-
2049,上銀,1227588,1180511,1061892,3.98,15.6,6550089,5176878,26.52,-
2371,大同,11300082,8707783,9435644,29.76,19.75,57715891,54084348,6.71,-
3167,大量,249466,226636,192179,10.07,29.8,1117405,985608,13.37,-
4526,東台,772648,1006770,738823,-23.25,4.57,4338733,3548562,22.26,-
4532,瑞智,1597666,1623051,1437929,-1.56,11.1,10061287,8588492,17.14,-
8222,寶一,62838,64673,60914,-2.83,3.15,386083,361874,6.68,-
8374,羅昇,377202,378988,338923,-0.47,11.29,2030221,2160324,-6.02,-
8996,高力,217522,209298,185406,3.92,17.32,1194711,1163060,2.72,-
合計,合計,33392806,29742708,29959218,12.27,11.46,178667463,166366035,7.39,
