公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1316,上曜,19968,33264,17613,-39.97,13.37,228522,160372,42.49
1704,榮化,2582742,2313737,2087870,11.62,23.7,24513716,25322447,-3.19
1708,東鹼,299410,279206,241618,7.23,23.91,2696772,2276352,18.46
1709,和益化工,758997,801524,927290,-5.3,-18.14,8733698,8679694,0.62
1710,東聯,1079837,970591,1045785,11.25,3.25,10305138,11569637,-10.92
1711,永光化學,528108,472715,421456,11.71,25.3,5206464,4562200,14.12
1712,興農,792122,845560,645654,-6.31,22.68,6971287,6221606,12.04
1713,國化,62748,49224,45162,27.47,38.93,533409,484817,10.02
1714,和桐化學,1355817,1112728,1163620,21.84,16.51,10826656,11288925,-4.09
1717,長興材料,1487377,1341946,1481076,10.83,0.42,14170839,15535893,-8.78
1718,中纖,1198639,1172387,1094923,2.23,9.47,13147031,14134532,-6.98
1721,三晃,140043,131026,144849,6.88,-3.31,1287351,1438431,-10.5
1722,台肥,1433036,1358833,1219665,5.46,17.49,13844568,13807946,0.26
1723,中碳,585613,707333,810160,-17.2,-27.71,7105890,7656262,-7.18
1724,台硝,208614,212109,233290,-1.64,-10.57,1998700,2180165,-8.32
1725,元禎,721822,715775,677941,0.84,6.47,7509873,7852428,-4.36
1726,永記造漆,601654,555618,496334,8.28,21.21,5434912,5279319,2.94
1727,中華化學,191371,177469,167401,7.83,14.31,1829365,1706553,7.19
1730,花仙子,99558,97703,103360,1.89,-3.67,931636,867938,7.33
1732,毛寶,45203,56239,46000,-19.62,-1.73,561751,592443,-5.18
1735,日勝化,204133,150711,200644,35.44,1.73,1616114,1657263,-2.48
1773,勝一化工,547569,518501,527153,5.6,3.87,5511581,5549016,-0.67
4720,德淵企業,114294,94120,158062,21.43,-27.69,1269688,1315373,-3.47
4722,國精化學,350068,326739,274400,7.13,27.57,3397122,2507451,35.48
4725,信昌化,2320686,2270258,2139234,2.22,8.48,21512159,23947792,-10.17
4733,上緯企業,104601,94520,129419,10.66,-19.17,1412432,1401668,0.76
4755,三福化工,308396,289158,215350,6.65,43.2,3015368,3169757,-4.87
合計,合計,18142426,17148994,16715329,5.79,8.53,175572042,181166280,-3.08
