公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1802,台玻,1125732,1084014,1014643,3.84,10.94,11100383,12145101,-8.6
1806,冠軍,300098,252925,262699,18.65,14.23,2671539,2398103,11.4
1809,中釉,150440,163804,150396,-8.15,0.02,1452334,1339865,8.39
1810,和成,287153,223909,243298,28.24,18.02,2574432,2389256,7.75
1817,凱撒衛浴,83922,70141,68648,19.64,22.24,741232,716823,3.4
合計,合計,1947345,1794793,1739684,8.49,11.93,18539920,18989148,-2.36
