公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,417135,400321,372313,4.2,12.03,2735892,2421474,12.98
2002,中鋼,20681002,21355208,22021578,-3.15,-6.08,140815318,134530197,4.67
2006,東和鋼鐵,3009661,2634117,2415710,14.25,24.58,22446672,18338149,22.4
2007,燁興公司,850345,798905,736482,6.43,15.46,6888509,6537834,5.36
2008,高興昌,431274,401781,454764,7.34,-5.16,3265322,4053890,-19.45
2009,第一伸銅,453917,429708,625225,5.63,-27.39,3521775,4053518,-13.11
2010,春源鋼鐵,1515295,1568700,1187400,-3.4,27.61,10056410,8406623,19.62
2012,春雨,363548,365839,283099,-0.62,28.41,2746362,2041405,34.53
2013,中鋼構,1466862,1406961,741538,4.25,97.81,7770123,5063331,53.45
2014,中鴻,3517240,2939140,2769875,19.66,26.98,26850296,25044955,7.2
2015,豐興鋼鐵,3221983,3363978,2821803,-4.22,14.18,22311973,18400219,21.25
2017,官田鋼,512838,537782,434397,-4.63,18.05,3841550,3124589,22.94
2020,美亞鋼管,544142,423424,378518,28.5,43.75,3306116,3125305,5.78
2022,聚亨,136047,178988,130113,-23.99,4.56,1610928,1327251,21.37
2023,燁輝,2605249,2628955,2595862,-0.9,0.36,19792183,20290692,-2.45
2024,志聯工業,136925,158792,130576,-13.77,4.86,1246828,1084132,15.0
2025,千興,480042,394211,208628,21.77,130.09,4596417,2748792,67.21
2027,大成鋼,714505,1338879,845011,-46.63,-15.44,6475969,5661989,14.37
2028,威致鋼鐵,827293,826175,403664,0.13,104.94,6563253,3621176,81.24
2029,盛餘,1407634,1382413,1438030,1.82,-2.11,10479424,9691428,8.13
2030,彰源,1350130,1186343,998503,13.8,35.21,9164387,6809008,34.59
2031,新光鋼,678933,575403,781321,17.99,-13.1,4477433,5042506,-11.2
2032,新鋼工業,511446,392803,441085,30.2,15.95,3042233,2931523,3.77
2033,佳大世界,91530,85481,73275,7.07,24.91,643885,652463,-1.31
2034,允強,2328163,2599239,1681476,-10.42,38.45,15933849,12289766,29.65
2038,海光企業,1134088,1114249,891794,1.78,27.16,8431767,6996743,20.5
3004,豐達科技,51334,130463,56869,-60.65,-9.73,489861,462050,6.01
5007,三星科技,539292,540661,404231,-0.25,33.41,3608567,2439741,47.9
9958,世紀鋼構,92038,136398,302042,-32.52,-69.52,1055176,1440579,-26.75
合計,合計,50069891,50295317,46625182,-0.44,7.38,354168478,318631328,11.15
