公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1603,華電,257645,253229,177956,1.74,44.78,1639170,1490160,9.99
1604,聲寶,770808,1046482,922340,-26.34,-16.42,5432306,5275556,2.97
1605,華新,5933521,6102858,6734251,-2.77,-11.89,44965880,47053423,-4.43
1608,華榮,897956,683095,681576,31.45,31.74,5650458,5947371,-4.99
1609,大亞電線,826140,787308,697883,4.93,18.37,5233340,4737769,10.46
1611,中電,569080,578602,557952,-1.64,1.99,3798226,3497977,8.58
1612,宏泰,508667,436908,484971,16.42,4.88,3520582,3272642,7.57
1613,台一,541761,614568,521239,-11.84,3.93,3723101,3171857,17.37
1614,三洋電,631649,781126,966217,-19.13,-34.62,4050940,4485626,-9.69
1615,大山,474863,421325,336573,12.7,41.08,2534985,2220096,14.18
1616,億泰,341718,420717,356851,-18.77,-4.24,2433048,1902605,27.87
1617,榮星電線,415074,393431,445137,5.5,-6.75,3063901,2890094,6.01
1618,合機公司,407735,287646,256216,41.74,59.13,2099884,1817378,15.54
4930,燦星網通,163716,47147,87417,247.24,87.28,568561,529948,7.28
合計,合計,12740333,12854442,13226579,-0.88,-3.67,88714382,88292502,0.47
