公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1432,大魯閣,108129,108301,48283,-0.15,123.94,216430,93702,130.97,105/5月增加一個購物中心
2601,益航,509238,761100,709834,-33.09,-28.25,1270338,1535785,-17.28,-
2614,東森,666512,788828,782306,-15.5,-14.8,1455340,1790963,-18.73,-
2901,欣欣,11113,11816,11846,-5.94,-6.18,22929,23173,-1.05,-
2903,遠百,2719146,3906762,3768898,-30.39,-27.85,6625908,7633494,-13.19,-
2905,三商,21561489,31054771,13995418,-30.56,54.06,52616260,34832760,51.05,主要係匯率、股市的波動及壽險業務的成長，致2017年2月當月及累計營業收入分別增加75.6億元及177.8億元。
2906,高林,442977,684645,401365,-35.29,10.36,1127622,943997,19.45,-
2908,特力,2730203,3813595,2944463,-28.4,-7.27,6543798,6611453,-1.02,-
2910,統領,28516,57804,48954,-50.66,-41.74,86320,104440,-17.34,-
2911,麗嬰房,555771,764804,703650,-27.33,-21.01,1320575,1641910,-19.57,-
2912,統一超,16149951,19042184,16827871,-15.18,-4.02,35192135,34209198,2.87,-
2913,農林,34853,1917541,51912,-98.18,-32.86,1952394,114308,1608.01,本公司於106/1月認列出售位於竹南鎮鹽前段大厝小段及山子坪小段土地存貨收入
2915,潤泰全,332870,587843,530552,-43.37,-37.25,920713,1148338,-19.82,"本公司將轉投資香港高鑫公司之投資收益列為營業收入,因本月該公司尚未對外公告本季財務資訊,本公司於財報公告後調整是項投資收益"
8443,阿瘦,122215,180087,190399,-32.13,-35.81,302303,369905,-18.27,-
8454,富邦媒,2405519,2677693,2085268,-10.16,15.35,5083212,4772483,6.51,-
合計,合計,48378502,66357774,43101019,-27.09,12.24,114736277,95825909,19.73,
