公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2323,中環,803303,854988,849284,-6.04,-5.41,7583034,9456991,-19.81,-
2340,光磊,427448,437380,464516,-2.27,-7.97,4780732,4697345,1.77,-
2349,錸德,899616,838615,887550,7.27,1.35,8017636,8903149,-9.94,-
2374,佳能,904685,960400,833910,-5.8,8.48,9518554,8816155,7.96,-
2393,億光,2341770,2351832,2411425,-0.42,-2.88,22958810,24083772,-4.67,-
2406,國碩,1105801,1321321,979199,-16.31,12.92,10131680,15175702,-33.23,-
2409,友達,27430375,29067622,30441605,-5.63,-9.89,287795025,267685059,7.51,-
2426,鼎元,258959,210473,281244,23.03,-7.92,2578163,2616424,-1.46,-
2438,翔耀,46956,45341,35601,3.56,31.89,425457,361059,17.83,-
2448,晶電,2070048,2475803,2132287,-16.38,-2.91,21502846,21337353,0.77,"因九月調整折讓及代工收入，致第三季營收會計師核閱數較自結營收公告數減少NTD 99,529仟元(1.4%)，對營收與獲利未造成重大影響。"
2466,冠西電,152000,249746,175335,-39.13,-13.3,1850116,1639451,12.84,-
2486,一詮,331668,364153,368776,-8.92,-10.06,3472524,4121783,-15.75,-
2489,瑞軒,1530427,1210893,2676133,26.38,-42.81,13552031,19949105,-32.06,-
2491,吉祥全,37891,23592,36237,60.6,4.56,329892,283304,16.44,-
2499,東貝,495480,446108,666953,11.06,-25.7,4763850,6832486,-30.27,-
3008,大立光,5613579,5442490,5073032,3.14,10.65,42652669,37702460,13.12,-
3019,亞光,1549229,1678525,1517127,-7.7,2.11,15587572,15092030,3.28,-
3024,憶聲,157990,175703,217410,-10.08,-27.33,2291590,2963520,-22.67,本期衰退主因海外訂單減少
3031,佰鴻,132413,176580,142112,-25.01,-6.82,1633852,1795970,-9.02,-
3038,全台,262009,266198,242686,-1.57,7.96,2504911,2735507,-8.42,-
3049,和鑫,184732,202982,310323,-8.99,-40.47,2376806,2124991,11.85,-
3050,鈺德,62193,68028,79516,-8.57,-21.78,675036,795399,-15.13,-
3051,力特,207646,202927,192084,2.32,8.1,1931177,2211117,-12.66,-
3059,華晶科,780617,932777,970710,-16.31,-19.58,8549713,9108944,-6.13,-
3149,正達,393341,404772,201703,-2.82,95.0,2872332,2022961,41.98,"客戶需求較去年微幅增加,因此營收較去年同期增加。"
3356,奇偶,126320,139206,143664,-9.25,-12.07,1324765,1603176,-17.36,-
3383,新世紀,112285,112909,81103,-0.55,38.44,1040528,1146821,-9.26,-
3406,玉晶光,823571,922407,731504,-10.71,12.58,6095010,5581221,9.2,-
3437,榮創,525946,588353,619226,-10.6,-15.06,4963839,4979104,-0.3,-
3454,晶睿,546233,499226,405654,9.41,34.65,4795808,3999985,19.89,-
3481,群創,24736724,26930503,28063685,-8.14,-11.85,274779123,225770595,21.7,-
3504,揚明光,495989,488582,342185,1.51,44.94,3581530,3287504,8.94,-
3535,晶彩科,154516,68071,141014,126.99,9.57,735449,974054,-24.49,-
3557,嘉威,4626,894,54194,417.44,-91.46,43377,442021,-90.18,主要因產業景氣不佳、整體需求不如預期，本司為因應此變化，除在光電本業持續努力外亦將進行商業模式轉型，在此過渡期間影響營收
3563,牧德,171377,132750,91335,29.09,87.63,1069565,648909,64.82,本月營收增減百分比較去年同期增加達50％以上係因軟板及AOI4.0產品需求增加所致
3576,聯合再生,1272042,1048874,1123179,21.27,13.25,8120782,14511712,-44.03,-
3591,艾笛森,209734,235528,270495,-10.95,-22.46,2131308,2871700,-25.78,-
3622,洋華,47783,63319,113619,-24.53,-57.94,752276,1272139,-40.86,"光電產品由手機領域逐步轉至工業用電腦領域,轉型期間營業規模縮減,加上高壓電纜附屬器材依客戶工程進度,當月份出貨量少所致。"
3669,圓展,178483,181076,164045,-1.43,8.8,1664248,1609223,3.41,-
3698,隆達,940334,987099,1140949,-4.73,-17.58,10281526,11596505,-11.33,-
4934,太極,567963,560684,322586,1.29,76.06,4646450,6242142,-25.56,本月合併營收淨額較去年同月增加，主要係因市場需求增加，致營收成長。
4942,嘉彰,553983,525430,527996,5.43,4.92,5045740,5105484,-1.17,-
4956,光鋐,93003,93768,96741,-0.81,-3.86,1062917,1044314,1.78,-
4960,誠美材,804497,771538,897008,4.27,-10.31,7994290,8575232,-6.77,-
4976,佳凌,124227,130208,126171,-4.59,-1.54,1238667,1186958,4.35,-
5234,達興材料,359438,359113,310429,0.09,15.78,3228944,2988127,8.05,-
5484,慧友,38388,35753,66702,7.37,-42.44,499254,978903,-48.99,本期營收較去年同期減少主要係因銷售通路改變出貨量減少所致
6116,彩晶,2404331,2130609,3192860,12.84,-24.69,19996541,17774230,12.5,-
6120,達運,2305598,2672055,2655871,-13.71,-13.18,24178485,27314803,-11.48,-
6131,鈞泰,2054,1921,7332,6.92,-71.98,32942,114976,-71.34,"安控產品因中國廠商競爭日益激烈,在價格因素上不具備競爭優勢,故營收衰退"
6164,華興,78816,98128,94757,-19.68,-16.82,1059899,1235130,-14.18,-
6168,宏齊,254679,290809,282250,-12.42,-9.76,2518503,2373157,6.12,-
6176,瑞儀,4786918,5246311,4622922,-8.75,3.54,44416184,36678623,21.09,-
6209,今國光,282062,311266,342073,-9.38,-17.54,3116007,3357409,-7.19,-
6225,天瀚,114,188,484,-39.36,-76.44,1575,19020,-91.71,因舊型號機種漸漸被市場淘汰，新型號行車紀錄器剛上市，尚待市場發酵。
6226,光鼎,76086,80163,74876,-5.08,1.61,835428,800545,4.35,-
6278,台表科,2019931,2224170,2799716,-9.18,-27.85,21999244,24373494,-9.74,-
6289,華上,21049,21217,15410,-0.79,36.59,196125,136512,43.66,-
6405,悅城,84591,73053,66784,15.79,26.66,694069,694877,-0.11,-
6443,元晶,701892,530462,583258,32.31,20.33,5646184,6515094,-13.33,-
6477,安集,159759,139225,106924,14.74,49.41,974603,736235,32.37,-
6668,中揚光,93890,84616,87684,10.96,7.07,816157,413798,97.23,-
6706,惠特,248770,331993,88995,-25.06,179.53,2853072,1354627,110.61,主係因推出之新產品符合客戶需求，且出貨暢旺
8104,錸寶,198256,181579,194552,9.18,1.9,1848839,1752509,5.49,-
8105,凌巨,1052956,1081280,1001468,-2.61,5.14,10485898,9640027,8.77,-
8215,明基材,821842,943256,1018075,-12.87,-19.27,9350324,10557924,-11.43,-
合計,合計,96661232,101726841,105256533,-4.97,-8.16,976451483,924770856,5.58,
