公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2701,萬企,30283,29762,33936,1.75,-10.76,313661,321876,-2.55,本月營業收入減少係育樂收入之影院收入減少
2702,華園,125105,105037,128101,19.1,-2.33,1152128,1161321,-0.79,-
2704,國賓,259404,247388,326482,4.85,-20.54,2556426,3016550,-15.25,群欣置業(股)公司自105年12月起不納入合併個體
2705,六福,290283,240766,275010,20.56,5.55,2642672,2619436,0.88,-
2706,第一店,27189,26466,27519,2.73,-1.19,273898,278286,-1.57,-
2707,晶華,613573,585551,599156,4.78,2.4,5738818,5608902,2.31,-
2712,遠雄來,47004,38641,39352,21.64,19.44,388532,447994,-13.27,-
2722,夏都,58885,49988,60588,17.79,-2.81,584544,645284,-9.41,-
2727,王品,1289938,1187908,1259233,8.58,2.43,13262307,13576118,-2.31,-
2731,雄獅,2625700,2187338,2049346,20.04,28.12,22881798,18752802,22.01,-
2739,寒舍,415009,306836,364694,35.25,13.79,3344027,3450483,-3.08,-
2748,雲品,144884,88960,122744,62.86,18.03,1210268,1078667,12.2,-
5706,鳳凰,359270,223110,332111,61.02,8.17,2476650,2574271,-3.79,-
8462,柏文,202060,200948,161380,0.55,25.2,1868162,1372663,36.09,-
8940,新天地,152922,59732,186211,156.01,-17.87,1105055,1196538,-7.64,-
9943,好樂迪,251580,227517,250021,10.57,0.62,2442262,2477356,-1.41,-
合計,合計,6893089,5805948,6215884,18.72,10.89,62241208,58578547,6.25,
