公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1301,台塑,16581143,17594800,15132776,-5.76,9.57,170222983,144858875,17.5,-
1303,南亞,26062520,26587765,22769489,-1.97,14.46,250705775,225383514,11.23,-
1304,台聚,4754780,5279293,4386303,-9.93,8.4,47608490,43152306,10.32,-
1305,華夏,1090093,1184397,1038061,-7.96,5.01,12018078,11691429,2.79,-
1307,三芳,782311,896942,975090,-12.78,-19.77,8435377,9260001,-8.9,-
1308,亞聚,574113,585591,467221,-1.96,22.87,5381015,4489804,19.84,-
1309,台達化,1724003,2007684,1421600,-14.12,21.27,16072107,13134022,22.37,-
1310,台苯,1231120,1321553,1153534,-6.84,6.72,12177851,11420602,6.63,-
1312,國喬,2025626,2064839,1798221,-1.89,12.64,19100767,15914851,20.01,-
1313,聯成,4161561,4657393,4187541,-10.64,-0.62,40367548,33226549,21.49,-
1314,中石化,2542398,2368886,2295220,7.32,10.76,26931464,21380257,25.96,-
1315,達新,169833,215116,208363,-21.05,-18.49,2249875,2438403,-7.73,-
1321,大洋,353993,417033,368798,-15.11,-4.01,3649609,3671832,-0.6,-
1323,永裕,296872,300731,251178,-1.28,18.19,2656269,2600592,2.14,-
1324,地球,115690,107845,107146,7.27,7.97,1001998,1016974,-1.47,-
1325,恆大,83092,74969,74618,10.83,11.35,731448,800881,-8.66,-
1326,台化,31681227,29617886,26143482,6.96,21.18,291311076,263157003,10.69,-
4306,炎洲,1570061,1719629,1660961,-8.69,-5.47,14761482,15695980,-5.95,-
合計,合計,95800436,97002352,84439602,-1.23,13.45,925383212,823293875,12.4,
