公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1902,台紙,271305,244183,245153,11.1,10.66,1678015,1711038,-1.92,-
1903,士紙,12911,12876,39737,0.27,-67.5,122577,92706,32.22,去年同期有營建收入
1904,正隆,3473718,3614828,3507614,-3.9,-0.96,24226755,24317646,-0.37,-
1905,華紙,2174361,2094702,1631340,3.8,33.28,14127809,12503701,12.98,-
1906,寶隆,167326,144523,168699,15.77,-0.81,1291064,859454,50.21,代理銷售工業用紙之噸數增加
1907,永豐餘,6512318,6671134,5114270,-2.38,27.33,43367651,36454703,18.96,-
1909,榮成,4737451,4919817,3506814,-3.7,35.09,30903518,22694182,36.17,-
合計,合計,17349390,17702063,14213627,-1.99,22.06,115717389,98633430,17.32,
