公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1802,台玻,1997383,3427816,2487543,-41.73,-19.7,5425199,6586574,-17.63,-
1806,冠軍,141802,276142,144659,-48.64,-1.97,417945,491577,-14.97,-
1809,中釉,92619,202002,123333,-54.14,-24.9,294621,353942,-16.76,-
1810,和成,311660,418531,280031,-25.53,11.29,730191,724272,0.81,-
1817,凱撒衛,84246,213140,89333,-60.47,-5.69,297386,333741,-10.89,-
合計,合計,2627710,4537631,3124899,-42.09,-15.91,7165342,8490106,-15.6,
