公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2347,聯強,25928962,28079079,27391080,-7.65,-5.33,96165789,105541652,-8.88,-
2414,精技,1252093,1313208,1232891,-4.65,1.55,4763888,4624875,3.0,-
2430,燦坤,2069354,1671661,1973770,23.79,4.84,8112967,8089458,0.29,103年1-4月之營業收入已扣除停業單位之營業收入。
2459,敦吉,1070222,796559,935592,34.35,14.38,3438939,3062915,12.27,-
3010,華立,3255764,3197971,3583252,1.8,-9.13,12283136,12454173,-1.37,-
3028,增你強,2050164,1921557,2383204,6.69,-13.97,7442623,9326323,-20.19,-
3033,威健,3040994,3581538,3544726,-15.09,-14.21,12029630,13218644,-8.99,-
3036,文曄,10007977,10165156,8768028,-1.54,14.14,38545739,31775806,21.3,-
3048,益登,5775220,5663488,3676776,1.97,57.07,22779711,13933418,63.48,上述已依IFRS申報合併營收
3055,蔚華科,348402,300288,326264,16.02,6.78,1000266,1048133,-4.56,-
3209,全科,1904076,1983029,1960504,-3.98,-2.87,7564965,6997535,8.1,-
3312,弘憶股,1404868,1828840,1334220,-23.18,5.29,5776161,5520606,4.62,-
3528,安馳,308175,289501,258656,6.45,19.14,1107203,914650,21.05,-
3702,大聯大,40908950,40322409,39377364,1.45,3.88,148922955,141780706,5.03,-
5434,崇越,1587811,1687241,1581871,-5.89,0.37,6514691,5574871,16.85,-
6189,豐藝,1448419,1522105,1740818,-4.84,-16.79,5693907,6289751,-9.47,-
6281,全國電,1456199,1118616,1288544,30.17,13.01,5446742,4940901,10.23,-
8070,長華,1387568,1408330,1569513,-1.47,-11.59,5480123,5386976,1.72,-
8072,陞泰,140171,161888,152879,-13.41,-8.31,592809,614637,-3.55,-
8112,至上,5498986,5229088,3402484,5.16,61.61,19483948,12586715,54.79,-
合計,合計,110844375,112241552,106482436,-1.24,4.09,413146192,393682745,4.94,
