公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1532,勤美,393784,371675,310531,5.94,26.8,1740038,1385699,25.57
2002,中鋼,20585933,18968466,10963839,8.52,87.76,92795002,59680324,55.48
2006,東和鋼鐵,3021003,2660690,1590448,13.54,89.94,13537299,7622535,77.59
2007,燁興公司,1250628,1104046,489061,13.27,155.72,4899745,1840984,166.14
2008,高興昌,567255,806683,489170,-29.68,15.96,3313435,2532582,30.83
2009,第一伸銅,558351,579774,569079,-3.69,-1.88,2756743,1439100,91.56
2010,春源鋼鐵,1172964,1276305,1177845,-8.09,-0.41,6133973,5377757,14.06
2012,春雨,309867,298312,192363,3.87,61.08,1456529,867883,67.82
2013,中鋼構,830267,811853,649183,2.26,27.89,3481459,3505838,-0.69
2014,中鴻,4024994,3957510,3105214,1.7,29.62,18742893,14430254,29.88
2015,豐興鋼鐵,2818486,2697831,1721301,4.47,63.74,12770721,7595715,68.13
2017,官田鋼,488712,480927,318786,1.61,53.3,2274273,1312423,73.28
2020,美亞鋼管,442423,554669,360708,-20.23,22.65,2337420,2034982,14.86
2022,聚亨,201868,215920,25439,-6.5,693.53,1003822,601916,66.77
2023,燁輝,2979886,3065865,1777864,-2.8,67.61,14382100,9601745,49.78
2024,志聯工業,163952,175508,82769,-6.58,98.08,789535,311741,153.26
2025,千興,344808,642290,490993,-46.31,-29.77,2406165,1832395,31.31
2027,大成鋼,874363,917747,427997,-4.72,104.29,3869157,1925421,100.95
2028,威致鋼鐵,729932,417025,470494,75.03,55.14,2610972,1886733,38.38
2029,盛餘,1354522,1526493,951867,-11.26,42.3,7039533,5176504,35.99
2030,彰源,1225241,1059273,457545,15.66,167.78,4808711,2321297,107.15
2031,新光鋼,656778,986309,354866,-33.41,85.07,3644188,1649628,120.9
2032,新鋼工業,343328,543181,297603,-36.79,15.36,2077718,1344240,54.56
2033,佳大世界,126223,110062,41095,14.68,207.14,463334,226288,104.75
2034,允強,1909552,1951520,775211,-2.15,146.32,8781086,3721742,135.94
2038,海光企業,1147605,1263555,873473,-9.17,31.38,5060311,3594287,40.78
3004,豐達科技,45872,45478,42457,0.86,8.04,301390,281667,7.0
5007,三星科技,347880,343497,165424,1.27,110.29,1635593,1050058,55.76
9958,世紀鋼構,222967,172895,977283,28.96,-77.18,895496,1520220,-41.09
合計,合計,49139444,48005359,30149908,2.36,62.98,226008641,146671958,54.09
