公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1437,勤益,158241,153130,120577,3.33,31.23,727980,511366,42.35
2302,麗正,31935,31077,23055,2.76,38.51,138450,99869,38.63
2303,聯電,10090157,9319288,7514440,8.27,34.27,46124675,25229948,82.81
2311,日月光,5800247,5453785,3906449,6.35,48.47,25892691,14276582,81.36
2325,矽品,5306861,5101393,4828374,4.02,9.9,25459919,18233105,39.63
2329,華泰電子,850705,859321,596818,-1.0,42.54,4056754,2828263,43.43
2330,台積電,33839484,32683232,24473921,3.53,38.26,155697223,83778364,85.84
2337,旺宏,2444621,2294731,1822124,6.53,34.16,11307333,8638526,30.89
2338,光罩,194409,182291,177154,6.64,9.74,913076,795909,14.72
2342,茂矽,433682,381472,179476,13.68,141.63,1821941,815796,123.33
2344,華邦電,2864351,2711986,1368576,5.61,109.29,12589178,5928448,112.35
2351,順德,692689,664738,297020,4.2,133.21,3072023,1220159,151.77
2363,矽統科技,307466,237497,367355,29.46,-16.3,1149718,1180766,-2.62
2369,菱生,618140,534961,402021,15.54,53.75,2600459,1674256,55.32
2379,瑞昱,1970715,2189994,1542396,-10.01,27.76,10409795,6809803,52.86
2388,威盛電子,419036,436397,382506,-3.97,9.55,2100117,2021250,3.9
2401,凌陽科技,593083,642155,576816,-7.64,2.82,2900269,2069394,40.15
2408,南科,5266966,5221150,2890631,0.87,82.2,24608925,11709294,110.16
2425,承啟,211338,250053,145548,-15.48,45.2,1424091,598276,138.03
2434,統懋,74928,82553,61223,-9.23,22.38,329852,252579,30.59
2436,偉詮電,204840,219116,145327,-6.51,40.95,1020263,701618,45.41
2441,超豐電子,985531,1000991,726308,-1.54,35.69,4695862,2743536,71.16
2449,京元電,1265548,1213115,901903,4.32,40.31,5819427,3094454,88.05
2451,創見資訊,2071467,2250961,2028360,-7.97,2.12,12432630,12782594,-2.73
2454,聯發科,6149400,8004184,6316058,-23.17,-2.63,34338249,30805775,11.46
2458,義隆,577743,570078,408659,1.34,41.37,2375107,1516422,56.62
2481,強茂,478165,475569,281735,0.54,69.72,2156743,1417048,52.19
3006,晶豪科技,833936,880544,325243,-5.29,156.4,3696482,1488910,148.26
3014,聯陽,341885,406346,311279,-15.86,9.83,1910901,1505847,26.89
3016,嘉晶,85149,87279,47435,-2.44,79.5,371540,157108,136.48
3034,聯詠,3253210,3246143,2560782,0.21,27.03,15187781,8503461,78.6
3035,智原,516212,515175,451406,0.2,14.35,2503354,1796306,39.36
3041,揚智,388452,425415,392228,-8.68,-0.96,2114717,1577971,34.01
3054,萬國科技,88422,62089,94829,42.41,-6.75,355974,519321,-31.45
3094,聯傑國際,43885,51764,43212,-15.22,1.55,234608,186091,26.07
3189,景碩科技,1313790,1157100,957313,13.54,37.23,5418726,3568770,51.83
3257,虹冠電,48136,44980,30996,7.01,55.29,212335,113038,87.84
3443,創意電子,758530,790980,665749,-4.1,13.93,3706615,3210987,15.43
3474,華亞科,3911635,4257538,2500299,-8.12,56.44,19687566,11242259,75.12
3519,綠能,1217051,1212025,509747,0.41,138.75,5729669,2681059,113.7
3532,台勝科,835939,862721,621061,-3.1,34.59,3940710,2057215,91.55
3545,旭曜,511166,458757,405028,11.42,26.2,2180444,1409761,54.66
3559,全智科,89351,87056,55007,2.63,62.43,420492,250394,67.93
3579,尚志,70118,63560,22239,10.31,215.29,278171,192890,44.21
3583,辛耘,37699,55853,154432,-32.5,-75.58,249019,354424,-29.73
3588,通嘉,120228,113505,76085,5.92,58.01,524292,258770,102.6
3598,奕力,546845,416376,384769,31.33,42.12,2117746,1493169,41.82
3686,達能,246040,237741,62152,3.49,295.86,1094059,420155,160.39
4919,新唐科技,762999,723927,673228,5.39,13.33,3358731,2596895,29.33
4952,凌通科技,402125,0,212766,,88.99,1386018,663373,108.93
5305,敦南科技,800313,790094,638863,1.29,25.27,3906299,2543525,53.57
5471,松翰科技,376184,407791,336298,-7.75,11.86,1800447,1266476,42.16
6145,勁永國際,1357527,1511435,524085,-10.18,159.02,10233934,3869551,164.47
6202,盛群,391949,360178,217318,8.82,80.35,1622992,982939,65.11
6239,力成,3026210,2942648,2400427,2.83,26.06,14495601,10616022,36.54
6243,迅杰,123588,126253,77957,-2.11,58.53,645228,454232,42.04
6257,矽格,427755,412248,294186,3.76,45.4,1894443,1164606,62.66
6271,同欣電子,458838,444456,248414,3.23,84.7,2020968,922642,119.04
6286,立錡,1007665,1095116,658699,-7.98,52.97,4822242,2452799,96.6
8016,矽創電子,480061,472170,420125,1.67,14.26,2263795,1747966,29.51
8081,致新,432053,461325,302854,-6.34,42.66,2117687,1482778,42.81
8110,華東,616030,603761,470483,2.03,30.93,2823254,1981760,42.46
8131,福懋科技,968305,979918,757124,-1.18,27.89,4796322,2970078,61.48
8261,富鼎,290320,313026,235066,-7.25,23.5,1463862,1121721,30.5
8271,宇瞻科技,935393,1062641,653405,-11.97,43.15,5814706,3417716,70.13
2301,光寶科技,8747668,8769444,5577538,-0.24,56.83,41808061,28267308,47.9
2305,全友電腦,10769,14672,17217,-26.6,-37.45,84840,115552,-26.57
2315,神達電腦,4463925,4605204,4065937,-3.06,9.78,21683337,21560161,0.57
2324,仁寶電腦,72748474,71296872,36986741,2.03,96.68,360698859,188885414,90.96
2331,精英,4477391,3799051,4744840,17.85,-5.63,19407158,21347194,-9.08
2352,佳世達,4787808,4941056,3821930,-3.1,25.27,23887765,18495263,29.15
2353,宏��,50487841,37019370,34745420,36.38,45.3,227354326,159329972,42.69
2356,英業達,31935153,20642478,28569252,54.7,11.78,133159156,150796374,-11.69
2357,華碩,21836777,27925470,12151387,-21.8,79.7,124568612,67988828,83.21
2358,美格,65443,54402,92694,20.29,-29.39,330401,459654,-28.11
2361,鴻友科技,42815,54391,79875,-21.28,-46.39,252593,377164,-33.02
2362,藍天,801961,1067672,1577814,-24.88,-49.17,4599200,5398239,-14.8
2364,倫飛電腦,175236,172187,182580,1.77,-4.02,747390,718655,3.99
2365,昆盈企業,806845,798261,634984,1.07,27.06,3750405,2855758,31.32
2376,技嘉,3044921,3409042,2876429,-10.68,5.85,20547987,17468987,17.62
2377,微星科技,6052112,7369442,6056448,-17.87,-0.07,36290634,29811047,21.73
2380,虹光精密,284817,285847,233683,-0.36,21.88,1238983,1257912,-1.5
2382,廣達,90738229,94242656,46196677,-3.71,96.41,422863018,247506536,70.84
2385,群光電子,1641980,1597738,1237135,2.76,32.72,7509075,5703721,31.65
2387,精元電腦,160035,148798,103460,7.55,54.68,735295,699794,5.07
2395,研華,1405723,1384395,780167,1.54,80.18,5882132,4000493,47.03
2397,友通資訊,123685,98989,153091,24.94,-19.2,585783,727875,-19.52
2399,映泰,572934,651263,650417,-12.02,-11.91,3015811,3066775,-1.66
2405,浩鑫,134110,150411,82321,-10.83,62.91,821232,396946,106.88
2417,圓剛,214379,221708,97306,-3.3,120.31,1253895,710956,76.36
2424,隴華電子,4599,5266,1342,-12.66,242.69,35746,37424,-4.48
2438,英誌企業,11722,15949,3895,-26.5,200.94,60157,9200,553.88
2442,新美齊,692431,584590,706808,18.44,-2.03,2986742,3286220,-9.11
2465,麗臺科技,217671,440406,188648,-50.57,15.38,1283965,1049073,22.39
2474,可成科技,105929,101747,68550,4.11,54.52,441012,518477,-14.94
3002,歐格電子,67173,70660,46502,-4.93,44.45,299749,282204,6.21
3005,神基科技,442237,394864,495873,11.99,-10.81,2037375,2523694,-19.27
3013,晟銘電子,326575,397403,214030,-17.82,52.58,1872590,1214387,54.2
3017,奇鋐科技,1249868,1208441,557130,3.42,124.34,5093522,3188848,59.72
3022,威達電,400663,307252,130156,30.4,207.83,1575979,818211,92.61
3046,建��,187252,168526,138812,11.11,34.89,780162,610293,27.83
3057,喬鼎資訊,110331,110984,112301,-0.58,-1.75,505330,460039,9.84
3060,銘異,608248,618329,514372,-1.63,18.25,2915573,2273174,28.26
3231,緯創,46768727,35942595,40210179,30.12,16.31,213463950,185058375,15.34
3494,誠研科技,139690,159991,163915,-12.68,-14.77,664673,685358,-3.01
3515,華擎,638310,737348,757811,-13.43,-15.76,3814343,3198482,19.25
3701,大眾投控,4038,4058,4237,-0.49,-4.69,167859,21900,666.47
