公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
1402,遠東新,4750663,4519819,3364345,5.1,41.2,21323311,15958426,33.61
1409,新纖,2263786,2172907,1664662,4.18,35.99,10461024,7746672,35.03
1410,南染,28281,23943,15985,18.11,76.92,108510,78277,38.62
1413,宏洲化工,337584,394962,246164,-14.52,37.13,1691520,1123557,50.55
1414,東和,340023,351066,287749,-3.14,18.16,1815665,1478639,22.79
1416,廣豐,10450,34459,14758,-69.67,-29.19,114150,100157,13.97
1417,嘉裕,72230,95026,83755,-23.98,-13.76,484170,438800,10.33
1418,東華,180439,328546,224504,-45.07,-19.62,1415702,943237,50.08
1419,新紡,69962,60027,50623,16.55,38.2,286114,239825,19.3
1423,利華羊毛,117544,110119,68115,6.74,72.56,438898,379002,15.8
1432,大魯閣,849071,1627,183,52086.29,463873.22,853744,762,111939.89
1434,福懋興業,2817770,2890599,2257582,-2.51,24.81,13066774,10135543,28.92
1438,裕豐,11919,7849,863,51.85,1281.11,39336,4658,744.48
1439,中和羊毛,33525,51411,14430,-34.79,132.32,220584,94028,134.59
1440,南紡,1315052,1280198,858263,2.72,53.22,5999331,4152308,44.48
1441,大東紡織,142869,133798,92815,6.77,53.92,625663,632597,-1.09
1443,立益紡織,176939,130243,95143,35.85,85.97,602308,392098,53.61
1444,力麗,781801,841554,536490,-7.1,45.72,3837380,2679202,43.22
1445,大宇紡織,197201,188058,154978,4.86,27.24,857347,737896,16.18
1446,宏和,87395,78432,98326,11.42,-11.11,379642,394695,-3.81
1447,力鵬,1554343,2296089,1303022,-32.3,19.28,10023259,6417229,56.19
1449,佳和實業,162599,209511,159588,-22.39,1.88,813200,744060,9.29
1451,年興紡織,771530,766741,737346,0.62,4.63,3437643,3149789,9.13
1452,宏益,177091,182027,115165,-2.71,53.77,840375,558313,50.52
1453,大將,30161,19568,20481,54.13,47.26,97526,131465,-25.81
1454,台富,209634,213648,145842,-1.87,43.74,970868,696281,39.43
1455,集盛,1496567,1580200,964471,-5.29,55.16,7136387,4622632,54.37
1456,怡華,178966,195841,148845,-8.61,20.23,842559,854952,-1.44
1457,宜進,320991,387186,269759,-17.09,18.99,1673995,1175942,42.35
1459,聯發紡織,243571,287604,162763,-15.31,49.64,1253520,808142,55.11
1460,宏遠,410734,406133,442039,1.13,-7.08,1705067,1908235,-10.64
1463,強盛染整,60819,55615,49077,9.35,23.92,230841,240649,-4.07
1464,得力實業,175034,149779,132521,16.86,32.08,647295,467721,38.39
1465,偉全實業,107204,105275,89443,1.83,19.85,536867,505145,6.27
1466,聚隆,479529,438309,258187,9.4,85.72,2056449,1122274,83.23
1467,南緯實業,204511,238914,230810,-14.39,-11.39,1337025,1450803,-7.84
1468,昶和纖維,63344,71764,83383,-11.73,-24.03,294930,331989,-11.16
1469,理隆纖維,87307,100494,91121,-13.12,-4.18,304494,298042,2.16
1470,大統染,59046,80964,60798,-27.07,-2.88,326778,304026,7.48
1472,三洋紡,70364,70973,42811,-0.85,64.35,322849,231994,39.16
1473,台南企業,578766,456543,540851,26.77,7.01,3014655,2810191,7.27
1474,弘裕,289345,300512,168003,-3.71,72.22,1290561,934016,38.17
1475,本盟光電,89076,71368,14652,24.81,507.94,257644,91695,180.97
1476,儒鴻,609843,639337,360735,-4.61,69.05,2930512,2372235,23.53
1477,聚陽實業,985176,1013220,1006553,-2.76,-2.12,5304951,4822343,10.0
4414,如興,193047,208290,232962,-7.31,-17.13,963774,1019847,-5.49
4426,利勤實業,52449,64109,27395,-18.18,91.45,286568,187073,53.18
合計,合計,24245551,24304657,17988356,-0.24,34.78,113521765,85967462,32.05
