公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%)
2347,聯強國際,3353918,3571966,2691233,-6.1,24.62,18430164,15644156,17.8
2348,海悅,11742,42216,15421,-72.18,-23.85,176248,118895,48.23
2359,所羅門,404087,401288,360330,0.69,12.14,1909709,1586336,20.38
2414,精技電腦,1108153,1125343,767108,-1.52,44.45,5701907,4345227,31.22
2430,燦坤實業,1936029,2601001,1861240,-25.56,4.01,11622571,11989020,-3.05
2459,敦吉,627935,648236,417149,-3.13,50.53,2832938,1827197,55.04
3010,華立,1581849,1586212,1003415,-0.27,57.64,7235679,4269529,69.47
3028,增你強,2215156,2298959,1252698,-3.64,76.83,10574396,6215203,70.13
3033,威健,1412567,1633825,1065454,-13.54,32.57,6970608,5040712,38.28
3036,文曄科技,4695972,4580837,3274382,2.51,43.41,21853542,15068791,45.02
3040,遠見,19002,20569,18997,-7.61,0.02,91303,94874,-3.76
3048,益登,2315568,3511778,2107486,-34.06,9.87,14496475,10066479,44.0
3055,蔚華科技,460065,528391,212733,-12.93,116.26,2352979,678064,247.01
3209,全科,847162,825594,425429,2.61,99.13,3651949,2180714,67.46
3312,弘憶國際,900698,871493,797235,3.35,12.97,4692214,3937205,19.17
3315,宣昶,594933,693273,505806,-14.18,17.62,3437541,2410202,42.62
3702,大聯大,534111,532681,214083,0.26,149.48,2397540,1122256,113.63
5434,崇越科技,913479,946334,786236,-3.47,16.18,4365559,3100991,40.77
6189,豐藝電子,1671909,1793863,1187100,-6.79,40.83,7907660,5490914,44.01
6281,全國電,1003629,896866,940216,11.9,6.74,4958974,5300269,-6.43
8070,長華電材,1113409,1058027,827941,5.23,34.47,5389921,3236138,66.55
8112,至上電子,2612651,3157491,1553941,-17.25,68.13,15635780,9323805,67.69
合計,合計,30334024,33326243,22285633,-8.97,36.11,156685657,113046977,38.6
