公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2101,南港,907010,866247,1000180,4.7,-9.31,12361564,13141668,-5.93,"本公告係屬自結數,與會計師所出具之財報因匯率之故將存有略微差異,屆時請以財報為準."
2102,泰豐,642476,590162,646937,8.86,-0.68,7664605,8288301,-7.52,-
2103,台橡,2571515,2685891,2530681,-4.25,1.61,31868574,34422999,-7.42,-
2104,國際中橡,1501442,1697542,1693711,-11.55,-11.35,22006630,21538510,2.17,-
2105,正新,9792227,9970651,10853186,-1.78,-9.77,129026130,133313579,-3.21,無。
2106,建大,2702432,2522936,5885009,7.11,-54.07,33303701,32450584,2.62,"201312營收58.85億,含併購北美輪圈廠的營收,不含北美輪圈廠營收是26.78億,201412營收27.02億較去年同期成長0.90%"
2107,厚生,117902,417934,285603,-71.78,-58.71,5545293,4120131,34.59,-
2108,南帝,721557,760539,678572,-5.12,6.33,8208139,8507974,-3.52,-
2109,華豐,642856,539707,637643,19.11,0.81,6863205,7493825,-8.41,-
2114,鑫永銓,192441,205820,158637,-6.5,21.3,2154168,1818853,18.43,-
合計,合計,19791858,20257429,24370159,-2.29,-18.78,259002009,265096424,-2.29,
