公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2801,彰銀,2256054,2154402,2056564,4.71,9.7,26563498,23823210,11.5,-
2809,京城銀,739716,429827,620896,72.09,19.13,7753647,6773115,14.47,-
2812,台中銀,1452405,894669,813815,62.33,78.46,10734712,9250959,16.03,"本月營業收入較去年同期相較增加主要係因本月認列投資國外債券之持有至到期日金融資產減損迴轉利益折合新臺幣511,516仟元"
2816,旺旺保,466313,485490,484755,-3.95,-3.8,5772565,4973502,16.06,-
2820,華票,154627,160806,149588,-3.84,3.36,1875209,2267583,-17.3,-
2823,中壽,23162642,13330626,31017233,73.75,-25.32,193640579,206371628,-6.16,-
2832,台產,417239,339403,364584,22.93,14.44,4144896,4026285,2.94,-
2834,臺企銀,1742501,1563283,1579888,11.46,10.29,18996090,17686879,7.4,-
2836,高雄銀,268817,392035,246737,-31.43,8.94,3400466,2937252,15.77,-
2838,聯邦銀,1004619,953215,906002,5.39,10.88,10879965,10526388,3.35,-
2845,遠東銀,969587,974916,731862,-0.54,32.48,10870050,9479823,14.66,-
2849,安泰銀,738504,536222,856373,37.72,-13.76,7183535,6561520,9.47,-
2850,新產,882238,934697,862983,-5.61,2.23,11061697,10049586,10.07,-
2851,中再保,1351782,1370594,1284450,-1.37,5.24,16283562,15384494,5.84,-
2852,第一保,469903,434263,422590,8.2,11.19,4926632,4958812,-0.64,-
2855,統一證,597430,407436,465202,46.63,28.42,5163555,4614247,11.9,-
2867,三商壽,18525201,11687329,19906135,58.5,-6.93,154722279,150569367,2.75,-
2880,華南金,3530958,3010531,3176223,17.28,11.16,38862611,35670375,8.94,-
2881,富邦金,34768571,26898247,40256079,29.25,-13.63,381794786,374210442,2.02,-
2882,國泰金,64621258,18915309,64286376,241.63,0.52,407623315,391797990,4.03,-
2883,開發金,3269238,2734800,2669846,19.54,22.45,28802408,24776987,16.24,-
2884,玉山金,2891268,2603214,2242637,11.06,28.92,32491678,26575335,22.26,-
2885,元大金,3756556,4077647,2653853,-7.87,41.55,55248969,28697569,92.52,-
2886,兆豐金,5187474,4630537,5291659,12.02,-1.96,60481181,54949450,10.06,-
2887,台新金,-11048227,4683588,4532431,-335.89,-343.75,44551349,55821959,-20.19,本月營收減少主係喪失對彰銀控制力而未將其營收編入合併報表
2888,新光金,5267276,19037329,16916634,-72.33,-68.86,186307960,149837458,24.34,-
2889,國票金,384610,445827,529372,-13.73,-27.34,4929571,4258592,15.75,-
2890,永豐金,2723064,2536057,3022096,7.37,-9.89,38496459,32918422,16.94,-
2891,中信金,18751806,14092839,18396252,33.05,1.93,201426717,127178656,58.38,-
2892,第一金,-3296873,2597480,4038421,-226.92,-181.63,34038615,36314493,-6.26,-
2897,王道銀行,650435,570298,562205,14.05,15.69,7028118,6648623,5.7,-
5876,上海商銀,2890771,2356853,3084758,22.65,-6.28,29081882,27037641,7.56,-
5880,合庫金,3058827,2858182,2623633,7.02,16.58,35481416,34959470,1.49,-
6005,群益證,672801,515640,614164,30.47,9.54,6859533,5970738,14.88,-
6024,群益期,-3363,76126,71377,-104.41,-104.71,1113302,1099027,1.29,-
合計,合計,193276028,149689717,237737673,29.11,-18.7,2088592807,1908977877,9.4,
