公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,29445806,25875175,30697680,13.79,-4.07,202601608,221307441,-8.45,-
2006,東和鋼鐵,2491924,2696116,3387809,-7.57,-26.44,20304689,24689007,-17.75,-
2007,燁興,479360,433167,722479,10.66,-33.65,3692065,5124727,-27.95,-
2008,高興昌,111255,108972,68970,2.09,61.3,696379,1692568,-58.85,-
2009,第一銅,286819,337918,437790,-15.12,-34.48,2157154,2624768,-17.81,主要係國際銅價下跌及部份產品受景氣衰退影響。
2010,春源,1719235,1662388,1969367,3.41,-12.7,11444856,14454052,-20.81,-
2012,春雨,736353,764617,768672,-3.69,-4.2,4860136,5244837,-7.33,-
2013,中鋼構,1906275,1845980,1530824,3.26,24.52,11894708,11042052,7.72,-
2014,中鴻,3183950,2578059,3147165,23.5,1.16,23646493,26523008,-10.84,-
2015,豐興,2603812,2165329,2827903,20.25,-7.92,17499471,20836048,-16.01,-
2017,官田鋼,523494,458716,518199,14.12,1.02,3562532,3806227,-6.4,-
2020,美亞,457487,420647,458093,8.75,-0.13,2965947,3291863,-9.9,-
2022,聚亨,910096,587202,1305312,54.98,-30.27,6416279,6657174,-3.61,-
2023,燁輝,4348229,4352297,4469627,-0.09,-2.71,31603956,34319418,-7.91,-
2024,志聯,172854,175817,176428,-1.68,-2.02,1152734,1238995,-6.96,-
2025,千興,304123,307229,202777,-1.01,49.97,2250084,1664938,35.14,-
2027,大成鋼,3191417,2988256,3247608,6.79,-1.73,22142426,24621006,-10.06,-
2028,威致,829204,932934,662259,-11.11,25.2,6127887,5766398,6.26,-
2029,盛餘,1225713,1039258,1313612,17.94,-6.69,8457268,9869480,-14.3,-
2030,彰源,1106450,1068656,1204986,3.53,-8.17,7790934,9255052,-15.81,-
2031,新光鋼,686822,779745,649319,-11.91,5.77,5131602,4534822,13.15,-
2032,新鋼,321598,266305,387934,20.76,-17.09,2093761,2479933,-15.57,-
2033,佳大,66407,62868,82328,5.62,-19.33,511663,641356,-20.22,-
2034,允強,2068384,1905118,2075734,8.56,-0.35,13779618,14847682,-7.19,-
2038,海光,918731,811137,1068275,13.26,-13.99,6498588,7937516,-18.12,-
3004,豐達科,68833,135156,69241,-49.07,-0.58,618799,694815,-10.94,-
5007,三星,586467,534792,483736,9.66,21.23,3627188,3297603,9.99,-
9958,世紀鋼,213281,426371,187017,-49.97,14.04,1926377,1870428,2.99,-
合計,合計,60964379,55720225,64121144,9.41,-4.92,425455202,470333214,-9.54,
