公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1201,味全,1857221,1927383,1685062,-3.64,10.21,14499289,13169331,10.09,-
1203,味王,520954,571897,543886,-8.9,-4.21,4532511,4644469,-2.41,-
1210,大成,6405654,6280981,7052418,1.98,-9.17,53543698,56299744,-4.89,-
1213,大飲,36194,85863,61395,-57.84,-41.04,501647,535991,-6.4,-
1215,卜蜂,1769540,1918613,1700740,-7.76,4.04,15807059,14759528,7.09,-
1216,統一,37539418,39945627,35792013,-6.02,4.88,330259197,305038391,8.26,-
1217,愛之味,417077,668101,456849,-37.57,-8.7,3538846,3371911,4.95,-
1218,泰山,736565,795209,702927,-7.37,4.78,6170527,5920846,4.21,-
1219,福壽,934908,981360,905236,-4.73,3.27,8714185,8017586,8.68,-
1220,台榮,238953,273493,196312,-12.62,21.72,1942586,1699828,14.28,-
1225,福懋油,937936,985283,884524,-4.8,6.03,8344865,7970121,4.7,-
1227,佳格,3032428,2232603,3096087,35.82,-2.05,19494272,19370722,0.63,-
1229,聯華,409979,434439,400660,-5.63,2.32,3766018,3545619,6.21,2018年起本公司遵循IFRS15揭露合併營收，同時將去年同期重分類表達。
1231,聯華食,680585,780853,566665,-12.84,20.1,5993552,5312642,12.81,-
1232,大統益,1300638,1441081,1411977,-9.74,-7.88,12555938,12700093,-1.13,-
1233,天仁,200800,196867,186498,1.99,7.66,1662666,1609187,3.32,-
1234,黑松,766929,969168,805520,-20.86,-4.79,7003695,7046324,-0.6,-
1235,興泰,5225,27967,25839,-81.31,-79.77,49973,63718,-21.57,"合併投資公司今年度股利收入大部份實現於8月,去年則大部份在9月"
1236,宏亞,178724,164105,233746,8.9,-23.53,1410715,1290395,9.32,-
1702,南僑,1551978,1560429,1774214,-0.54,-12.52,13497388,12554918,7.5,-
1737,臺鹽,231095,265445,264766,-12.94,-12.71,2267293,2091835,8.38,-
合計,合計,59752801,62506767,58747334,-4.4,1.71,515555920,487013199,5.86,
