公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
2002,中鋼,28285155,27841597,21565844,1.59,31.15,293042960,285053876,2.8,-
2006,東和鋼鐵,2270163,2419511,2503038,-6.17,-9.3,25453886,31029118,-17.96,-
2007,燁興,653386,617846,665313,5.75,-1.79,7272512,7504159,-3.08,-
2008,高興昌,112354,128056,115846,-12.26,-3.01,1128045,1246538,-9.5,-
2009,第一銅,253626,246095,233037,3.06,8.83,2503073,3200272,-21.78,-
2010,春源,1385278,1285095,1423733,7.79,-2.7,16556064,16477036,0.47,-
2012,春雨,808421,772035,720816,4.71,12.15,8617980,8560902,0.66,-
2013,中鋼構,1509584,1447235,1582918,4.3,-4.63,17106711,15660137,9.23,-
2014,中鴻,3281408,2906218,2535174,12.9,29.43,33430063,29992332,11.46,-
2015,豐興,2151383,2050043,1856872,4.94,15.86,20932651,23380189,-10.46,-
2017,官田鋼,370333,352080,311896,5.18,18.73,4404617,4797729,-8.19,-
2020,美亞,388025,454611,359354,-14.64,7.97,4485242,4436044,1.1,-
2022,聚亨,512892,516728,227564,-0.74,125.38,7003754,7488160,-6.46,104年12月因依會計師查核數調整子公司在途存貨及全年匯率差異致12月營收減少
2023,燁輝,5399964,4898151,3532977,10.24,52.84,52847266,49784914,6.15,產品價格看漲，客戶提貨量增加
2024,志聯,115590,158691,112438,-27.16,2.8,1401695,1380466,1.53,-
2025,千興,444127,319564,167170,38.97,165.67,3648157,2926372,24.66,本月營收較去年同期增加，主要係國際鎳價回升，不�袗�市場景氣回溫所致。
2027,大成鋼,3775265,3493455,3594890,8.06,5.01,48006342,50609920,-5.14,-
2028,威致,797659,672675,314512,18.58,153.61,6643160,5265484,26.16,"鋼價回穩,營收增加"
2029,盛餘,1316936,1303525,832264,1.02,58.23,12834115,12892092,-0.44,"銷售量比去年同期多 16,079噸且銷售平均價格比去年同期上漲"
2030,彰源,1121831,970332,962690,15.61,16.53,10965673,11715848,-6.4,-
2031,新光鋼,719811,709854,460119,1.4,56.44,6569742,6645264,-1.13,"105年12月份營收金額較去年同期為佳,主要係鋼價上揚及需求增加所致"
2032,新鋼,275092,303882,263760,-9.47,4.29,2836616,3056085,-7.18,-
2033,佳大,76892,63987,66392,20.16,15.81,802198,747537,7.31,-
2034,允強,1649194,1606685,1421464,2.64,16.02,17624922,18374720,-4.08,-
2038,海光,376591,492715,528977,-23.56,-28.8,4760166,8023635,-40.67,-
2069,運錩,826042,729101,586899,13.29,40.74,7472362,7645989,-2.27,-
3004,豐達科,141888,133360,154164,6.39,-7.96,1637938,1542597,6.18,-
5007,三星,540639,577571,546969,-6.39,-1.15,6801176,6697038,1.55,-
9958,世紀鋼,217627,179702,291900,21.1,-25.44,2281877,3025020,-24.56,-
合計,合計,59777156,57650400,47938990,3.68,24.69,629070963,629159473,-0.01,
