公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1101,台泥,9418581,8866988,8475713,6.22,11.12,89571668,93679076,-4.38,-
1102,亞泥,6023954,5331778,5867232,12.98,2.67,60972609,66435527,-8.22,-
1103,嘉泥,382981,353438,250322,8.35,52.99,3140069,2826713,11.08,本月營收較去年同期增加主係大陸水泥子公司去年同期銷貨收入減少所致
1104,環泥,463842,410515,477626,12.99,-2.88,4622199,5163751,-10.48,-
1108,幸福,345573,339521,428016,1.78,-19.26,4242766,5021353,-15.5,-
1109,信大,514449,441025,359897,16.64,42.94,4346146,4350939,-0.11,-
1110,東泥,142422,137849,173766,3.31,-18.03,1478507,1857270,-20.39,-
合計,合計,17291802,15881114,16032572,8.88,7.85,168373964,179334629,-6.11,
