公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1435,中福,2885,2645,2651,9.07,8.82,29452,29994,-1.8,-
1437,勤益控,48603,47832,50129,1.61,-3.04,575657,786254,-26.78,-
1516,川飛,81849,88900,42009,-7.93,94.83,683721,303285,125.43,主係近期煤炭市場價格變動太大所致
2062,橋椿,603806,496138,676771,21.7,-10.78,6195291,6776525,-8.57,-
2348,海悅,73746,51973,13488,41.89,446.75,449266,916676,-50.98,係因受整體環境影響，不動產代銷個案銷售不佳，致使營收下降。
2358,廷鑫,281441,264614,285091,6.35,-1.28,1934644,1631210,18.6,-
2443,億麗,65732,82312,49643,-20.14,32.4,613980,477588,28.55,因大宗物資貿易業務訂單增加致營業收入產生差異。
2496,卓越,45839,29262,24659,56.65,85.89,218533,145855,49.82,光纖年度營收較去年度增加
2514,龍邦,28088,19056,126937,47.39,-77.87,766536,56933241,-98.65,本年兩期營收差異較大，係原子公司台壽保於104/10/15(換股基準日)併入中信金，當日起不再為子公司所致。
2904,匯僑,39046,39614,41119,-1.43,-5.04,506002,511690,-1.11,-
3040,遠見,19900,17090,23763,16.44,-16.25,219461,223321,-1.72,-
4536,拓凱,561820,546237,502693,2.85,11.76,6216494,6650841,-6.53,-
6184,大豐電,142234,139786,146282,1.75,-2.76,1643834,1671668,-1.66,-
6464,台數科,251395,246753,255846,1.88,-1.73,2980159,3031742,-1.7,104年12月合併營收少沖銷5仟元，及會計師調整金額2399仟元。本期將去年同期及去年累計金額申報為正確數。
6504,南六,501688,588231,508414,-14.71,-1.32,6090390,5922201,2.83,-
6581,鋼聯,208629,249295,57778,-16.31,261.08,1523822,1402026,8.68,國際鋅價上漲及出貨量增加。
6592,和潤企業,856232,855396,1143799,0.09,-25.14,11954769,12582202,-4.98,-
8033,雷虎,46659,52791,56931,-11.61,-18.04,678024,854106,-20.61,-
8341,日友,171170,157421,171988,8.73,-0.47,1815944,1624504,11.78,-
8422,可寧衛,217151,213322,272974,1.79,-20.44,3122533,2750470,13.52,-
8463,潤泰材,277417,267732,275734,3.61,0.61,2915893,3387765,-13.92,-
8464,億豐,1629064,1610010,1554540,1.18,4.79,18863937,16820551,12.14,-
8473,山林水,262723,193859,243434,35.52,7.92,2230621,1557752,43.19,-
8478,東哥遊艇,800706,19160,561512,4079.05,42.59,2773632,1921094,44.37,主係認列遊艇銷售收入所致
8481,政伸,98906,110159,106546,-10.21,-7.17,1084796,1268772,-14.5,-
8497,格威傳媒,250003,167444,154171,49.3,62.15,2365651,1603839,47.49,"本公司於105年8月合併達揚創意股份有限公司,致本期營收較去年同期增加"
9902,台火,8199,7436,11390,10.26,-28.01,82539,103961,-20.6,-
9904,寶成,24131352,23254243,24253771,3.77,-0.5,275122968,269167416,2.21,-
9905,大華,621066,510307,595798,21.7,4.24,7085998,7954399,-10.91,-
9907,統一實,2778197,2369044,2436441,17.27,14.02,32748645,36178627,-9.48,-
9910,豐泰,4981300,4985475,5336861,-0.08,-6.66,58213154,55753605,4.41,合併營業收入係為本公司自結數
9911,櫻花,620380,503890,693962,23.11,-10.6,5600849,5148596,8.78,-
9914,美利達,1696147,1992657,2203677,-14.88,-23.03,22825563,28104026,-18.78,-
9917,中保科,1172822,1147913,1186907,2.16,-1.18,13480185,13288487,1.44,-
9919,康那香,359320,307668,501842,16.78,-28.39,4100695,4475154,-8.36,-
9921,巨大,4132229,4394789,4135243,-5.97,-0.07,57009156,60371131,-5.56,-
9924,福興,736009,677741,746095,8.59,-1.35,8398552,7992278,5.08,-
9925,新保,623166,605038,606101,2.99,2.81,7201368,7035432,2.35,-
9927,泰銘,932921,944324,868337,-1.2,7.43,9309660,10496698,-11.3,-
9928,中視,70114,67320,107653,4.15,-34.87,782092,951837,-17.83,-
9929,秋雨,69854,67747,103296,3.11,-32.37,746197,1138907,-34.48,"秋雨上海子公司已交割,5月起無營收"
9930,中聯資源,612615,597816,733908,2.47,-16.52,6851222,7716388,-11.21,-
9933,中鼎,8237124,5655376,8702581,45.65,-5.34,70493668,67057640,5.12,-
9934,成霖,1469418,1597849,1720315,-8.03,-14.58,19280227,19937605,-3.29,-
9935,慶豐富,294172,318179,245957,-7.54,19.6,3517114,3302481,6.49,-
9938,百和,881613,914372,843906,-3.58,4.46,10629574,9443084,12.56,-
9939,宏全,1047006,1053488,1097983,-0.61,-4.64,16450203,16578377,-0.77,-
9940,信義,714799,630567,688544,13.35,3.81,7601911,7527367,0.99,-
9941,裕融,1606461,1524510,1511783,5.37,6.26,17628048,16887365,4.38,-
9942,茂順,275391,263212,250630,4.62,9.87,2990203,2787574,7.26,-
9944,新麗,308192,276830,320497,11.32,-3.83,3591759,3959385,-9.28,-
9945,潤泰新,1451972,1257185,1432913,15.49,1.33,13159993,13053769,0.81,-
9955,佳龍,137222,149030,210914,-7.92,-34.93,2420998,2317213,4.47,-
合計,合計,67535793,62631038,68896207,7.83,-1.97,755775583,810513974,-6.75,
