公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1603,華電,215561,81481,172275,164.55,25.12,453631,585386,-22.5,-
1604,聲寶,592920,430993,657264,37.57,-9.78,1767078,1882485,-6.13,-
1605,華新,13674394,9739782,15711541,40.39,-12.96,37052737,51038346,-27.4,-
1608,華榮,696543,451498,841401,54.27,-17.21,1863803,2252417,-17.25,-
1609,大亞,1748069,1107153,1663589,57.88,5.07,4416449,4374474,0.95,-
1611,中電,194660,152833,205797,27.36,-5.41,573831,639467,-10.26,-
1612,宏泰,381913,231959,349029,64.64,9.42,911407,955319,-4.59,-
1614,三洋電,394377,324276,428132,21.61,-7.88,1228458,1241466,-1.04,-
1615,大山,223778,206188,241734,8.53,-7.42,622761,778840,-20.03,-
1616,億泰,255063,167740,278420,52.05,-8.38,615158,796658,-22.78,-
1617,榮星,251229,172944,335145,45.26,-25.03,669109,875958,-23.61,-
1618,合機,184265,147645,123174,24.8,49.59,477275,413318,15.47,-
4930,燦星網,862290,631819,756094,36.47,14.04,2471068,2182290,13.23,-
5283,禾聯碩,446240,291935,468775,52.85,-4.8,1162194,1181534,-1.63,-
合計,合計,20121302,14138246,22232370,42.31,-9.49,54284959,69197958,-21.55,
