公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1503,士電,2326833,1684979,2049965,38.09,13.5,6665675,5774625,15.43,-
1504,東元,4099679,3410332,4488763,20.21,-8.66,11479819,12277988,-6.5,-
1506,正道,120979,81127,98166,49.12,23.23,295610,316661,-6.64,-
1507,永大,1061747,973781,1391802,9.03,-23.71,3156934,4150127,-23.93,此為本公司自結數
1513,中興電,867703,734869,1168536,18.07,-25.74,2676867,2559619,4.58,-
1514,亞力,417577,353895,379704,17.99,9.97,1104229,1038719,6.3,-
1515,力山,579314,407704,380807,42.09,52.12,2008543,1014894,97.9,客戶銷售狀況好增加採購量
1517,利奇,266702,156619,250972,70.28,6.26,728733,675330,7.9,-
1519,華城,575665,418100,519328,37.68,10.84,1231153,1247881,-1.34,-
1526,日馳,84340,64987,108111,29.77,-21.98,239328,291274,-17.83,-
1527,鑽全,319745,230397,314156,38.78,1.77,921356,910977,1.13,-
1528,恩德,339249,261018,523784,29.97,-35.23,939885,1265425,-25.72,-
1529,樂士,24792,2143,32795,1056.88,-24.4,56976,42968,32.6,-
1530,亞崴,313173,202739,483910,54.47,-35.28,837696,1080487,-22.47,-
1531,高林股,225456,145074,270121,55.4,-16.53,601287,582809,3.17,-
1532,勤美,1596895,964707,1316524,65.53,21.29,3765152,3528070,6.71,-
1535,中宇,857147,856147,766679,0.11,11.79,2719188,2529525,7.49,-
1537,廣隆,743917,518881,760372,43.36,-2.16,2007510,1983255,1.22,-
1538,正峰新,29396,18393,37800,59.82,-22.23,78274,120319,-34.94,-
1539,巨庭,212366,142568,225765,48.95,-5.93,641882,743004,-13.6,-
1540,喬福,52580,54190,20083,-2.97,161.81,157600,97100,62.3,美國及歐洲市場成長
1541,錩泰,328741,235869,284740,39.37,15.45,911642,722712,26.14,-
1558,伸興,397511,266664,357645,49.06,11.14,1075896,1036124,3.83,-
1560,中砂,417177,382857,434888,8.96,-4.07,1241924,1228617,1.08,-
1583,程泰,562649,402889,822637,39.65,-31.6,1524087,1935315,-21.24,-
2049,上銀,1880117,1501218,2386136,25.23,-21.2,5048857,6553070,-22.95,-
2371,大同,2862887,2213442,5332254,29.34,-46.31,8138809,16453504,-50.53,主要係受中華映管(股)公司總體市況需求下滑，加上其申請重整影響所致，及綠能(股)公司申請債權債務協商減產所致。
3167,大量,147124,107270,331307,37.15,-55.59,446722,970434,-53.96,景氣較去年放緩所致。
4526,東台,1282165,848495,821679,51.11,56.04,2952070,2146476,37.53,主因108年4月起中國調降增值稅，驅動部分客戶要求加速交付安裝設備數量，致蘇州東昱108年3月營收大幅增加。
4532,瑞智,2072428,1411145,2258859,46.86,-8.25,5325663,5924457,-10.1,-
4540,全球傳動,182598,165896,300753,10.06,-39.28,502930,745860,-32.57,-
4555,氣立,138278,74510,145189,85.58,-4.76,338448,378624,-10.61,-
4562,穎漢,91931,73077,115281,25.8,-20.25,257925,321621,-19.8,-
4564,元翎,254504,210177,219646,21.09,15.87,741963,616760,20.3,-
4566,時碩工業,311372,238948,294524,30.3,5.72,899726,865160,3.99,-
4572,駐龍,68815,68840,58281,-0.03,18.07,216825,163878,32.3,-
4576,大銀微系統,201199,112163,277988,79.38,-27.62,472131,665525,-29.05,-
8222,寶一,60819,61117,82435,-0.48,-26.22,192178,229080,-16.1,-
8374,羅昇,301868,173967,354063,73.52,-14.74,741945,914060,-18.82,-
8996,高力,150592,181041,117553,-16.81,28.1,531710,372586,42.7,-
合計,合計,26828030,20412235,30584001,31.43,-12.28,73875148,84474920,-12.54,
