公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1708,東鹼,313043,346268,346276,-9.59,-9.59,1677762,1704153,-1.54,-
1709,和益,812617,936372,1050822,-13.21,-22.66,4797357,5084596,-5.64,-
1710,東聯,1258353,1272889,1212006,-1.14,3.82,6135470,6026864,1.8,無
1711,永光,974533,991881,793687,-1.74,22.78,4311023,3566206,20.88,-
1712,興農,1479031,1547182,1299662,-4.4,13.8,7369442,6387830,15.36,-
1713,國化,63897,60634,61307,5.38,4.22,294771,283937,3.81,-
1714,和桐,4849443,5390206,4021364,-10.03,20.59,23984597,20020405,19.8,-
1717,長興,3488752,3620868,3379381,-3.64,3.23,15887450,14730161,7.85,-
1718,中纖,2931141,2967442,2931028,-1.22,0.0,14991277,14203570,5.54,"本月分自結異業別合併營收資訊,未經會計師簽證或核閱"
1721,三晃,127871,131547,160658,-2.79,-20.4,704957,737895,-4.46,"本月營業收入淨額較去年同期減少32,787仟元，其差異原因為TPU部門產品營收減少所致。"
1722,台肥,1102784,1212744,1090754,-9.06,1.1,5819418,8346344,-30.27,"去年截至5月累計認列銷售房產收入1,749,568仟元;本年截至5月無房產收入。"
1723,中碳,792968,884649,820817,-10.36,-3.39,4068413,3630893,12.04,-
1724,台硝,117513,104817,169550,12.11,-30.69,410757,772127,-46.8,-
1725,元禎,890916,916144,888907,-2.75,0.22,4187505,3977492,5.28,-
1726,永記,665626,739000,687120,-9.92,-3.12,3414095,3396802,0.5,-
1727,中華化,197175,192043,185820,2.67,6.11,862631,874715,-1.38,-
1730,花仙子,124443,115292,124058,7.93,0.31,589812,603693,-2.29,-
1732,毛寶,50898,46112,52400,10.37,-2.86,238943,259762,-8.01,-
1735,日勝化,404421,457853,438741,-11.67,-7.82,1865653,1921212,-2.89,-
1773,勝一,585464,596746,558431,-1.89,4.84,2931829,2654385,10.45,-
1776,展宇,210855,213580,202632,-1.27,4.05,902815,901345,0.16,-
4720,德淵,186042,193662,191047,-3.93,-2.61,843972,861334,-2.01,-
4722,國精化,395871,445320,417557,-11.1,-5.19,1964880,1983617,-0.94,-
4725,信昌化,2112791,2397291,1821251,-11.86,16.0,10626022,9277267,14.53,-
4739,康普,226028,237674,206645,-4.89,9.37,1123269,1057260,6.24,-
4755,三福化,292280,312498,277846,-6.46,5.19,1421046,1354887,4.88,-
合計,合計,24654756,26330714,23389767,-6.36,5.4,121425166,114618752,5.93,
