公司代號,公司名稱,當月營收,上月營收,去年當月營收,上月比較增減(%),去年同月增減(%),當月累計營收,去年累計營收,前期比較增減(%),備註
1301,台塑,19631098,19726924,19977671,-0.48,-1.73,91347894,87966121,3.84,-
1303,南亞,27997817,27575900,25819585,1.53,8.43,133047676,125140065,6.31,-
1304,台聚,5490629,5535730,5334684,-0.81,2.92,24739966,23112136,7.04,-
1305,華夏,1497032,1386752,1307673,7.95,14.48,6412361,5925269,8.22,-
1307,三芳,858432,1085995,858962,-20.95,-0.06,4770368,4451111,7.17,-
1308,亞聚,543777,537581,491671,1.15,10.59,2425718,2092304,15.93,-
1309,台達化,1885648,2023689,2077199,-6.82,-9.22,8273002,8339389,-0.79,-
1310,台苯,1633681,1761426,1773746,-7.25,-7.89,8669764,8691373,-0.24,-
1312,國喬,1949992,1953724,2590103,-0.19,-24.71,10105378,10845725,-6.82,-
1313,聯成,4804149,4931291,4763068,-2.57,0.86,22827887,21191771,7.72,-
1314,中石化,2705059,2665503,2706417,1.48,-0.05,14314054,14393130,-0.54,-
1315,達新,280267,188729,208089,48.5,34.68,1100991,1121615,-1.83,-
1321,大洋,516837,513657,581473,0.61,-11.11,2321624,2346537,-1.06,-
1323,永裕,266969,281036,288288,-5.0,-7.39,1373910,1334354,2.96,-
1324,地球,103958,118142,134300,-12.0,-22.59,598664,640082,-6.47,-
1325,恆大,89915,101003,88283,-10.97,1.84,483891,453017,6.81,-
1326,台化,36909056,36806934,36791129,0.27,0.32,174676286,174470883,0.11,-
4306,炎洲,1776096,1700429,1649796,4.44,7.65,8282859,7785454,6.38,-
合計,合計,108940412,108894445,107442137,0.04,1.39,515772293,500300336,3.09,
